	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d
26	3.59646	2.37252	-0.40354	2.70400	1.53534	2.24829	-3.17815	1.89056	6.85681	3.58653	-2.37201	1.93763	2.15137	2.35034	-9.35276	0.86235	2.57051	-1.95268	1.25238	-2.65793	11.29487	-0.36539	-0.84335	-9.95640	1.57647	0.49396	2.59266	-4.02725	5.75073	-1.73644	5.39825	-10.23053	0.73179	-2.85492	2.67600	-2.05268	3.66191	-2.03794	4.77650	-9.62229	6.65385	-4.55741	0.51438	-9.75737	3.54351	0.41980	3.95668	-5.24027	5.44549	-4.49481	2.24577	-7.92776	5.94398	1.89528	3.15167	-6.78846	11.20844	0.00428	-1.26601	-8.61137	2.04121	2.67719	2.19181	-1.07335	4.76785	-3.61205	4.18358	-10.29594	3.51931	2.67456	2.99389	-4.61824	10.24243	0.57200	-0.34314	-10.22850	8.70339	-5.95179	-3.50448	-2.00384	11.33650	-4.14377	2.67207	-8.49464	2.38445	-1.30165	1.01548	-1.40582	3.80091	-1.40218	2.21493	-9.44382	4.95000	-0.13514	-0.97269	-1.91368	1.26192	-4.31839	4.11208	-8.31169
27	3.39540	2.40651	-0.34240	2.59143	2.13916	2.60514	-3.36536	1.95573	6.57941	3.55767	-2.55834	1.90856	2.65137	2.40468	-9.20947	1.16721	2.07851	-1.97239	1.47070	-2.35469	11.25454	-0.59891	-0.07217	-10.21058	1.30712	0.27957	3.22779	-4.00233	5.41866	-2.13370	6.15377	-10.26667	0.59036	-2.97077	3.09126	-2.05934	3.63540	-2.54719	5.47624	-9.69345	6.46660	-4.24311	0.80351	-10.14892	3.16426	0.23854	5.65969	-5.93498	4.98359	-4.79191	2.40128	-7.35499	5.64235	2.37167	3.72482	-7.28583	10.76589	-0.52320	-0.27906	-8.03215	1.91377	2.52118	3.29717	-1.70913	4.51920	-3.52307	5.05608	-10.83752	3.63366	2.60716	3.16284	-4.29901	9.72310	0.82291	-0.25173	-9.81920	8.71311	-5.34859	-3.91271	-1.99727	11.07923	-4.54421	3.30120	-8.13636	2.33324	-1.17246	1.61549	-1.74741	3.48563	-1.67223	2.13634	-8.60788	4.57764	0.02209	0.05458	-2.26364	1.04172	-4.38717	4.43962	-8.19648
28	3.14348	2.43526	-0.29338	2.50783	2.51362	3.00062	-3.32858	2.05172	6.22209	3.51441	-2.88174	1.87936	3.16632	2.37967	-8.90736	1.52342	1.58024	-2.00739	1.49127	-1.91693	11.09689	-0.90948	0.75166	-10.36436	1.02051	0.18196	3.38459	-3.65003	5.02363	-2.60931	6.78829	-10.08858	0.44891	-3.12340	3.12335	-1.71237	3.54938	-3.25344	6.13985	-9.53572	6.22673	-4.03044	1.05270	-10.39616	2.74299	0.06643	7.06994	-6.34482	4.45405	-5.29311	2.62417	-6.62141	5.26435	2.80290	4.01444	-7.48055	10.22206	-1.38924	1.07835	-7.36595	1.72020	2.38359	4.31241	-2.26881	4.22445	-3.41113	5.66612	-11.14922	3.68001	2.50191	3.28506	-3.89196	9.10153	0.78170	0.11466	-9.30534	8.65511	-4.76367	-4.49776	-1.76616	10.70307	-4.95755	3.85605	-7.61365	2.20928	-1.06881	2.06970	-1.93689	3.07730	-1.99584	2.03933	-7.64177	4.11320	0.09268	0.88325	-2.31727	0.76397	-4.63130	4.71838	-7.89876
29	2.84676	2.45519	-0.24576	2.45521	2.58987	3.36450	-3.02703	2.14057	5.79460	3.45972	-3.30477	1.87720	3.64259	2.31710	-8.45004	1.85964	1.08850	-2.01661	1.32252	-1.40772	10.83414	-1.27364	1.51059	-10.35103	0.72237	0.20895	3.08267	-3.00490	4.57609	-3.10860	7.29658	-9.75250	0.30659	-3.28849	2.80810	-1.07865	3.40479	-4.08272	6.69569	-9.16214	5.94654	-3.94160	1.19656	-10.42940	2.28813	-0.03823	7.96054	-6.33757	3.86952	-5.95467	2.88051	-5.75177	4.81859	3.14801	3.96010	-7.28384	9.59597	-2.45727	2.66727	-6.66181	1.47100	2.27771	5.07073	-2.61548	3.89094	-3.25945	5.95106	-11.20130	3.66002	2.40350	3.28766	-3.39120	8.38628	0.47558	0.69225	-8.67264	8.52339	-4.24993	-5.22352	-1.28550	10.21570	-5.35191	4.29044	-6.93624	2.01641	-0.99276	2.24453	-1.86369	2.58886	-2.37076	1.95655	-6.60087	3.57264	0.09024	1.38536	-2.00179	0.43174	-5.02745	4.93098	-7.43080
30	2.50986	2.46321	-0.19599	2.42454	2.36832	3.63688	-2.47524	2.18137	5.30695	3.39748	-3.78008	1.92054	4.04625	2.27709	-7.86660	2.14274	0.61225	-1.97267	0.98795	-0.87868	10.47904	-1.65684	2.11666	-10.13888	0.41491	0.33439	2.43470	-2.15221	4.08759	-3.58036	7.70342	-9.33755	0.15941	-3.44975	2.24999	-0.27816	3.20487	-4.95062	7.10719	-8.62490	5.63529	-3.97445	1.19930	-10.22197	1.80806	-0.03503	8.23420	-5.88702	3.23956	-6.71718	3.13109	-4.77598	4.31151	3.37979	3.57471	-6.68280	8.90918	-3.57217	4.32921	-5.97593	1.17547	2.20013	5.48087	-2.67043	3.52625	-3.06806	5.92122	-11.01384	3.57622	2.33351	3.13595	-2.80240	7.58784	-0.03114	1.39520	-7.92515	8.31129	-3.84429	-6.00827	-0.58901	9.62651	-5.69826	4.59776	-6.14692	1.75762	-0.94626	2.07567	-1.47899	2.03297	-2.80203	1.93461	-5.54526	2.97181	0.04030	1.51739	-1.33270	0.04731	-5.52976	5.07315	-6.82620
31	2.13624	2.45656	-0.15115	2.40507	1.91033	3.77919	-1.73028	2.15234	4.76900	3.33221	-4.25758	2.00687	4.36175	2.30794	-7.20261	2.36563	0.15746	-1.87489	0.53215	-0.36288	10.04469	-2.02084	2.52158	-9.73296	0.09812	0.50304	1.60742	-1.19621	3.57093	-3.97946	8.03959	-8.92269	0.00177	-3.59900	1.58413	0.55289	2.95326	-5.77926	7.37382	-7.99676	5.29935	-4.10412	1.05813	-9.79378	1.31018	0.09149	7.92325	-5.06101	2.56877	-7.51165	3.33422	-3.72616	3.74775	3.48649	2.93540	-5.73529	8.18414	-4.58942	5.90302	-5.35229	0.84198	2.13786	5.52524	-2.41646	3.13860	-2.85352	5.64669	-10.64597	3.43151	2.28823	2.83438	-2.13765	6.71836	-0.65069	2.13209	-7.08545	8.01219	-3.56576	-6.74199	0.24308	8.94572	-5.97072	4.80059	-5.31063	1.43524	-0.93812	1.57778	-0.79604	1.42149	-3.29539	2.01748	-4.52779	2.32619	-0.04089	1.32551	-0.39328	-0.38627	-6.07829	5.15202	-6.13418
32	1.72881	2.43282	-0.12675	2.39067	1.31750	3.77847	-0.87442	2.05601	4.19015	3.26880	-4.69009	2.11448	4.58700	2.41328	-6.51112	2.53880	-0.27218	-1.75441	0.02659	0.12216	9.54469	-2.33392	2.72017	-9.17007	-0.22939	0.65040	0.77260	-0.23440	3.04013	-4.26739	8.31748	-8.56448	-0.17211	-3.73063	0.93669	1.29359	2.65250	-6.50580	7.51853	-7.35149	4.94248	-4.28982	0.80209	-9.20579	0.80049	0.32966	7.15982	-3.98709	1.85632	-8.26291	3.44999	-2.64030	3.13097	3.47539	2.16162	-4.55606	7.44220	-5.39763	7.24603	-4.81354	0.47844	2.07511	5.25001	-1.89235	2.73683	-2.64352	5.23352	-10.18002	3.22900	2.24406	2.41917	-1.41149	5.79092	-1.29053	2.82428	-6.19098	7.62024	-3.41400	-7.31228	1.10477	8.18448	-6.14663	4.93530	-4.50252	1.05166	-0.98519	0.83449	0.12058	0.76478	-3.84527	2.22971	-3.58995	1.65097	-0.15786	0.92624	0.69609	-0.86372	-6.60752	5.17991	-5.41320
33	1.29036	2.39005	-0.13999	2.38040	0.70431	3.64800	0.00318	1.91446	3.57926	3.21219	-5.03548	2.21385	4.72592	2.55301	-5.84491	2.67828	-0.67490	-1.66251	-0.44388	0.57183	8.99271	-2.57774	2.74411	-8.50737	-0.56991	0.72598	0.06752	0.65530	2.51035	-4.41450	8.51964	-8.28592	-0.36667	-3.83924	0.39707	1.86105	2.30430	-7.08217	7.56995	-6.75124	4.56637	-4.48257	0.47957	-8.54155	0.28298	0.64215	6.13348	-2.81150	1.09709	-8.89000	3.44407	-1.56744	2.46530	3.37492	1.38495	-3.29382	6.70186	-5.92721	8.25101	-4.36309	0.09289	1.99501	4.75199	-1.18044	2.33037	-2.46758	4.79265	-9.70127	2.97154	2.16739	1.94575	-0.63933	4.81863	-1.86915	3.41758	-5.28837	7.13123	-3.36876	-7.63224	1.88930	7.35547	-6.20467	5.03630	-3.79783	0.61026	-1.10728	-0.02564	1.17141	0.07124	-4.42091	2.56614	-2.76831	0.96092	-0.32753	0.46413	1.80800	-1.37655	-7.05379	5.16414	-4.72167
34	0.82386	2.32709	-0.20252	2.37500	0.17158	3.42224	0.82302	1.75980	2.94499	3.16692	-5.25702	2.27793	4.78027	2.67487	-5.24933	2.79301	-1.05068	-1.64823	-0.80773	0.99285	8.40181	-2.74883	2.64884	-7.80870	-0.92660	0.70645	-0.42456	1.41833	1.99695	-4.40402	8.60451	-8.07863	-0.58406	-3.92113	0.00525	2.22405	1.91171	-7.47286	7.54798	-6.24049	4.17107	-4.63086	0.13859	-7.88335	-0.24140	0.97270	5.04648	-1.66405	0.28385	-9.30956	3.29109	-0.56736	1.75700	3.23058	0.71827	-2.09976	5.97716	-6.14710	8.85235	-3.99085	-0.30591	1.87939	4.15746	-0.38714	1.92919	-2.34799	4.40626	-9.27403	2.66123	2.02737	1.47381	0.16161	3.81431	-2.32105	3.87985	-4.42662	6.54329	-3.39206	-7.66048	2.51148	6.47345	-6.12401	5.12425	-3.26251	0.11584	-1.31829	-0.86050	2.24175	-0.65194	-4.95895	2.98979	-2.10239	0.26994	-0.56195	0.06777	2.83106	-1.91260	-7.36198	5.09946	-4.10774
35	0.33248	2.24383	-0.31532	2.37355	-0.21353	3.14508	1.52839	1.62158	2.29598	3.13666	-5.32497	2.28729	4.74373	2.74076	-4.75486	2.87882	-1.40141	-1.73828	-1.02718	1.39943	7.78359	-2.85434	2.49645	-7.13143	-1.30316	0.59634	-0.67733	2.02535	1.51338	-4.23741	8.52242	-7.90985	-0.82431	-3.97566	-0.24859	2.40626	1.48091	-7.65581	7.45293	-5.83900	3.75566	-4.68460	-0.18911	-7.29513	-0.77506	1.26045	4.07167	-0.63573	-0.58985	-9.44756	2.97861	0.29822	1.01558	3.09441	0.23059	-1.09238	5.27630	-6.05792	9.02394	-3.67669	-0.70827	1.71216	3.59123	0.38255	1.54342	-2.29525	4.10458	-8.92272	2.29899	1.80770	1.05349	0.97110	2.79038	-2.59320	4.18921	-3.64987	5.85740	-3.43482	-7.40570	2.92107	5.55524	-5.88758	5.19831	-2.94041	-0.42504	-1.61816	-1.54578	3.22141	-1.39714	-5.36956	3.43691	-1.63451	-0.40989	-0.85734	-0.17773	3.68481	-2.45608	-7.49148	4.96678	-3.60213
36	-0.18041	2.14143	-0.46680	2.37388	-0.42716	2.85608	2.09247	1.51504	1.64102	3.12379	-5.22084	2.23184	4.60136	2.73478	-4.37165	2.92099	-1.73134	-1.92660	-1.10105	1.80435	7.14804	-2.90551	2.33809	-6.51558	-1.70330	0.42296	-0.71731	2.47528	1.06920	-3.93793	8.23428	-7.73171	-1.08616	-4.00466	-0.41137	2.47431	1.02118	-7.62579	7.26232	-5.53590	3.31995	-4.60060	-0.49456	-6.81482	-1.32260	1.45813	3.32108	0.22927	-1.52669	-9.25495	2.51208	0.97557	0.25431	3.01224	-0.06682	-0.32984	4.60138	-5.68621	8.77546	-3.39325	-1.10428	1.48496	3.14709	1.04893	1.18223	-2.30845	3.86516	-8.62971	1.88464	1.51437	0.71538	1.76591	1.75887	-2.64422	4.32545	-2.98942	5.07764	-3.44909	-6.91601	3.10665	4.61921	-5.48760	5.23223	-2.83996	-1.00385	-1.98835	-2.00094	4.02248	-2.15421	-5.55712	3.82811	-1.39969	-1.06913	-1.19194	-0.24161	4.32731	-2.98798	-7.42083	4.73637	-3.21372
37	-0.71119	2.02232	-0.63485	2.37518	-0.48637	2.58328	2.51794	1.43867	0.98927	3.12914	-4.94221	2.11260	4.33434	2.66024	-4.08847	2.90230	-2.04692	-2.17624	-1.05340	2.20959	6.50395	-2.91191	2.19861	-5.97542	-2.13006	0.22866	-0.61315	2.79551	0.66812	-3.54548	7.72636	-7.49654	-1.36814	-4.01048	-0.54526	2.51315	0.54366	-7.39649	6.94048	-5.29333	2.86637	-4.35169	-0.78888	-6.45156	-1.88897	1.54618	2.83375	0.92843	-2.52317	-8.71879	1.91813	1.42384	-0.50981	3.01276	-0.21586	0.19692	3.94962	-5.07846	8.14929	-3.11202	-1.48567	1.19860	2.87470	1.57102	0.85252	-2.37976	3.63278	-8.34835	1.41758	1.17670	0.46652	2.52153	0.73201	-2.45164	4.26892	-2.45520	4.21136	-3.40289	-6.26164	3.09461	3.68436	-4.93032	5.17665	-2.92712	-1.61007	-2.39267	-2.20337	4.59334	-2.90858	-5.44869	4.08300	-1.41064	-1.70126	-1.52910	-0.14602	4.75526	-3.48687	-7.15103	4.37239	-2.92679
38	-1.25598	1.89020	-0.79348	2.37757	-0.43595	2.34486	2.83047	1.38140	0.35026	3.15155	-4.50583	1.94585	3.92777	2.53134	-3.87616	2.81206	-2.35597	-2.43376	-0.91561	2.60266	5.85894	-2.87751	2.06984	-5.49695	-2.58506	0.05739	-0.45270	3.03419	0.30700	-3.10340	7.01576	-7.17285	-1.66960	-3.99284	-0.70590	2.59870	0.05997	-6.99808	6.45652	-5.06110	2.40056	-3.93765	-1.09146	-6.18738	-2.47791	1.53533	2.58577	1.48840	-3.56840	-7.86754	1.24345	1.61951	-1.25678	3.09772	-0.28811	0.55000	3.31544	-4.29381	7.21621	-2.81113	-1.84773	0.85917	2.78433	1.94806	0.55774	-2.49922	3.34509	-8.02087	0.89788	0.84028	0.29347	3.21573	-0.27668	-2.02282	4.00561	-2.03037	3.26937	-3.29107	-5.51822	2.94384	2.76928	-4.24044	4.97071	-3.12857	-2.23141	-2.78393	-2.18713	4.92522	-3.64051	-5.01775	4.13279	-1.64479	-2.30263	-1.82306	0.04460	4.99790	-3.93050	-6.70594	3.84098	-2.70325
39	-1.81041	1.74972	-0.92210	2.37787	-0.32918	2.15434	3.06918	1.33099	-0.26676	3.18746	-3.94753	1.76654	3.37974	2.36293	-3.69522	2.65288	-2.66618	-2.65027	-0.71104	2.96206	5.21911	-2.80006	1.92020	-5.04764	-3.06735	-0.06160	-0.31300	3.24587	-0.02391	-2.64648	6.14875	-6.75441	-1.99136	-3.94737	-0.92516	2.77825	-0.41932	-6.47064	5.79996	-4.79387	1.93002	-3.39258	-1.41176	-5.98545	-3.09034	1.45689	2.51524	1.95063	-4.64448	-6.76979	0.54730	1.56309	-1.96528	3.23591	-0.35308	0.81960	2.69254	-3.39838	6.06905	-2.48023	-2.19015	0.47397	2.85845	2.21294	0.29735	-2.65737	2.95537	-7.59656	0.32731	0.55187	0.17275	3.83253	-1.25201	-1.40162	3.53662	-1.67422	2.26577	-3.13751	-4.75123	2.73302	1.89062	-3.46435	4.56126	-3.34454	-2.85448	-3.11460	-2.02729	5.04951	-4.32573	-4.29289	3.92686	-2.03962	-2.87208	-2.02829	0.24255	5.10737	-4.29861	-6.12872	3.12347	-2.49398
40	-2.36922	1.60593	-1.01317	2.36683	-0.21011	2.02296	3.27632	1.27828	-0.85362	3.23112	-3.31882	1.62303	2.70868	2.16446	-3.50563	2.44255	-2.98322	-2.79756	-0.45091	3.26946	4.58895	-2.67514	1.71820	-4.59588	-3.57167	-0.12379	-0.23610	3.47300	-0.33874	-2.19630	5.19569	-6.26151	-2.33567	-3.86826	-1.19973	3.06140	-0.88600	-5.85815	4.98932	-4.46322	1.46235	-2.78334	-1.73771	-5.79983	-3.72283	1.34764	2.55035	2.35842	-5.72884	-5.52525	-0.10920	1.28453	-2.61468	3.36768	-0.45226	1.09600	2.07566	-2.46264	4.81437	-2.11981	-2.51633	0.05084	3.06352	2.41905	0.06660	-2.84438	2.44609	-7.04727	-0.28936	0.34009	0.08440	4.36733	-2.17766	-0.66583	2.88847	-1.33462	1.21714	-2.98872	-4.00565	2.54461	1.06142	-2.66939	3.92323	-3.46835	-3.46558	-3.34829	-1.81588	5.02708	-4.93752	-3.35244	3.43726	-2.49968	-3.40998	-2.11137	0.36118	5.14686	-4.57601	-5.47411	2.22973	-2.25626
41	-2.92568	1.46382	-1.07475	2.33218	-0.10218	1.95623	3.48745	1.21847	-1.40388	3.27555	-2.68072	1.55407	1.95564	1.94361	-3.27556	2.21044	-3.30863	-2.87245	-0.14003	3.51966	3.97176	-2.50316	1.45443	-4.12706	-4.08716	-0.14738	-0.22039	3.73024	-0.65262	-1.76311	4.23989	-5.73360	-2.70558	-3.75431	-1.48842	3.42208	-1.33506	-5.20487	4.07238	-4.06158	1.00457	-2.19691	-2.03955	-5.58252	-4.36636	1.23518	2.63111	2.74757	-6.79738	-4.24988	-0.67418	0.84372	-3.18699	3.42076	-0.58728	1.44496	1.46189	-1.55989	3.56259	-1.73664	-2.83185	-0.39985	3.36225	2.62034	-0.14302	-3.04750	1.83239	-6.37716	-0.94320	0.20337	0.02023	4.82974	-3.03756	0.08472	2.11815	-0.96456	0.14150	-2.90236	-3.30113	2.44916	0.28922	-1.93684	3.07545	-3.40954	-4.05166	-3.46871	-1.63634	4.93267	-5.45003	-2.31249	2.66675	-2.91301	-3.91687	-2.06169	0.33821	5.17811	-4.75442	-4.79800	1.20372	-1.96919
42	-3.47125	1.32815	-1.12793	2.26534	-0.00452	1.94898	3.72404	1.15108	-1.91308	3.31411	-2.09585	1.55787	1.18000	1.71774	-2.98667	1.99003	-3.63881	-2.89192	0.21782	3.72117	3.37008	-2.29529	1.14938	-3.64714	-4.59779	-0.16313	-0.22725	3.99965	-0.97740	-1.35319	3.36253	-5.21507	-3.10374	-3.61392	-1.72252	3.81141	-1.76482	-4.55274	3.12003	-3.60039	0.56342	-1.71998	-2.28170	-5.29170	-5.00513	1.12759	2.72119	3.14213	-7.82724	-3.05886	-1.11516	0.32715	-3.66855	3.32929	-0.72253	1.89305	0.85159	-0.76280	2.41689	-1.33850	-3.14260	-0.86298	3.72425	2.85203	-0.34235	-3.25022	1.15653	-5.62210	-1.62053	0.11114	-0.01436	5.24068	-3.81726	0.74586	1.31052	-0.53741	-0.94246	-2.93476	-2.63101	2.49182	-0.42487	-1.34877	2.08665	-3.11564	-4.60145	-3.48310	-1.54215	4.83752	-5.84216	-1.31003	1.65725	-3.17365	-4.39138	-1.89751	0.15141	5.25093	-4.83283	-4.14831	0.11708	-1.63890
43	-3.99551	1.20341	-1.20146	2.16629	0.10469	1.98710	3.99097	1.07988	-2.37861	3.34222	-1.62028	1.59079	0.45129	1.52382	-2.63598	1.81011	-3.96599	-2.88421	0.61860	3.88980	2.78607	-2.07469	0.84699	-3.17592	-5.08429	-0.20465	-0.19714	4.23951	-1.31763	-0.97775	2.63144	-4.74225	-3.53089	-3.46466	-1.82799	4.17714	-2.17620	-3.94002	2.21493	-3.10379	0.14486	-1.41779	-2.43200	-4.90324	-5.61557	1.01112	2.81008	3.55398	-8.79908	-2.05184	-1.42338	-0.16097	-4.05120	3.04688	-0.79757	2.42725	0.24869	-0.13686	1.46286	-0.93161	-3.45269	-1.31824	4.13068	3.12124	-0.54247	-3.43483	0.47779	-4.84005	-2.30351	0.01385	-0.00168	5.62480	-4.50504	1.22717	0.56830	-0.05600	-2.01601	-3.12989	-1.96681	2.68488	-1.08551	-0.97398	1.06942	-2.58539	-5.10628	-3.41938	-1.54575	4.79520	-6.10156	-0.48210	0.49331	-3.20476	-4.82866	-1.66539	-0.17556	5.39592	-4.81690	-3.56039	-0.94548	-1.29176
44	-4.48664	1.09404	-1.32590	2.04379	0.25923	2.05534	4.28012	1.01428	-2.79950	3.35843	-1.29725	1.60047	-0.16015	1.41213	-2.23483	1.68708	-4.28009	-2.87944	1.05816	4.04116	2.22194	-1.87281	0.60043	-2.73720	-5.52694	-0.30367	-0.07285	4.40689	-1.66828	-0.65938	2.09904	-4.33785	-3.98452	-3.32874	-1.74926	4.48133	-2.57098	-3.40028	1.43817	-2.60070	-0.24705	-1.32098	-2.46468	-4.41989	-6.16759	0.85637	2.90753	3.98470	-9.69838	-1.30539	-1.60494	-0.51667	-4.33197	2.55108	-0.74536	3.00762	-0.34001	0.26725	0.76253	-0.52166	-3.76204	-1.74461	4.57402	3.41024	-0.75245	-3.58643	-0.13857	-4.09782	-2.97166	-0.14610	0.08680	6.00257	-5.09269	1.46614	-0.00646	0.45059	-3.06055	-3.51230	-1.27006	3.01145	-1.70131	-0.85650	0.15916	-1.86560	-5.56071	-3.31876	-1.61928	4.83385	-6.22727	0.05692	-0.70497	-2.97592	-5.22030	-1.43283	-0.57743	5.62137	-4.71798	-3.05830	-1.90131	-0.96046
