	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d
49	-0.01609	0.06819	0.06415	0.07441	0.07067	0.06786	0.08209	0.08735	0.18053	0.07511	0.16725	0.07126	-0.05095	0.03377	0.06632	0.03581	0.07665	0.07755	-0.07809	-0.02500	-0.02301	-0.00459	0.14072	0.13555	0.05362	0.10179	0.10515	0.17633	0.22993	0.22716	-0.03857	0.07691	0.06423	0.03748	0.12779	0.12448	0.18907	0.26699	0.25436	-0.06318	0.14715	0.15165	-0.08248	-0.01793	0.00889	0.02342	0.16337	0.14999	0.00402	0.07634	0.09460	-0.11004	-0.05314	-0.04640	0.04234	0.15897	0.13298	0.07558	0.11026	0.09816	0.15053	0.25014	0.23019	0.05317	0.14053	0.12687	0.16451	0.26112	0.23324
50	-0.02768	0.06524	0.05188	0.07159	0.06091	0.06568	0.06838	0.08703	0.17146	0.07562	0.16245	0.07215	-0.06167	0.02435	0.06197	0.02499	0.06719	0.07058	-0.08889	-0.03772	-0.03380	-0.02407	0.12916	0.13177	0.04113	0.08902	0.09441	0.16839	0.23055	0.23153	-0.04687	0.06849	0.05899	0.02283	0.11124	0.11014	0.17633	0.25860	0.24891	-0.08324	0.12466	0.13565	-0.08777	-0.02567	0.00338	0.01225	0.15500	0.14541	-0.00971	0.06022	0.08288	-0.10928	-0.05931	-0.05259	0.02509	0.14660	0.12600	0.06405	0.10055	0.08922	0.13477	0.23894	0.22315	0.03577	0.13142	0.11785	0.14454	0.24858	0.22576
51	-0.03654	0.06066	0.03939	0.06692	0.05065	0.06206	0.05490	0.08520	0.15892	0.07485	0.15475	0.07212	-0.06958	0.01465	0.05688	0.01478	0.05691	0.06197	-0.09481	-0.04833	-0.04260	-0.04093	0.11420	0.12494	0.02979	0.07479	0.08203	0.15869	0.22721	0.23306	-0.05172	0.05940	0.05299	0.01017	0.09243	0.09387	0.16273	0.24580	0.23888	-0.09795	0.10067	0.11783	-0.08960	-0.03246	-0.00224	0.00148	0.14311	0.13829	-0.02023	0.04513	0.07091	-0.10287	-0.06125	-0.05612	0.00871	0.13020	0.11646	0.05215	0.08894	0.07928	0.11824	0.22340	0.21221	0.01757	0.11935	0.10663	0.12212	0.23006	0.21395
52	-0.04189	0.05475	0.02765	0.06043	0.04052	0.05710	0.04278	0.08170	0.14346	0.07261	0.14417	0.07105	-0.07394	0.00552	0.05124	0.00668	0.04689	0.05216	-0.09517	-0.05589	-0.04886	-0.05304	0.09676	0.11512	0.02060	0.06025	0.06871	0.14759	0.21967	0.23110	-0.05267	0.05021	0.04630	0.00051	0.07282	0.07689	0.14894	0.22862	0.22407	-0.10618	0.07670	0.09923	-0.08781	-0.03737	-0.00742	-0.00811	0.12822	0.12872	-0.02675	0.03224	0.05925	-0.09072	-0.05827	-0.05640	-0.00524	0.11053	0.10453	0.04064	0.07580	0.06878	0.10196	0.20386	0.19751	-0.00013	0.10471	0.09378	0.09888	0.20634	0.19800
53	-0.04339	0.04806	0.01757	0.05239	0.03113	0.05102	0.03284	0.07657	0.12590	0.06888	0.13086	0.06887	-0.07435	-0.00218	0.04524	0.00167	0.03824	0.04179	-0.08994	-0.05956	-0.05220	-0.05915	0.07798	0.10241	0.01414	0.04662	0.05526	0.13552	0.20805	0.22508	-0.04978	0.04148	0.03889	-0.00563	0.05396	0.06051	0.13537	0.20751	0.20459	-0.10753	0.05444	0.08091	-0.08250	-0.03953	-0.01159	-0.01606	0.11091	0.11668	-0.02898	0.02240	0.04833	-0.07341	-0.05034	-0.05329	-0.01563	0.08895	0.09064	0.03024	0.06178	0.05815	0.08688	0.18111	0.17941	-0.01592	0.08815	0.07999	0.07672	0.17888	0.17828
54	-0.04121	0.04135	0.00990	0.04325	0.02300	0.04410	0.02559	0.06997	0.10738	0.06378	0.11516	0.06553	-0.07074	-0.00770	0.03899	0.00018	0.03191	0.03154	-0.07977	-0.05864	-0.05224	-0.05897	0.05929	0.08713	0.01046	0.03501	0.04248	0.12308	0.19283	0.21457	-0.04336	0.03379	0.03073	-0.00855	0.03730	0.04588	0.12222	0.18343	0.18090	-0.10278	0.03538	0.06391	-0.07401	-0.03837	-0.01429	-0.02175	0.09189	0.10221	-0.02741	0.01598	0.03847	-0.05243	-0.03825	-0.04709	-0.02177	0.06729	0.07548	0.02159	0.04776	0.04783	0.07354	0.15632	0.15845	-0.02844	0.07053	0.06601	0.05713	0.14967	0.15545
55	-0.03587	0.03526	0.00502	0.03369	0.01642	0.03672	0.02119	0.06218	0.08921	0.05755	0.09766	0.06099	-0.06315	-0.01048	0.03269	0.00194	0.02845	0.02215	-0.06565	-0.05289	-0.04891	-0.05302	0.04233	0.07002	0.00934	0.02623	0.03105	0.11092	0.17490	0.19944	-0.03380	0.02780	0.02210	-0.00905	0.02389	0.03370	0.10972	0.15786	0.15388	-0.09308	0.02059	0.04891	-0.06269	-0.03382	-0.01525	-0.02460	0.07212	0.08556	-0.02314	0.01256	0.03000	-0.03002	-0.02366	-0.03886	-0.02338	0.04754	0.05995	0.01516	0.03477	0.03816	0.06205	0.13101	0.13537	-0.03641	0.05299	0.05270	0.04091	0.12090	0.13043
56	-0.02804	0.03004	0.00293	0.02452	0.01149	0.02924	0.01943	0.05370	0.07274	0.05061	0.07925	0.05529	-0.05164	-0.01015	0.02662	0.00582	0.02781	0.01428	-0.04879	-0.04286	-0.04264	-0.04263	0.02869	0.05227	0.01060	0.02072	0.02142	0.09961	0.15540	0.17987	-0.02196	0.02410	0.01361	-0.00784	0.01432	0.02412	0.09810	0.13267	0.12502	-0.07974	0.01038	0.03643	-0.04875	-0.02633	-0.01453	-0.02439	0.05285	0.06735	-0.01733	0.01130	0.02269	-0.00923	-0.00864	-0.02939	-0.02068	0.03154	0.04504	0.01123	0.02381	0.02944	0.05243	0.10687	0.11122	-0.03891	0.03677	0.04077	0.02858	0.09469	0.10457
57	-0.01841	0.02549	0.00316	0.01659	0.00800	0.02226	0.01961	0.04516	0.05898	0.04345	0.06107	0.04850	-0.03705	-0.00689	0.02104	0.00990	0.02908	0.00844	-0.03083	-0.02998	-0.03425	-0.02949	0.01955	0.03542	0.01402	0.01835	0.01383	0.08925	0.13548	0.15642	-0.00957	0.02283	0.00606	-0.00520	0.00859	0.01692	0.08769	0.10986	0.09625	-0.06361	0.00473	0.02618	-0.03272	-0.01698	-0.01255	-0.02131	0.03561	0.04871	-0.01159	0.01052	0.01728	0.00859	0.00457	-0.02107	-0.01473	0.02050	0.03173	0.00988	0.01565	0.02191	0.04456	0.08532	0.08723	-0.03557	0.02306	0.03067	0.02021	0.07258	0.07939
58	-0.00842	0.02135	0.00502	0.01081	0.00594	0.01571	0.02069	0.03706	0.04844	0.03649	0.04433	0.04088	-0.02123	-0.00154	0.01610	0.01235	0.03098	0.00481	-0.01389	-0.01645	-0.02489	-0.01557	0.01511	0.02101	0.01927	0.01856	0.00828	0.07939	0.11616	0.13025	0.00104	0.02342	0.00022	-0.00113	0.00654	0.01154	0.07832	0.09070	0.06951	-0.04789	0.00204	0.01889	-0.01587	-0.00697	-0.00964	-0.01588	0.02195	0.03115	-0.00657	0.00976	0.01249	0.01905	0.01480	-0.01159	-0.00715	0.01478	0.02069	0.01096	0.01067	0.01574	0.03822	0.06729	0.06477	-0.02688	0.01277	0.02253	0.01547	0.05553	0.05653
59	0.00065	0.01636	0.00790	0.00810	0.00456	0.00986	0.02150	0.02982	0.04089	0.03005	0.02995	0.03287	-0.00678	0.00457	0.01192	0.01197	0.03183	0.00302	-0.00004	-0.00445	-0.01567	-0.00285	0.01463	0.00993	0.02491	0.02006	0.00456	0.06944	0.09809	0.10305	0.00873	0.02522	-0.00348	0.00355	0.00646	0.00814	0.06994	0.07610	0.04651	-0.03167	0.00222	0.01265	-0.00006	0.00168	-0.00725	-0.00912	0.01283	0.01616	-0.00071	0.01209	0.00320	0.01801	0.02151	0.00080	-0.00029	0.01339	0.01225	0.01390	0.00859	0.01102	0.03295	0.05302	0.04507	-0.01464	0.00623	0.01624	0.01270	0.04290	0.03704
60	0.00907	0.01074	0.01132	0.00661	0.00274	0.00583	0.02132	0.02304	0.03577	0.02395	0.01856	0.02504	0.00419	0.01044	0.00906	0.00947	0.03185	0.00259	0.00858	0.00337	-0.00824	0.00588	0.01574	0.00261	0.02994	0.02204	0.00242	0.05926	0.08184	0.07687	0.01203	0.02633	-0.00497	0.00889	0.00968	0.00460	0.05978	0.06410	0.02802	-0.00750	0.00868	0.00097	0.01242	0.01014	-0.00317	-0.00177	0.00868	0.00462	0.00142	0.01410	0.00177	0.01639	0.02257	0.00088	0.00619	0.01604	0.00628	0.01767	0.00878	0.00763	0.02757	0.04155	0.02875	-0.00127	0.00341	0.01143	0.01345	0.03578	0.02230
61	0.01227	0.00924	0.01327	0.00601	0.00244	0.00267	0.02048	0.01858	0.03272	0.01899	0.00998	0.01803	0.01052	0.00938	0.00234	0.00531	0.03027	0.00257	0.01500	0.01164	0.00051	0.01369	0.01945	-0.00236	0.02837	0.02094	0.00147	0.04840	0.06682	0.05327	0.01626	0.02983	-0.00505	0.01194	0.01526	0.00097	0.05390	0.05908	0.01515	-0.00416	0.00955	-0.00002	0.01891	0.01775	0.00224	0.00420	0.00820	-0.00280	0.00224	0.01587	0.00209	0.01116	0.02098	0.00060	0.00745	0.01841	0.00234	0.02045	0.00943	0.00561	0.02534	0.03491	0.01672	0.00825	0.00189	0.00856	0.00980	0.02756	0.00994
62	0.01083	0.00818	0.01309	0.00463	0.00195	0.00138	0.01068	0.01530	0.02406	0.01479	0.00362	0.01222	0.01015	0.00916	0.00139	-0.00479	0.01851	0.00088	0.01356	0.01206	0.00222	0.00423	0.01296	-0.00121	0.01613	0.01451	0.00123	0.04004	0.05551	0.03451	0.00678	0.02373	-0.00302	0.00789	0.01536	0.00188	0.03027	0.04164	0.00430	-0.00476	0.00909	0.00059	0.01904	0.01892	0.00179	0.01197	0.01245	-0.00795	0.00316	0.01811	0.00105	0.00468	0.01808	0.00063	0.00058	0.01730	0.00047	0.02139	0.01029	0.00428	0.01144	0.02057	0.00530	0.01710	0.00528	0.00447	-0.00438	0.01385	-0.00074
63	0.00881	0.00816	0.01350	0.00444	0.00143	0.00097	0.00145	0.01131	0.01785	0.00960	0.00084	0.00694	0.00777	0.00964	0.00234	-0.00704	0.02033	0.00015	0.01015	0.01046	0.00170	-0.00171	0.01048	0.00045	0.01326	0.01381	0.00168	0.02776	0.04075	0.01821	-0.01086	0.01188	-0.00062	0.00328	0.01452	0.00194	-0.00231	0.01807	-0.00318	-0.00480	0.00910	-0.00015	0.01615	0.02003	0.00182	0.00958	0.01272	-0.00691	0.00385	0.02063	0.00017	0.00069	0.01563	0.00020	0.00043	0.02090	0.00076	0.02141	0.01361	0.00227	-0.00194	0.00897	-0.00117	0.01638	0.00757	0.00231	-0.00087	0.01655	-0.00014
64	0.00484	0.00657	0.01276	0.00556	0.00124	0.00143	-0.00149	0.00355	0.01669	0.00703	-0.00047	0.00088	0.00472	0.00934	0.00226	-0.00802	0.02328	-0.00050	0.00744	0.01009	0.00118	0.00117	0.01530	0.00007	0.00774	0.01143	0.00174	-0.00327	0.00755	-0.00050	-0.00399	0.01921	-0.00131	-0.00164	0.01272	0.00175	0.00278	0.02587	-0.00218	-0.00676	0.00900	-0.00075	0.01061	0.02024	0.00146	-0.00432	0.00636	0.00022	0.00455	0.02298	-0.00085	0.00094	0.01493	-0.00022	0.00045	0.02339	0.00084	0.01696	0.01299	0.00229	0.00057	0.01183	-0.00028	0.00379	0.00390	0.00355	0.00119	0.01746	-0.00060
65	0.00154	0.00656	0.01224	0.00666	0.00074	0.00172	-0.00012	0.00378	0.01883	0.00560	-0.00076	0.00109	0.00133	0.00936	0.00199	-0.00935	0.02235	-0.00135	0.00503	0.01037	0.00012	0.00124	0.01848	-0.00010	0.00300	0.00949	0.00142	0.00191	0.01258	0.00089	-0.00168	0.02317	-0.00162	-0.00496	0.01140	0.00121	0.00076	0.02688	-0.00255	-0.00845	0.00930	-0.00162	0.00426	0.02005	0.00077	0.00388	0.01297	-0.00046	0.00533	0.02457	-0.00173	0.00508	0.01577	-0.00064	0.00028	0.02403	0.00055	0.01226	0.01196	0.00229	0.00004	0.01164	-0.00091	-0.00748	0.00018	0.00359	0.00181	0.01736	-0.00129
66	-0.00022	0.00823	0.01227	0.00742	0.00005	0.00183	0.00023	0.00468	0.01932	0.00500	-0.00112	0.00117	-0.00051	0.01026	0.00123	-0.00878	0.01946	-0.00209	0.00327	0.01098	-0.00107	0.00077	0.02062	-0.00069	-0.00020	0.00862	0.00068	0.00393	0.01505	0.00071	-0.00015	0.02589	-0.00212	-0.00582	0.01143	0.00042	-0.00187	0.02585	-0.00260	-0.00921	0.00983	-0.00241	-0.00076	0.01987	-0.00016	0.00885	0.01785	0.00000	0.00639	0.02514	-0.00240	0.01134	0.01715	-0.00091	-0.00007	0.02255	0.00004	0.00866	0.01211	0.00173	-0.00084	0.01114	-0.00136	-0.01534	-0.00265	0.00339	0.00020	0.01546	-0.00197
67	-0.00005	0.00947	0.01281	0.00732	-0.00071	0.00177	-0.00032	0.00552	0.01770	0.00486	-0.00149	0.00125	-0.00042	0.01196	0.00020	-0.00587	0.01521	-0.00268	0.00257	0.01120	-0.00224	-0.00075	0.02001	-0.00138	-0.00120	0.00899	-0.00034	0.00538	0.01789	0.00057	-0.00098	0.02496	-0.00255	-0.00491	0.01222	-0.00037	-0.00597	0.02071	-0.00263	-0.00920	0.01014	-0.00300	-0.00312	0.01964	-0.00118	0.01137	0.02086	0.00011	0.00779	0.02484	-0.00282	0.01822	0.01847	-0.00106	-0.00074	0.01868	-0.00062	0.00577	0.01313	0.00099	-0.00233	0.00971	-0.00172	-0.01597	-0.00247	0.00274	-0.00295	0.01129	-0.00252
68	0.00158	0.01007	0.01341	0.00651	-0.00140	0.00160	-0.00114	0.00544	0.01408	0.00513	-0.00177	0.00122	0.00080	0.01347	-0.00091	-0.00066	0.01144	-0.00305	0.00321	0.01090	-0.00318	-0.00245	0.01635	-0.00196	-0.00006	0.00972	-0.00141	0.00497	0.01924	0.00014	-0.00330	0.01998	-0.00280	-0.00338	0.01244	-0.00097	-0.00867	0.01316	-0.00249	-0.00966	0.00949	-0.00329	-0.00297	0.01888	-0.00211	0.00952	0.01955	0.00015	0.00926	0.02399	-0.00298	0.02476	0.01974	-0.00113	-0.00089	0.01329	-0.00122	0.00387	0.01481	0.00012	-0.00347	0.00781	-0.00197	-0.01001	0.00070	0.00184	-0.00529	0.00595	-0.00276
69	0.00376	0.01078	0.01357	0.00581	-0.00192	0.00141	-0.00122	0.00491	0.00938	0.00491	-0.00191	0.00111	0.00225	0.01401	-0.00192	0.00574	0.00900	-0.00317	0.00478	0.01050	-0.00383	-0.00339	0.01037	-0.00226	0.00249	0.00964	-0.00228	0.00289	0.01788	-0.00043	-0.00562	0.01189	-0.00279	-0.00170	0.01130	-0.00129	-0.00793	0.00570	-0.00224	-0.01104	0.00751	-0.00324	-0.00150	0.01736	-0.00282	0.00504	0.01403	0.00018	0.01038	0.02279	-0.00293	0.03012	0.02115	-0.00116	0.00029	0.00777	-0.00167	0.00311	0.01633	-0.00067	-0.00306	0.00662	-0.00206	-0.00131	0.00507	0.00091	-0.00493	0.00115	-0.00271
70	0.00576	0.01161	0.01314	0.00594	-0.00224	0.00125	0.00014	0.00518	0.00486	0.00446	-0.00188	0.00099	0.00349	0.01355	-0.00270	0.01196	0.00789	-0.00303	0.00616	0.01057	-0.00415	-0.00259	0.00409	-0.00228	0.00563	0.00836	-0.00287	0.00030	0.01349	-0.00097	-0.00623	0.00309	-0.00256	0.00014	0.00906	-0.00136	-0.00351	0.00046	-0.00193	-0.01252	0.00455	-0.00290	0.00017	0.01555	-0.00328	0.00077	0.00630	0.00028	0.01090	0.02132	-0.00273	0.03368	0.02262	-0.00120	0.00313	0.00341	-0.00194	0.00351	0.01709	-0.00131	-0.00093	0.00681	-0.00202	0.00643	0.00870	0.00007	-0.00164	-0.00178	-0.00245
71	0.00727	0.01209	0.01238	0.00668	-0.00237	0.00114	0.00287	0.00621	0.00166	0.00472	-0.00173	0.00089	0.00432	0.01268	-0.00322	0.01696	0.00749	-0.00269	0.00635	0.01126	-0.00418	0.00019	-0.00008	-0.00210	0.00860	0.00660	-0.00315	-0.00117	0.00717	-0.00138	-0.00419	-0.00366	-0.00222	0.00209	0.00660	-0.00127	0.00309	-0.00166	-0.00162	-0.01329	0.00121	-0.00234	0.00174	0.01431	-0.00349	-0.00135	-0.00118	0.00043	0.01097	0.01951	-0.00244	0.03526	0.02379	-0.00128	0.00707	0.00091	-0.00204	0.00487	0.01706	-0.00176	0.00206	0.00844	-0.00189	0.01180	0.01083	-0.00061	0.00318	-0.00248	-0.00206
72	0.00825	0.01208	0.01164	0.00748	-0.00236	0.00107	0.00619	0.00683	0.00031	0.00577	-0.00151	0.00082	0.00444	0.01207	-0.00350	0.02035	0.00737	-0.00220	0.00524	0.01230	-0.00395	0.00414	-0.00082	-0.00182	0.01063	0.00539	-0.00320	-0.00050	0.00084	-0.00165	0.00001	-0.00673	-0.00185	0.00391	0.00454	-0.00109	0.00944	-0.00114	-0.00136	-0.01326	-0.00212	-0.00165	0.00358	0.01413	-0.00349	-0.00065	-0.00652	0.00058	0.01099	0.01736	-0.00212	0.03514	0.02434	-0.00143	0.01104	0.00033	-0.00202	0.00661	0.01661	-0.00206	0.00439	0.01096	-0.00170	0.01522	0.01180	-0.00115	0.00748	-0.00148	-0.00160
73	0.00884	0.01175	0.01100	0.00821	-0.00225	0.00105	0.00906	0.00655	0.00065	0.00675	-0.00128	0.00076	0.00361	0.01195	-0.00355	0.02234	0.00732	-0.00163	0.00373	0.01322	-0.00353	0.00789	0.00135	-0.00150	0.01155	0.00520	-0.00307	0.00230	-0.00337	-0.00181	0.00481	-0.00633	-0.00151	0.00559	0.00282	-0.00090	0.01324	0.00068	-0.00115	-0.01257	-0.00539	-0.00089	0.00593	0.01475	-0.00333	0.00257	-0.00879	0.00064	0.01138	0.01503	-0.00182	0.03383	0.02421	-0.00164	0.01393	0.00141	-0.00192	0.00801	0.01598	-0.00222	0.00478	0.01347	-0.00149	0.01733	0.01224	-0.00154	0.00966	0.00012	-0.00113
74	0.00934	0.01107	0.01028	0.00894	-0.00207	0.00106	0.01079	0.00601	0.00188	0.00697	-0.00105	0.00072	0.00208	0.01206	-0.00341	0.02352	0.00715	-0.00105	0.00312	0.01341	-0.00297	0.01056	0.00449	-0.00117	0.01204	0.00562	-0.00283	0.00602	-0.00425	-0.00188	0.00868	-0.00419	-0.00120	0.00767	0.00092	-0.00072	0.01369	0.00225	-0.00099	-0.01096	-0.00862	-0.00013	0.00853	0.01537	-0.00305	0.00722	-0.00820	0.00059	0.01222	0.01274	-0.00157	0.03173	0.02368	-0.00193	0.01497	0.00362	-0.00178	0.00869	0.01513	-0.00228	0.00311	0.01508	-0.00128	0.01824	0.01246	-0.00180	0.00937	0.00097	-0.00066
75	0.01014	0.00990	0.00924	0.00970	-0.00184	0.00111	0.01145	0.00635	0.00304	0.00645	-0.00083	0.00071	0.00083	0.01174	-0.00309	0.02460	0.00678	-0.00053	0.00429	0.01233	-0.00232	0.01234	0.00659	-0.00085	0.01288	0.00589	-0.00250	0.00908	-0.00209	-0.00187	0.01105	-0.00236	-0.00093	0.01096	-0.00148	-0.00056	0.01195	0.00250	-0.00085	-0.00798	-0.01169	0.00058	0.01139	0.01531	-0.00270	0.01178	-0.00589	0.00048	0.01343	0.01074	-0.00141	0.02891	0.02325	-0.00227	0.01419	0.00622	-0.00165	0.00889	0.01390	-0.00224	0.00051	0.01538	-0.00107	0.01775	0.01239	-0.00195	0.00753	0.00022	-0.00021
76	0.01148	0.00817	0.00778	0.01040	-0.00160	0.00119	0.01168	0.00734	0.00349	0.00599	-0.00063	0.00072	0.00128	0.01024	-0.00263	0.02600	0.00629	-0.00010	0.00731	0.00977	-0.00165	0.01386	0.00692	-0.00058	0.01434	0.00534	-0.00210	0.01070	0.00124	-0.00176	0.01244	-0.00217	-0.00068	0.01575	-0.00419	-0.00043	0.01023	0.00126	-0.00067	-0.00353	-0.01436	0.00121	0.01485	0.01435	-0.00230	0.01502	-0.00347	0.00034	0.01469	0.00926	-0.00133	0.02499	0.02336	-0.00263	0.01252	0.00864	-0.00153	0.00931	0.01221	-0.00214	-0.00137	0.01454	-0.00088	0.01585	0.01177	-0.00199	0.00569	-0.00188	0.00021
77	0.01322	0.00633	0.00592	0.01105	-0.00134	0.00129	0.01217	0.00797	0.00305	0.00635	-0.00044	0.00074	0.00435	0.00751	-0.00207	0.02752	0.00578	0.00022	0.01128	0.00588	-0.00098	0.01517	0.00595	-0.00036	0.01625	0.00371	-0.00165	0.01149	0.00359	-0.00156	0.01349	-0.00379	-0.00043	0.02125	-0.00674	-0.00033	0.01028	-0.00099	-0.00046	0.00198	-0.01668	0.00171	0.01868	0.01254	-0.00189	0.01681	-0.00238	0.00021	0.01544	0.00836	-0.00133	0.01929	0.02418	-0.00300	0.01118	0.01069	-0.00146	0.01058	0.01002	-0.00197	-0.00132	0.01302	-0.00072	0.01312	0.01038	-0.00194	0.00490	-0.00441	0.00060
78	0.01477	0.00575	0.00374	0.01178	-0.00109	0.00140	0.01315	0.00778	0.00197	0.00726	-0.00026	0.00076	0.00908	0.00421	-0.00147	0.02824	0.00513	0.00042	0.01478	0.00109	-0.00037	0.01564	0.00465	-0.00022	0.01807	0.00101	-0.00114	0.01302	0.00382	-0.00128	0.01409	-0.00638	-0.00016	0.02596	-0.00882	-0.00027	0.01248	-0.00368	-0.00018	0.00791	-0.01899	0.00208	0.02186	0.01001	-0.00148	0.01814	-0.00318	0.00011	0.01507	0.00797	-0.00137	0.01144	0.02540	-0.00338	0.01090	0.01256	-0.00144	0.01297	0.00734	-0.00175	0.00072	0.01134	-0.00060	0.01061	0.00816	-0.00177	0.00513	-0.00654	0.00096
79	0.01552	0.00743	0.00129	0.01260	-0.00085	0.00152	0.01424	0.00707	0.00061	0.00830	-0.00011	0.00080	0.01321	0.00080	-0.00085	0.02718	0.00398	0.00051	0.01661	-0.00401	0.00017	0.01463	0.00369	-0.00016	0.01927	-0.00264	-0.00061	0.01612	0.00223	-0.00095	0.01351	-0.00882	0.00011	0.02859	-0.01031	-0.00024	0.01586	-0.00645	0.00017	0.01351	-0.02145	0.00231	0.02362	0.00688	-0.00111	0.01991	-0.00531	0.00006	0.01312	0.00803	-0.00147	0.00177	0.02649	-0.00373	0.01166	0.01444	-0.00147	0.01630	0.00408	-0.00146	0.00359	0.00985	-0.00051	0.00918	0.00504	-0.00147	0.00568	-0.00815	0.00127
