	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d
57	25.05917	0.62579	12.41221	0.59592	27.94357	2.77057	-0.14942	1.93339	21.14208	0.64059	6.39250	0.41955	22.30722	3.27501	6.89974	2.54684	25.82724	25.21843	11.79967	12.19735	24.46619	27.20900	1.38342	-0.41430	21.53088	6.20219	18.42941	10.15479	25.91511	12.11816	24.98711	2.52391	21.83080	5.90634	22.18598	4.13568	24.97445	24.47403	11.79925	12.82012	27.28935	29.40783	0.80667	-0.25641	20.71519	6.61520	22.17031	7.39695	24.62962	24.37529	13.39248	12.75841	32.09675	30.14875	-3.02519	-2.06407	20.49145	6.84625	26.44319	5.91153
58	24.96928	0.62464	12.74491	0.49387	29.42996	2.49220	-1.98796	2.01825	21.49393	0.58073	6.51412	0.44284	23.59081	3.25973	5.98549	2.81788	25.69025	25.08159	12.33150	12.56756	26.55194	28.83708	-0.10653	-2.10600	21.84567	6.24985	19.71660	9.62223	25.87792	12.34215	26.41747	0.62995	22.11930	6.07566	23.67893	3.14787	24.88147	24.33245	12.31844	12.96150	29.06682	30.47270	-1.02094	-2.28748	21.10424	6.66637	23.28237	6.64044	24.62239	24.29891	13.61676	13.07648	33.19658	31.46716	-4.87496	-4.14974	20.90652	7.06461	27.68533	4.53142
59	24.84361	0.61705	13.11981	0.43770	30.88852	2.24779	-3.93655	2.05465	21.83586	0.51635	6.75141	0.47558	25.06626	3.23575	4.96835	3.12007	25.51110	24.89770	12.96153	12.93330	28.66298	30.38129	-1.74964	-3.96087	22.14926	6.44119	21.24840	8.99716	25.77797	12.57269	27.82555	-1.39438	22.38935	6.35969	25.35986	2.08290	24.77558	24.14786	12.92001	13.07220	30.79907	31.43910	-3.01580	-4.49295	21.50122	6.80031	24.53296	5.80977	24.59290	24.20215	13.91203	13.46695	34.32498	32.78661	-6.66932	-6.27287	21.30361	7.40444	29.12381	2.98355
60	24.71090	0.60433	13.57156	0.49670	32.31781	2.06837	-5.88898	2.01333	22.15128	0.45152	7.12550	0.52611	26.75545	3.21076	3.82566	3.43319	25.31957	24.70046	13.69728	13.30451	30.74988	31.81195	-3.48956	-5.91819	22.43029	6.79452	23.04215	8.23376	25.64309	12.85690	29.23774	-3.46099	22.62620	6.77673	27.23442	0.92781	24.68058	23.95561	13.60568	13.22009	32.44560	32.35288	-5.09277	-6.72082	21.88393	7.03632	25.95617	4.85815	24.56542	24.11156	14.34453	13.97187	35.51874	34.10788	-8.25196	-8.28860	21.66471	7.89443	30.78907	1.28292
61	24.59792	0.58924	14.13923	0.65300	33.72117	1.96606	-7.70093	1.88015	22.42741	0.39138	7.66090	0.60342	28.67179	3.19206	2.55956	3.71371	25.14505	24.52310	14.54040	13.70297	32.75898	33.11082	-5.23328	-7.86808	22.68171	7.32652	25.09801	7.29433	25.50330	13.25278	30.68539	-5.44415	22.81898	7.34998	29.30734	-0.29373	24.61486	23.78694	14.37964	13.49089	33.98360	33.27674	-7.10921	-8.75691	22.23282	7.40233	27.58403	3.74551	24.56133	24.05087	14.97639	14.63155	36.80123	35.43141	-9.46648	-10.02841	21.97612	8.56479	32.69778	-0.50787
62	24.52664	0.57438	14.86091	0.84445	35.10424	1.92804	-9.21583	1.67027	22.65929	0.34178	8.38192	0.71023	30.81468	3.18400	1.21723	3.90840	25.01189	24.39426	15.48969	14.16303	34.64079	34.27464	-6.86028	-9.65696	22.90376	8.05069	27.39740	6.18102	25.38624	13.81978	32.19638	-7.19817	22.96484	8.10453	31.57682	-1.50874	24.59122	23.66607	15.25113	13.97067	35.41098	34.27563	-8.88400	-10.37442	22.53603	7.93077	29.43762	2.47031	24.59776	24.03900	15.85446	15.47757	38.17713	36.75408	-10.19812	-11.33889	22.23253	9.44168	34.84689	-2.27368
63	24.51372	0.56117	15.76743	1.03481	36.47123	1.92873	-10.29798	1.43352	22.85136	0.30897	9.30824	0.84053	33.16478	3.18545	-0.10472	3.97884	24.93756	24.33609	16.54454	14.72903	36.35609	35.31557	-8.24326	-11.11359	23.10451	8.97574	29.90508	4.95883	25.31485	14.60797	33.78640	-8.58612	23.07039	9.06331	34.02673	-2.60516	24.61893	23.61054	16.23423	14.72758	36.74009	35.40037	-10.24091	-11.39522	22.79253	8.65297	31.51777	1.09536	24.68780	24.09022	17.00069	16.52796	39.63309	38.06696	-10.39330	-12.11346	22.43799	10.54094	37.20953	-3.86792
64	24.57126	0.54977	16.87662	1.21030	37.82203	1.94884	-10.85699	1.25012	23.01529	0.29826	10.45024	0.98236	35.68005	3.18908	-1.27908	3.91914	24.93372	24.36381	17.70480	15.44857	37.87815	36.25974	-9.27103	-12.08560	23.29704	10.10351	32.57003	3.74861	25.30667	15.64680	35.45168	-9.50621	23.14901	10.24125	36.61830	-3.46219	24.70592	23.63274	17.34519	15.79821	37.98787	36.67632	-11.05199	-11.72881	23.01161	9.59303	33.79945	-0.25297	24.84068	24.21529	18.40714	17.78560	41.14261	39.35788	-10.05434	-12.30097	22.60348	11.86317	39.73240	-5.14978
65	24.70712	0.54010	18.18882	1.36653	39.15130	1.98305	-10.85477	1.20130	23.16567	0.31166	11.80537	1.12213	38.29526	3.18369	-2.18168	3.75351	25.00838	24.48571	18.96870	16.36390	39.19387	37.14469	-9.85949	-12.46707	23.49464	11.42698	35.32519	2.69079	25.37473	16.93665	37.16571	-9.90406	23.21602	11.63959	39.28698	-3.98249	24.85882	23.74030	18.59769	17.18022	39.16961	38.09974	-11.25640	-11.37349	23.20915	10.76238	36.23109	-1.41913	25.06089	24.42103	20.03561	19.23900	42.66826	40.61720	-9.22682	-11.89603	22.74289	13.39251	42.33779	-6.01589
66	24.92373	0.53247	19.68441	1.49921	40.44888	2.03253	-10.30119	1.29533	23.31569	0.34677	13.35709	1.24854	40.92857	3.15864	-2.72132	3.51892	25.16677	24.70291	20.33215	17.50261	40.30752	38.01468	-9.95326	-12.20801	23.70717	12.93012	38.09091	1.90378	25.52770	18.44709	38.88309	-9.76990	23.28466	13.24343	41.94962	-4.11072	25.08079	23.93434	19.99680	18.83037	40.29834	39.63839	-10.85522	-10.39525	23.40152	12.15515	38.73962	-2.26655	25.34598	24.70767	21.82049	20.86135	44.16057	41.83957	-7.99566	-10.93105	22.86942	15.09968	44.93415	-6.41179
67	25.21584	0.52745	21.32393	1.59916	41.70078	2.09222	-9.24909	1.44803	23.47476	0.39807	15.07791	1.35538	43.49377	3.10903	-2.85538	3.24817	25.40947	25.00819	21.78867	18.86948	41.24397	38.91417	-9.52771	-11.31013	23.93975	14.58969	40.78284	1.45769	25.76887	20.12269	40.54673	-9.13474	23.36481	15.02516	44.51928	-3.83901	25.36798	24.20692	21.53227	20.66839	41.38547	41.23340	-9.89806	-8.91010	23.60061	13.74782	41.23993	-2.71192	25.68390	25.06554	23.67658	22.60940	45.56046	43.02127	-6.48274	-9.48014	22.99388	16.94898	47.43301	-6.32828
68	25.56846	0.52549	23.05152	1.65419	42.88911	2.14432	-7.79385	1.56145	23.64855	0.45878	16.93446	1.44275	45.91177	3.03832	-2.59215	2.96269	25.72927	25.38479	23.32700	20.43947	42.04387	39.87645	-8.59817	-9.83238	24.19306	16.37785	43.31992	1.36654	26.09356	21.89301	42.09679	-8.06666	23.46371	16.95045	46.91895	-3.20435	25.70681	24.53923	23.17366	22.58887	42.43803	42.80547	-8.47970	-7.07743	23.81228	15.50354	43.64580	-2.73451	26.05223	25.47335	25.51355	24.42507	46.80791	44.15520	-4.83546	-7.66717	23.12513	18.90600	49.76240	-5.79628
69	25.95692	0.52766	24.80216	1.65644	43.99235	2.16381	-6.07278	1.57398	23.84013	0.52151	18.89229	1.51534	48.11716	2.95569	-1.98439	2.67419	26.10860	25.80651	24.92688	22.15627	42.75193	40.91122	-7.23521	-7.90484	24.46416	18.26407	45.62973	1.59424	26.48651	23.68361	43.48114	-6.67150	23.58748	18.98419	49.08873	-2.27891	26.07386	24.90222	24.87042	24.48108	43.45322	44.26834	-6.73863	-5.09155	24.03768	17.37975	45.88110	-2.36793	26.42078	25.89997	27.25424	26.24261	47.85336	45.22725	-3.20504	-5.66268	23.27122	20.94116	51.86910	-4.88498
70	26.34955	0.53699	26.51215	1.60949	44.98742	2.13046	-4.25403	1.46800	24.05110	0.57876	20.91853	1.57848	50.06033	2.87036	-1.11571	2.39020	26.51951	26.24024	26.55742	23.94008	43.40562	41.99774	-5.57148	-5.72977	24.74732	20.21682	47.65283	2.07149	26.92163	25.42740	44.66428	-5.08833	23.74181	21.09382	50.98741	-1.15441	26.43915	25.26026	26.55964	26.25088	44.41563	45.54623	-4.84575	-3.15946	24.27578	19.33606	47.88803	-1.68422	26.75680	26.30926	28.84992	27.99971	48.66740	46.21504	-1.71942	-3.66405	23.43951	23.02743	53.71306	-3.69568
71	26.71277	0.55818	28.13068	1.52989	45.85293	2.03758	-2.51242	1.26299	24.28148	0.62376	22.98195	1.63458	51.70713	2.78703	-0.08251	2.11880	26.92678	26.65055	28.17994	25.70436	44.02794	43.08806	-3.78969	-3.55242	25.03491	22.20541	49.34706	2.71769	27.36478	27.07545	45.63079	-3.47384	23.93093	23.24882	52.59049	0.07346	26.77185	25.57792	28.18128	27.83827	45.30063	46.58702	-2.97975	-1.46837	24.52472	21.33790	49.62927	-0.77545	27.03073	26.66679	30.28612	29.64935	49.24567	47.09038	-0.46331	-1.85958	23.63533	25.13565	55.26170	-2.34575
72	27.01690	0.59466	29.62879	1.44230	46.57317	1.89327	-0.99672	1.00214	24.52909	0.65154	25.05275	1.68270	53.03831	2.70485	1.02303	1.86973	27.29365	27.00439	29.75510	27.37551	44.62452	44.12004	-2.08753	-1.60455	25.31837	24.20265	50.69316	3.45991	27.77935	28.60422	46.38370	-1.97789	24.15567	25.41872	53.88622	1.31658	27.04682	25.82699	29.69505	29.22520	46.08226	47.36678	-1.29535	-0.15246	24.78196	23.35564	51.08422	0.26425	27.22137	26.94573	31.57933	31.16711	49.60881	47.82610	0.53099	-0.39027	23.86038	27.23396	56.48962	-0.94860
73	27.24095	0.64523	31.00277	1.37062	47.14179	1.71593	0.19939	0.73848	24.78919	0.66001	27.10350	1.72082	54.04906	2.61912	2.12519	1.65280	27.58842	27.27527	31.25160	28.90799	45.18496	45.03509	-0.63238	-0.05076	25.58959	26.18730	51.69762	4.24342	28.13277	30.01651	46.94162	-0.71252	24.41185	27.57230	54.87102	2.50319	27.24925	25.99098	31.09052	30.43265	46.74098	47.88912	0.10244	0.73452	25.04366	25.36196	52.24427	1.35136	27.31909	27.13084	32.76721	32.55289	49.79598	48.40482	1.27744	0.67703	24.11164	29.29245	57.38332	0.40279
74	27.37512	0.70364	32.27128	1.32890	47.56349	1.52744	1.05237	0.52764	25.05431	0.65025	29.11100	1.74785	54.74802	2.52361	3.17117	1.47532	27.78941	27.44653	32.65258	30.29092	45.68796	45.79391	0.47890	1.04202	25.84193	28.14494	52.38949	5.03403	28.40179	31.33692	47.33656	0.26958	24.68975	29.67922	55.54671	3.58425	27.37606	26.06617	32.38573	31.50926	47.26837	48.18085	1.17327	1.22460	25.30416	27.33134	53.11044	2.41981	27.32589	27.22000	33.89650	33.82709	49.85272	48.82407	1.82175	1.35644	24.38140	31.28851	57.94545	1.64660
75	27.42033	0.76126	33.46708	1.31731	47.85206	1.34554	1.60285	0.42533	25.31450	0.62607	31.05761	1.76403	55.15505	2.41165	4.13250	1.34038	27.88680	27.51273	33.95696	31.54476	46.11054	46.38441	1.23382	1.70205	26.07019	30.06667	52.81185	5.81410	28.57458	32.60307	47.61039	0.97768	24.97503	31.71368	55.92099	4.53646	27.43322	26.05972	33.61624	32.51537	47.66634	48.28345	1.93841	1.41656	25.55525	29.24174	53.69345	3.42449	27.25323	27.22205	35.01143	35.02176	49.81548	49.09380	2.22393	1.72753	24.65751	33.20835	58.19392	2.75496
76	27.38551	0.81033	34.62670	1.32578	48.02529	1.17903	1.93332	0.44351	25.55786	0.59294	32.93128	1.77041	55.29735	2.27715	5.00155	1.24645	27.88164	27.47898	35.17604	32.71101	46.43612	46.82025	1.68983	2.02534	26.26996	31.94649	53.01097	6.57509	28.64988	33.85493	47.80591	1.46741	25.25043	33.65664	56.00858	5.36034	27.43150	25.98612	34.82219	33.50742	47.94320	48.24000	2.46251	1.44085	25.78637	31.07688	54.01343	4.34298	27.11788	27.15261	36.14503	36.17027	49.70248	49.22909	2.54319	1.90408	24.92467	35.04511	58.15644	3.72779
77	27.28406	0.84605	35.78129	1.34157	48.09911	1.02919	2.14032	0.52031	25.77195	0.55669	34.72475	1.76758	55.20461	2.11565	5.78426	1.18807	27.78295	27.35818	36.32765	33.83854	46.65584	47.13199	1.94288	2.13933	26.43712	33.77958	53.02743	7.31059	28.63503	35.12488	47.95478	1.81551	25.49841	35.49645	55.83017	6.07229	27.38270	25.86258	36.03672	34.52696	48.10757	48.08456	2.82866	1.42559	25.98585	32.82792	54.09723	5.17370	26.93729	27.02972	37.31439	37.29990	49.51554	49.24349	2.82994	2.00030	25.16641	36.79506	57.86361	4.58048
78	27.13013	0.86719	36.95058	1.35389	48.08266	0.89538	2.31164	0.59991	25.94585	0.52238	36.43451	1.75440	54.90335	1.92519	6.49151	1.15702	27.60376	27.16721	37.42994	34.97106	46.76515	47.35399	2.09525	2.17062	26.56809	35.56179	52.89088	8.01258	28.54293	36.43079	48.06845	2.09696	25.70405	37.22705	55.40644	6.69290	27.29695	25.70506	37.27846	35.59740	48.16234	47.83963	3.11625	1.47448	26.14335	34.49462	53.97327	5.92902	26.72507	26.86992	38.51876	38.42767	49.24545	49.14365	3.12167	2.10626	25.36792	38.45460	57.34278	5.33156
79	26.93567	0.87555	38.13993	1.35488	47.97403	0.78057	2.51196	0.65793	26.07218	0.49380	38.05952	1.72706	54.41245	1.70631	7.13177	1.14444	27.35792	26.92311	38.49700	36.13734	46.75924	47.51007	2.23177	2.22286	26.66029	37.28923	52.61805	8.67013	28.38822	37.77285	48.13497	2.37013	25.85733	38.84558	54.75231	7.23829	27.18110	25.52559	38.54854	36.72519	48.10032	47.51547	3.38682	1.65497	26.25285	36.08482	53.66640	6.62440	26.48861	26.68510	39.74035	39.55829	48.87307	48.92501	3.43949	2.27770	25.51826	40.01847	56.61301	5.99426
80	26.70847	0.87481	39.33967	1.33898	47.75692	0.69600	2.77703	0.68603	26.14809	0.47306	39.59910	1.68005	53.74001	1.46313	7.70720	1.14269	27.05795	26.64040	39.53629	37.34584	46.63004	47.60294	2.40770	2.36531	26.71226	38.95587	52.21154	9.26914	28.18357	39.13412	48.12109	2.66940	25.95411	40.35049	53.87392	7.71750	27.03767	25.33062	39.83084	37.90053	47.90269	47.10439	3.67858	1.99299	26.31438	37.61066	53.19316	7.26861	26.22872	26.48038	40.94744	40.68265	48.36816	48.56908	3.78770	2.53752	25.61162	41.47940	55.68141	6.57357
81	26.45117	0.86922	40.52625	1.30263	47.40017	0.66455	3.11470	0.68508	26.17480	0.46058	41.05067	1.60843	52.88247	1.20668	8.21347	1.14605	26.71277	26.32942	40.54591	38.58426	46.36414	47.60972	2.64724	2.62914	26.72326	40.55010	51.65900	9.79336	27.93723	40.48412	47.97773	3.00456	25.99528	41.74047	52.77032	8.13337	26.86459	25.12070	41.09423	39.09723	47.53940	46.57557	4.00789	2.47434	26.33335	39.08297	52.55862	7.85924	25.93970	26.25375	42.09893	41.77908	47.68967	48.04499	4.15759	2.88215	25.64732	42.82912	54.54195	7.06790
82	26.16127	0.86272	41.66530	1.24471	46.86091	0.71156	3.51003	0.66286	26.15650	0.45499	42.40899	1.50984	51.82682	0.96247	8.64231	1.15031	26.32652	25.99556	41.51323	39.82243	45.94071	47.48360	2.94905	3.00875	26.69303	42.05326	50.93472	10.22703	27.65204	41.78435	47.64753	3.36559	25.98548	43.01478	51.43729	8.48379	26.65570	24.89070	42.29663	40.27433	46.97160	45.87965	4.37395	3.05246	26.31809	40.50714	51.75692	8.38539	25.61086	25.99751	43.15031	42.81581	46.79015	47.31317	4.53208	3.28832	25.62942	44.06076	53.17833	7.47305
83	25.83264	0.85833	42.71628	1.16721	46.09049	0.84064	3.93179	0.63088	26.09867	0.45359	43.66667	1.38495	50.55507	0.78441	8.98570	1.15327	25.89971	25.63907	42.41499	41.01713	45.32829	47.15984	3.29313	3.46696	26.62134	43.44183	50.00584	10.55951	27.32582	42.99317	47.07265	3.73076	25.93085	44.17320	49.87067	8.76357	26.40223	24.63136	43.39130	41.38233	46.15672	44.96299	4.76184	3.66191	26.27685	41.88153	50.77508	8.83447	25.22936	25.70089	44.06012	43.75492	45.62337	46.32955	4.88912	3.71879	25.56563	45.17013	51.56870	7.78526
84	25.45804	0.85773	43.63810	1.07537	45.04160	1.03002	4.33991	0.59961	26.00628	0.45334	44.81484	1.23626	49.04926	0.75705	9.23870	1.15632	25.43205	25.25697	43.22081	42.11934	44.48457	46.56622	3.64545	3.94614	26.50785	44.69223	48.84176	10.78912	26.95300	44.06882	46.20121	4.07519	25.83675	45.21500	48.06718	8.96548	26.09486	24.33223	44.33458	42.37140	45.05581	43.77836	5.14456	4.23392	26.21518	43.19767	49.59787	9.19893	24.78410	25.35304	44.79555	44.55621	44.15274	45.05230	5.20419	4.12994	25.46535	46.15448	49.69024	8.00127
85	25.03199	0.86084	44.39523	0.97651	43.67506	1.25112	4.69359	0.57477	25.88241	0.45220	45.84377	1.06670	47.29472	0.91732	9.39904	1.16485	24.92493	24.84661	43.89940	43.08394	43.36176	45.63787	3.96342	4.38523	26.35226	45.78640	47.42135	10.92155	26.52657	44.97203	44.99058	4.37568	25.70569	46.13675	46.02302	9.07966	25.72609	23.98557	45.09312	43.19912	43.63903	42.28901	5.48719	4.71157	26.13492	44.44209	48.21045	9.47821	24.26880	24.94537	45.33593	45.18308	42.35691	43.45029	5.45301	4.47902	25.33678	47.00982	47.52407	8.11674
86	24.55271	0.86587	44.96292	0.87808	41.96585	1.47898	4.95858	0.55776	25.72803	0.45004	46.74397	0.87957	45.28319	1.20847	9.46461	1.18571	24.38273	24.40768	44.42480	43.87768	41.91552	44.33066	4.20403	4.73511	26.15522	46.71553	45.73553	10.96350	26.04023	45.66962	43.40904	4.61089	25.53713	46.93187	43.73520	9.09297	25.29189	23.58912	45.64793	43.83729	41.88904	40.47175	5.75426	5.05789	26.03459	45.59838	46.59916	9.67482	23.68408	24.47325	45.67368	45.60945	40.23320	41.51172	5.61589	4.73199	25.18517	47.73010	45.06289	8.12716
87	24.02305	0.87023	45.33023	0.78628	39.90826	1.69220	5.11202	0.54869	25.54291	0.44888	47.50783	0.67987	43.01650	1.56807	9.43239	1.22373	23.81370	23.94175	44.78138	44.48206	40.11514	42.62658	4.33236	4.96512	25.91980	47.48186	43.78811	10.91795	25.49150	46.13948	41.43951	4.76143	25.32920	47.59245	41.20680	8.99169	24.79245	23.14665	45.99500	44.27503	39.80486	38.32320	5.91820	5.25656	25.91046	46.64870	44.75361	9.78906	23.03838	23.93693	45.81374	45.82494	37.79949	39.24909	5.68137	4.86910	25.01219	48.30830	42.31749	8.03088
88	23.45127	0.87160	45.50083	0.70503	37.52058	1.87121	5.14568	0.54809	25.32679	0.45152	48.13084	0.47543	40.50956	1.95794	9.29982	1.27977	23.23067	23.45229	44.96709	44.89277	37.95427	40.53251	4.32995	5.06190	25.65196	48.09754	41.59565	10.78380	24.88499	46.37503	39.08660	4.81398	25.08109	48.11286	38.45409	8.76766	24.23255	22.66825	46.14309	44.51875	37.40663	35.86523	5.96546	5.30948	25.75736	47.57537	42.67147	9.81765	22.34735	23.34275	45.77195	45.83714	35.09733	36.70147	5.65055	4.88845	24.81678	48.73757	39.31702	7.83016
89	22.85139	0.86854	45.49263	0.63544	34.84931	1.99768	5.06856	0.55592	25.08040	0.45908	48.61244	0.28190	37.79172	2.35214	9.06740	1.35005	22.65026	22.94588	44.99483	45.11902	35.46077	38.07859	4.20174	5.02630	25.36018	48.58146	39.18576	10.55713	24.23423	46.38710	36.38504	4.76855	24.79516	48.49223	35.51220	8.42586	23.62203	22.17024	46.11126	44.59056	34.74071	33.14742	5.90016	5.23428	25.56925	48.36280	40.36356	9.75625	21.63273	22.70435	45.57334	45.67229	32.19529	33.93735	5.54163	4.80724	24.59702	49.01327	36.10537	7.53035
90	22.24277	0.86078	45.33639	0.57635	31.97181	2.05649	4.90823	0.57068	24.80650	0.46918	48.95690	0.16596	34.90746	2.72897	8.74204	1.42506	22.09103	22.43280	44.89163	45.18320	32.70108	35.32148	3.97834	4.87246	25.05471	48.95518	36.59545	10.23411	23.56100	46.20339	33.40507	4.64414	24.47856	48.73664	32.43721	7.98974	22.97694	21.67292	45.92833	44.52337	31.88378	30.24826	5.74532	5.06631	25.34035	48.99908	37.85635	9.60231	20.92172	22.04300	45.25080	45.37399	29.18798	31.05505	5.38963	4.66143	24.35237	49.13669	32.74082	7.14200
91	21.64866	0.84879	45.07249	0.52617	28.99336	2.03931	4.70789	0.59043	24.51065	0.47645	49.17362	0.25735	31.91589	3.06748	8.34018	1.48901	21.57197	21.92679	44.69534	45.11858	29.77712	32.34757	3.71121	4.62921	24.74672	49.23912	33.87143	9.81682	22.89287	45.86617	30.25139	4.47850	24.14333	48.85946	29.30284	7.50039	22.31957	21.19732	45.63180	44.35423	28.94160	27.27247	5.54051	4.85954	25.06707	49.47792	35.19083	9.35647	20.24547	21.38663	44.84320	44.99812	26.18756	28.17583	5.23685	4.49944	24.08549	49.11797	29.29847	6.68703
92	21.09429	0.83296	44.74559	0.48396	26.03679	1.94769	4.51686	0.61360	24.20142	0.47503	49.27579	0.42884	28.88752	3.34681	7.88843	1.52237	21.11135	21.44456	44.44885	44.96092	26.81615	29.26713	3.46105	4.34159	24.44711	49.44906	31.07060	9.31903	22.26000	45.42834	27.05538	4.31997	23.80504	48.87893	26.19354	7.00971	21.67684	20.76387	45.26418	44.12029	26.03887	24.34229	5.33385	4.67718	24.75012	49.79941	32.41784	9.02349	19.63640	20.76703	44.39233	44.60421	23.30923	25.42848	5.11645	4.36795	23.80341	48.97578	25.86810	6.20149
93	20.60449	0.81305	44.39885	0.44751	23.22644	1.79384	4.37501	0.63677	23.88996	0.46082	49.27811	0.60217	25.89774	3.54943	7.41987	1.50902	20.72492	21.00417	44.19312	44.73676	23.95446	26.19976	3.28001	4.06586	24.16540	49.59381	28.25807	8.76717	21.69166	44.94771	23.96038	4.21134	23.48096	48.81503	23.19455	6.56756	21.07773	20.39207	44.86857	43.86211	23.30190	21.58743	5.16693	4.56956	24.39548	49.96940	29.59465	8.61587	19.12447	20.21643	43.93922	44.24448	20.65428	22.92689	5.03816	4.29321	23.51799	48.73421	22.54367	5.72890
94	20.20092	0.78839	44.07107	0.41224	20.67222	1.60063	4.29645	0.65206	23.58943	0.43288	49.19519	0.76052	23.01999	3.66650	6.96720	1.44490	20.42394	20.62268	43.96152	44.46472	21.31668	23.26625	3.19226	3.85167	23.90932	49.67509	25.50286	8.19573	21.21321	44.48021	21.10138	4.17125	23.18868	48.68802	20.38344	6.20773	20.55023	20.09910	44.48665	43.62781	20.84069	19.13281	5.05781	4.55211	24.01453	49.99854	26.78477	8.15870	18.73341	19.76387	43.52077	43.95578	18.29748	20.75025	4.98375	4.26629	23.24519	48.41912	19.40888	5.30665
95	19.89964	0.75838	43.79656	0.37719	18.45838	1.40137	4.26188	0.65019	23.31433	0.39477	49.04211	0.89574	20.32043	3.69984	6.55563	1.34186	20.21410	20.31419	43.77668	44.17426	18.99687	20.59105	3.18324	3.71928	23.68560	49.69045	22.87148	7.63952	20.84368	44.07251	18.58404	4.18280	22.94427	48.51854	17.82649	5.93934	20.11849	19.89759	44.15765	43.46685	18.73556	17.07890	4.99033	4.59918	23.62417	49.90298	24.05600	7.68891	18.47760	19.43186	43.16891	43.75909	16.28570	18.93655	4.91574	4.24260	23.00330	48.05647	16.52777	4.95476
