	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d
62	-13.27143	1.17582	23.22595	2.98732	10.23728	2.34007	11.54170	2.51062	20.72105	1.22730	-3.51186	2.61268	19.63732	2.38546	18.15084	1.18944	1.21249	2.60778	12.98140	1.26023	-12.17554	-13.00317	26.64491	26.38951	8.42438	6.69710	9.22363	10.67667	21.00573	19.86870	-2.68303	22.27212	16.90587	-1.28577	11.94948	12.20514	-11.76574	24.20896	10.65831	8.14528	20.50685	-5.70389	18.37878	19.16911	2.46791	11.52514	-14.45407	-15.09612	24.14812	21.44870	9.90661	10.39630	11.44572	13.66964	20.58522	20.21704	-0.17911	20.89832	17.36093	-0.59630	14.15773	14.98128	-13.29676	-13.10864	18.39483	21.34662	14.14931	11.42896	12.19001	15.44096	19.57436	23.28946	-5.48142	17.00007	19.16746	4.26410	13.44609	12.60491
63	-13.71479	1.26933	21.42878	3.06691	12.09435	2.58747	13.07947	2.25823	21.47301	1.30022	-3.78006	2.51212	17.82764	2.30415	18.74619	1.41615	3.49771	2.33272	13.12763	1.22556	-12.50602	-13.36069	25.12855	24.51858	9.86148	8.17940	11.18676	12.84432	21.82967	20.86407	-2.94940	20.37316	17.39873	1.03204	12.11526	12.28741	-12.18839	22.44263	12.47919	9.75467	21.18380	-5.90791	16.44172	20.02488	4.61545	11.83964	-14.92746	-15.76239	22.28965	19.60855	11.70249	12.64042	13.32701	14.99274	21.56845	21.03914	-0.59442	19.09913	17.64846	2.16077	14.28507	15.11470	-13.82026	-13.43829	16.47415	19.53933	16.22699	13.57048	12.88617	16.56465	19.79434	24.03161	-5.66852	15.39657	19.91269	6.18258	13.53433	12.71697
64	-14.21033	1.34972	19.60743	2.97216	14.30015	2.66986	13.95024	1.98992	21.94101	1.43696	-4.05520	2.39702	16.08522	2.13323	19.80286	1.61739	5.30331	1.95317	13.21560	1.20331	-12.91891	-13.77144	23.37597	22.43579	11.77463	10.26190	12.75134	14.40262	22.54082	21.70860	-3.22463	18.43877	18.36531	2.97910	12.22991	12.31536	-12.70192	20.65031	14.56667	10.85321	21.58681	-6.10417	14.63367	21.30507	6.24551	12.02976	-15.41857	-16.47920	20.27146	17.94885	14.00653	15.19617	14.55225	15.35715	22.36787	21.40088	-1.03698	17.30739	18.44340	4.54521	14.37490	15.17630	-14.37291	-13.80939	14.79457	17.77504	18.35330	15.94182	12.80597	16.92914	19.60660	24.37546	-5.85502	13.96105	21.09768	7.44344	13.58524	12.79773
65	-14.71490	1.40879	17.84157	2.71177	16.69206	2.56755	14.06806	1.83610	22.00678	1.66995	-4.34559	2.27510	14.47745	1.89247	21.33598	1.75261	6.46234	1.54638	13.27709	1.19084	-13.38581	-14.20370	21.41763	20.25620	14.06695	12.82186	13.77030	15.15411	23.00646	22.23133	-3.51144	16.55489	19.82672	4.36741	12.31873	12.31994	-13.26508	18.93579	16.71940	11.35543	21.60184	-6.30769	13.04167	22.99099	7.22514	12.14650	-15.88740	-17.18220	18.18453	16.55220	16.67395	17.80989	14.99548	14.75281	22.85098	21.17445	-1.50715	15.59904	19.81614	6.31723	14.45160	15.20712	-14.89700	-14.18307	13.41482	16.12980	20.38228	18.37011	11.96323	16.48505	18.96749	24.21491	-6.05609	12.71418	22.71006	7.93958	13.62836	12.86738
66	-15.18125	1.43987	16.18843	2.33384	19.09505	2.29547	13.40622	1.88331	21.57204	1.98973	-4.65730	2.15311	13.05166	1.60556	23.29025	1.80082	6.89105	1.20685	13.33241	1.18628	-13.87159	-14.62073	19.30689	18.10780	16.60892	15.67430	14.11042	14.96576	23.08445	22.27052	-3.81113	14.79438	21.72634	5.09154	12.39814	12.32156	-13.82711	17.37307	18.74039	11.21505	21.12746	-6.53082	11.72177	25.01497	7.49276	12.22626	-16.29438	-17.80310	16.11934	15.43895	19.52058	20.24170	14.60020	13.26376	22.89747	20.28425	-2.00424	14.03741	21.74434	7.32908	14.52948	15.23401	-15.33385	-14.51801	12.32439	14.64852	22.18667	20.69283	10.44894	15.23940	17.86480	23.47532	-6.28301	11.65306	24.67537	7.65084	13.67960	12.93785
67	-15.56457	1.43966	14.67425	1.92037	21.33633	1.90802	12.00936	2.06715	20.57228	2.35009	-4.99133	2.03630	11.82839	1.29509	25.54714	1.76457	6.60097	1.03812	13.39169	1.18779	-14.33871	-14.98547	17.11176	16.10389	19.24809	18.59720	13.67956	13.79470	22.64332	21.69928	-4.12216	13.20549	23.93993	5.14727	12.47668	12.33094	-14.33407	15.98532	20.48025	10.43056	20.09370	-6.77994	10.68785	27.27130	7.05745	12.29120	-16.60522	-18.28017	14.15428	14.56777	22.33869	22.29607	13.38656	11.05901	22.41231	18.71777	-2.52383	12.66051	24.11417	7.55468	14.61437	15.27055	-15.63216	-14.77620	11.45450	13.34221	23.64234	22.75172	8.43724	13.27792	16.31587	22.12376	-6.53938	10.75971	26.86316	6.64447	13.74389	13.01424
68	-15.82831	1.40987	13.29674	1.57319	23.24682	1.52170	10.00863	2.23472	18.98895	2.69278	-5.34211	1.92796	10.80002	0.97901	27.94663	1.66243	5.68871	1.08700	13.45760	1.19334	-14.75152	-15.26493	14.90558	14.32049	21.80394	21.34780	12.46899	11.72028	21.58674	20.44926	-4.43955	11.80439	26.30390	4.62070	12.55680	12.35133	-14.73590	14.74270	21.84811	9.06063	18.47874	-7.05328	9.91163	29.62621	5.99245	12.35285	-16.79496	-18.56791	12.35196	13.85405	24.89892	23.82117	11.46719	8.38981	21.33827	16.52712	-3.05611	11.47370	26.75120	7.07577	14.70593	15.32019	-15.75522	-14.92773	10.70715	12.19527	24.62452	24.38326	6.17015	10.78336	14.36574	20.17681	-6.81948	10.01036	29.10523	5.06591	13.81932	13.09682
69	-15.94852	1.35802	12.03780	1.37745	24.66141	1.34327	7.62406	2.27006	16.85789	2.96622	-5.69725	1.82916	9.93577	0.66821	30.31570	1.52096	4.30874	1.27311	13.52859	1.20097	-15.07978	-15.43369	12.76143	12.78811	24.06328	23.67181	10.58895	8.96954	19.87834	18.52765	-4.75473	10.57378	28.64745	3.65817	12.63693	12.38120	-14.99334	13.58329	22.79009	7.23866	16.31937	-7.33996	9.33720	31.92852	4.42010	12.41637	-16.85029	-18.64323	10.76048	13.20086	26.95684	24.69671	9.05489	5.57351	19.66655	13.82238	-3.58569	10.45148	29.46188	6.04146	14.80040	15.38045	-15.68542	-14.95388	9.99158	11.17887	25.02481	25.42631	3.91531	8.02754	12.08616	17.70478	-7.10862	9.38061	31.22494	3.11522	13.90167	13.18308
70	-15.91561	1.29646	10.87938	1.33807	25.43217	1.52035	5.13992	2.13410	14.27201	3.13571	-6.03862	1.73882	9.19185	0.36998	32.49319	1.37410	2.63919	1.49285	13.60149	1.20902	-15.30104	-15.47629	10.74935	11.49882	25.79806	25.32597	8.27150	5.90423	17.55997	16.02424	-5.05569	9.47195	30.81808	2.42834	12.71382	12.41692	-15.08277	12.44332	23.26353	5.16934	13.71208	-7.62083	8.90097	34.02298	2.49135	12.48363	-16.76936	-18.50633	9.41463	12.53141	28.28294	24.82863	6.44039	2.95234	17.44462	10.75853	-4.09255	9.54904	32.06206	4.62893	14.89301	15.44601	-15.42528	-14.84821	9.25349	10.26466	24.77710	25.74893	1.91165	5.32996	9.57321	14.83140	-7.38539	8.84542	33.06966	1.00812	13.98760	13.26944
71	-15.73338	1.23963	9.81556	1.37653	25.45344	1.91513	2.85476	1.85239	11.37527	3.18865	-6.34428	1.65416	8.52432	0.14682	34.34412	1.26097	0.85153	1.69755	13.67314	1.21609	-15.40153	-15.38822	8.93451	10.42267	26.80498	26.11898	5.83285	2.95295	14.75698	13.10499	-5.32775	8.45255	32.69437	1.08615	12.78409	12.45492	-14.99778	11.28291	23.23146	3.09863	10.80353	-7.87069	8.54567	35.76228	0.36986	12.55472	-16.55979	-18.17680	8.33668	11.80938	28.70832	24.15632	3.93920	0.83743	14.77888	7.51724	-4.55385	8.71951	34.38754	3.01557	14.97971	15.51048	-14.99437	-14.61518	8.48733	9.43546	23.87472	25.27928	0.32793	2.99429	6.94135	11.72392	-7.62485	8.37955	34.53228	-1.06546	14.07576	13.35234
72	-15.41595	1.20010	8.85723	1.41432	24.68696	2.33453	1.02172	1.49014	8.34553	3.13497	-6.59093	1.57131	7.90147	0.30692	35.76200	1.20868	-0.90780	1.87736	13.74100	1.22121	-15.37558	-15.17537	7.37465	9.52670	26.94838	25.95238	3.60672	0.50839	11.66478	9.98689	-5.55473	7.48644	34.18523	-0.24952	12.84516	12.49284	-14.74741	10.09825	22.67605	1.26456	7.77122	-8.06113	8.22680	37.01459	-1.77626	12.62841	-16.23564	-17.68710	7.53785	11.04247	28.16312	22.67297	1.82721	-0.54879	11.82641	4.28484	-4.94606	7.93072	36.29489	1.36106	15.05823	15.56760	-14.42369	-14.26684	7.72945	8.69121	22.37130	24.02448	-0.75368	1.24760	4.31196	8.57261	-7.80180	7.96191	35.55332	-2.96648	14.16607	13.42867
73	-14.98379	1.18462	8.02919	1.41796	23.17592	2.68246	-0.20057	1.13584	5.36796	3.00302	-6.75617	1.48608	7.31117	0.57622	36.66504	1.21193	-2.52259	2.02972	13.80302	1.22387	-15.22408	-14.85162	6.11613	8.78927	26.19259	24.84017	1.86938	-1.16237	8.51703	6.89874	-5.72033	6.57526	35.22005	-1.49840	12.89543	12.52960	-14.35211	8.92047	21.61586	-0.15351	4.79632	-8.16370	7.91446	37.67117	-3.78188	12.70217	-15.81413	-17.07584	7.01937	10.27247	26.68991	20.45085	0.29128	-1.11948	8.77473	1.22753	-5.24705	7.17529	37.66220	-0.20314	15.12826	15.61181	-13.74958	-13.81918	7.03952	8.04710	20.36882	22.07325	-1.33193	0.20267	1.79934	5.56203	-7.89360	7.57966	36.10673	-4.60696	14.25838	13.49551
74	-14.46007	1.19222	7.36174	1.39065	21.04480	2.92723	-0.77359	0.89851	2.60535	2.83054	-6.82084	1.39481	6.76100	0.81861	36.99259	1.24307	-3.90374	2.14124	13.85729	1.22400	-14.95254	-14.43568	5.18934	8.20504	24.61566	22.90411	0.77773	-1.96298	5.54066	4.03793	-5.80955	5.75268	35.73872	-2.60778	12.93404	12.56468	-13.83901	7.80530	20.11536	-1.06898	2.03687	-8.15333	7.59233	37.65653	-5.49671	12.77234	-15.31276	-16.38243	6.77140	9.55796	24.43208	17.65277	-0.59445	-0.94026	5.81063	-1.52885	-5.43822	6.47076	38.39404	-1.57652	15.19092	15.63804	-13.00877	-13.28933	6.47962	7.52355	18.00512	19.58851	-1.47356	-0.15265	-0.50244	2.84264	-7.88226	7.22824	36.18106	-5.93394	14.35155	13.54947
75	-13.86769	1.21572	6.88021	1.35271	18.48615	3.06699	-0.77760	0.86424	0.17551	2.65477	-6.77091	1.29514	6.27184	0.99845	36.70547	1.28261	-4.98418	2.19018	13.90141	1.22187	-14.56944	-13.94810	4.60503	7.77980	22.39869	20.35251	0.34319	-1.96476	2.91497	1.53950	-5.80986	5.07240	35.68996	-3.53773	12.96026	12.59697	-13.23780	6.81857	18.28508	-1.49805	-0.39196	-8.01177	7.25601	36.93863	-6.80096	12.83451	-14.74726	-15.64325	6.77179	8.95397	21.60962	14.51942	-0.86984	-0.20902	3.09015	-3.90924	-5.50636	5.85019	38.42773	-2.68606	15.24782	15.64122	-12.23473	-12.69327	6.09765	7.13469	15.44520	16.79250	-1.29944	0.05474	-2.52741	0.51257	-7.75565	6.90875	35.76553	-6.91198	14.44285	13.58628
76	-13.22713	1.24561	6.59729	1.32481	15.73650	3.11007	-0.38764	0.98413	-1.85828	2.50445	-6.59841	1.18627	5.86720	1.09173	35.79145	1.33068	-5.71783	2.15985	13.93223	1.21807	-14.08538	-13.40852	4.35187	7.52080	19.79359	17.44888	0.44526	-1.37127	0.74713	-0.53522	-5.71207	4.58604	35.04251	-4.25331	12.97273	12.62395	-12.57716	6.02022	16.27521	-1.55009	-2.42720	-7.72925	6.91161	35.53502	-7.62005	12.88402	-14.13099	-14.88864	6.98850	8.49682	18.48857	11.34011	-0.67211	0.78922	0.71999	-5.88726	-5.44479	5.34704	37.73983	-3.48207	15.29970	15.61651	-11.45500	-12.04424	5.91924	6.88358	12.86850	13.94063	-0.96594	0.61145	-4.23911	-1.38628	-7.50753	6.62411	34.84843	-7.51589	14.52780	13.60090
77	-12.55488	1.27401	6.51012	1.31882	13.04465	3.06559	0.16556	1.14041	-3.48328	2.39487	-6.30137	1.06862	5.56318	1.08879	34.27599	1.39452	-6.08523	2.04904	13.94577	1.21347	-13.51265	-12.83348	4.39688	7.42880	17.08155	14.47701	0.87068	-0.46784	-0.93125	-2.19067	-5.51105	4.32190	33.80469	-4.72749	12.96916	12.64151	-11.88150	5.44923	14.26032	-1.39927	-4.05639	-7.30415	6.57252	33.51405	-7.93406	12.91633	-13.47492	-14.14073	7.38448	8.19986	15.34559	8.41577	-0.20365	1.73603	-1.24633	-7.47301	-5.25357	4.98277	36.35394	-3.94054	15.34491	15.56040	-10.68898	-11.35188	5.94768	6.76390	10.44869	11.28360	-0.64005	1.26301	-5.62563	-2.85969	-7.13671	6.37555	33.43131	-7.73884	14.59995	13.58812
78	-11.86228	1.29690	6.60160	1.33780	10.63593	2.94322	0.64334	1.26577	-4.72411	2.32636	-5.88358	0.94347	5.36378	0.99560	32.23284	1.47360	-6.10313	1.87326	13.93757	1.20894	-12.86441	-12.23466	4.69036	7.49516	14.53093	11.70530	1.36420	0.43520	-2.15097	-3.47686	-5.20629	4.27579	32.04155	-4.95232	12.94651	12.64438	-11.16848	5.11526	12.41387	-1.24379	-5.30690	-6.74236	6.25438	30.99218	-7.78060	12.92764	-12.78791	-13.41206	7.92225	8.05724	12.43183	6.01368	0.30910	2.33857	-2.80111	-8.69705	-4.93910	4.76344	34.34764	-4.07198	15.37855	15.47190	-9.94639	-10.62208	6.16740	6.76356	8.33009	9.02585	-0.46870	1.76882	-6.69053	-3.94532	-6.64655	6.16151	31.54998	-7.60763	14.65078	13.54319
79	-11.15535	1.31426	6.84387	1.37994	8.67907	2.75717	0.84770	1.33998	-5.62489	2.28667	-5.35423	0.81312	5.26218	0.83023	29.78552	1.55769	-5.82860	1.65941	13.90310	1.20501	-12.15357	-11.61824	5.17519	7.70222	12.35644	9.35185	1.68566	1.06098	-2.98122	-4.46462	-4.80184	4.41588	29.87708	-4.94803	12.90127	12.62687	-10.44791	5.00169	10.87738	-1.26120	-6.22870	-6.05699	5.97093	28.12740	-7.25025	12.91517	-12.07697	-12.70552	8.56540	8.05102	9.94341	4.31905	0.65738	2.38909	-3.96848	-9.59469	-4.51314	4.68294	31.85223	-3.92741	15.39251	15.35326	-9.22776	-9.85746	6.54540	6.86618	6.61034	7.29500	-0.54859	1.95059	-7.44251	-4.69401	-6.04494	5.97898	29.28539	-7.18872	14.67016	13.46248
80	-10.43530	1.32876	7.20173	1.43918	7.26472	2.52784	0.65943	1.36473	-6.23145	2.25720	-4.72725	0.68121	5.24501	0.61797	27.09652	1.63354	-5.35245	1.43779	13.83865	1.20158	-11.39153	-10.98529	5.79611	8.02468	10.68695	7.55700	1.66328	1.21639	-3.50161	-5.22288	-4.30556	4.69405	27.48001	-4.76396	12.82992	12.58411	-9.72211	5.07679	9.73166	-1.56756	-6.87445	-5.26782	5.73214	25.10613	-6.47339	12.87734	-11.34741	-12.01569	9.27423	8.15690	8.00420	3.40318	0.68810	1.80661	-4.78794	-10.19359	-3.99140	4.72793	29.04137	-3.59339	15.37673	15.21031	-8.52672	-9.05838	7.03208	7.05133	5.33588	6.13415	-0.90894	1.71816	-7.88705	-5.15264	-5.34420	5.82591	26.75857	-6.57906	14.64821	13.34392
81	-9.69981	1.34392	7.63370	1.50217	6.40369	2.27807	0.05554	1.35004	-6.57737	2.22085	-4.02005	0.55261	5.29630	0.39083	24.34850	1.69296	-4.78507	1.23296	13.74209	1.19808	-10.58753	-10.33288	6.50433	8.42819	9.55334	6.37357	1.22731	0.82111	-3.77850	-5.80122	-3.72796	5.05711	25.04165	-4.47339	12.72971	12.51351	-8.98754	5.30470	8.98433	-2.19339	-7.28232	-4.39958	5.54502	22.12376	-5.59995	12.81356	-10.60299	-11.33101	9.99685	8.34349	6.66556	3.22300	0.32977	0.64692	-5.29927	-10.50649	-3.39196	4.87976	26.11317	-3.17832	15.32116	15.05191	-7.83279	-8.22391	7.56379	7.29455	4.51128	5.51477	-1.51384	1.07088	-8.02188	-5.35189	-4.56068	5.70332	24.11541	-5.88861	14.57788	13.18687
82	-8.94446	1.36265	8.09088	1.54835	6.04391	2.02622	-0.89681	1.30944	-6.67647	2.16849	-3.25192	0.43303	5.40024	0.20928	21.72318	1.73814	-4.23978	1.05691	13.61318	1.19393	-9.74876	-9.65566	7.25587	8.86485	8.90273	5.77649	0.41443	-0.09039	-3.85116	-6.22018	-3.08146	5.45400	22.75214	-4.16485	12.59918	12.41527	-8.23697	5.64968	8.58251	-3.08598	-7.46577	-3.47926	5.41573	19.36303	-4.77759	12.72361	-9.84643	-10.63653	10.66429	8.56739	5.91865	3.64581	-0.40030	-0.91707	-5.53133	-10.53007	-2.73349	5.11475	23.26864	-2.79401	15.21760	14.88828	-7.13391	-7.35295	8.07126	7.56283	4.11582	5.36535	-2.28172	0.08338	-7.83642	-5.30039	-3.71348	5.61648	21.50890	-5.22267	14.45682	12.99146
83	-8.16447	1.38650	8.51799	1.55717	6.09662	1.78000	-2.06391	1.25650	-6.52209	2.10274	-2.44211	0.32866	5.54168	0.21939	19.38144	1.78242	-3.81692	0.90854	13.45350	1.18927	-8.88108	-8.94721	8.00543	9.27348	8.63353	5.68052	-0.65587	-1.38722	-3.72825	-6.47095	-2.37955	5.83802	20.77736	-3.92966	12.43892	12.29216	-7.46190	6.07334	8.44315	-4.13177	-7.41151	-2.53315	5.34928	16.97622	-4.13334	12.60684	-9.07992	-9.91734	11.19575	8.77698	5.71096	4.48628	-1.40683	-2.63760	-5.49587	-10.24843	-2.03324	5.40556	20.68859	-2.53666	15.06196	14.72864	-6.41892	-6.44490	8.49053	7.81039	4.11951	5.60238	-3.11161	-1.11648	-7.31469	-4.98493	-2.82249	5.57384	19.08357	-4.66804	14.28737	12.75863
84	-7.35647	1.41578	8.85909	1.51640	6.46287	1.53382	-3.27924	1.19887	-6.09242	2.03825	-1.60818	0.24624	5.70460	0.34457	17.44800	1.84628	-3.59092	0.77949	13.26681	1.18542	-7.98998	-8.20162	8.70251	9.59140	8.63616	5.95778	-1.82249	-2.87154	-3.39234	-6.52263	-1.63595	6.16599	19.24071	-3.84735	12.25302	12.14911	-6.65497	6.52990	8.48448	-5.18578	-7.08471	-1.58473	5.34688	15.07331	-3.75900	12.46226	-8.30565	-9.16268	11.51123	8.92291	5.96582	5.55219	-2.54224	-4.25091	-5.18725	-9.63982	-1.30555	5.72330	18.51484	-2.47349	14.85673	14.57989	-5.67974	-5.50063	8.77144	7.98425	4.49415	6.14948	-3.90732	-2.37444	-6.44258	-4.37760	-1.90649	5.58221	16.96313	-4.28386	14.07531	12.49138
85	-6.52026	1.45008	9.06459	1.42599	7.05693	1.27468	-4.38159	1.13489	-5.36136	1.99733	-0.76504	0.19216	5.86992	0.44043	16.00359	1.94931	-3.60313	0.66350	13.05941	1.18467	-7.08181	-7.41518	9.29258	9.76930	8.82619	6.46096	-2.92691	-4.31823	-2.81107	-6.33379	-0.86376	6.39990	18.21422	-3.97293	12.05015	11.99308	-5.81244	6.96689	8.64843	-6.10340	-6.44009	-0.65330	5.40177	13.71645	-3.70170	12.29005	-7.52624	-8.36921	11.54449	8.96098	6.60734	6.69536	-3.64613	-5.54161	-4.58969	-8.68592	-0.56123	6.03898	16.84142	-2.63937	14.61167	14.44674	-4.91308	-4.52388	8.88170	8.03618	5.21717	6.94304	-4.59619	-3.53868	-5.21927	-3.44970	-0.98185	5.63901	15.24228	-4.09853	13.82893	12.19526
86	-5.66021	1.48871	9.09626	1.29868	7.82404	1.00470	-5.25106	1.05539	-4.31303	1.99925	0.07547	0.16756	6.01501	0.48113	15.08493	2.09903	-3.86168	0.56827	12.83997	1.18969	-6.16490	-6.58831	9.72029	9.77655	9.16273	7.05948	-3.84699	-5.52433	-1.95336	-5.86449	-0.07509	6.51220	17.71837	-4.32907	11.84244	11.83273	-4.93604	7.33217	8.91291	-6.77288	-5.43788	0.24656	5.49675	12.92185	-3.96367	12.09347	-6.74548	-7.54252	11.25294	8.85452	7.58245	7.84222	-4.58872	-6.38904	-3.69118	-7.38432	0.19184	6.32425	15.71382	-3.03947	14.34172	14.33237	-4.12131	-3.52294	8.80840	7.92898	6.26779	7.94070	-5.14318	-4.49232	-3.67048	-2.18951	-0.06144	5.72684	13.98570	-4.11450	13.55918	11.87792
87	-4.78594	1.53089	8.93002	1.15954	8.74578	0.78970	-5.83249	0.94894	-2.95724	2.04663	0.90471	0.16346	6.11545	0.47785	14.68878	2.28282	-4.34627	0.52280	12.61898	1.20303	-5.25001	-5.72685	9.93289	9.59376	9.64994	7.67770	-4.51407	-6.35296	-0.80735	-5.08752	0.71912	6.49181	17.72584	-4.90411	11.64330	11.67747	-4.03353	7.57987	9.29543	-7.14322	-4.06350	1.10566	5.60361	12.66625	-4.51030	11.87911	-5.96942	-6.69723	10.62431	8.58583	8.86508	8.98377	-5.30037	-6.77747	-2.50102	-5.76257	0.94809	6.55211	15.13145	-3.65267	14.06511	14.23929	-3.31226	-2.51225	8.55514	7.63834	7.62112	9.12739	-5.55840	-5.18094	-1.85900	-0.61969	0.84595	5.81426	13.23157	-4.31799	13.27957	11.54900
88	-3.91208	1.57573	8.55583	1.04230	9.83149	0.79644	-6.14141	0.81207	-1.34259	2.11978	1.71715	0.16829	6.14790	0.46129	14.77646	2.47009	-5.01492	0.55512	12.40801	1.22680	-4.35021	-4.84230	9.88585	9.20085	10.32311	8.31753	-4.91726	-6.75728	0.60367	-4.00052	1.50914	6.34717	18.16773	-5.65674	11.46553	11.53641	-3.11837	7.67148	9.84765	-7.23976	-2.34701	1.92006	5.68523	12.89307	-5.27964	11.65575	-5.20725	-5.85541	9.67917	8.16097	10.43938	10.14730	-5.77824	-6.78165	-1.06599	-3.89037	1.70379	6.69788	15.05191	-4.43602	13.80286	14.16970	-2.49864	-1.51240	8.13547	7.15699	9.24061	10.50488	-5.89295	-5.62275	0.11138	1.19074	1.73561	5.86131	12.99311	-4.68729	13.00536	11.22043
