	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d
77	-7.96312	0.47814	-4.07786	0.51966	-6.52428	1.49564	-8.02626	0.53198	-5.33243	0.54459	-4.84159	0.45539	-8.09656	-7.64565	-3.66177	-4.23754	-8.98147	-5.47280	-8.21181	-5.83099	-4.25961	-7.97883	-4.48308	-7.12173	-8.63803	-5.06264	-4.74031	-8.71231	-8.39041	-3.52999	-4.97274	-6.76522	-4.12979	-7.38015	-5.73873	-5.04220	-7.47874	-7.43930	-3.95947	-3.70042	-6.35619	-6.84276	-7.87506	-4.69737	-5.32423
78	-7.46364	0.45741	-3.67439	0.47094	-5.74926	1.47246	-7.36505	0.52291	-4.64298	0.59422	-4.73614	0.44708	-7.57543	-7.17558	-3.22473	-3.79912	-8.08732	-4.67348	-7.61829	-5.23977	-4.11911	-7.47606	-4.05439	-6.70303	-7.91723	-4.31363	-4.77014	-8.19483	-7.85828	-3.24758	-4.49138	-5.58324	-3.45775	-6.71043	-5.03790	-4.87306	-7.04020	-6.92511	-3.55131	-3.35224	-5.58051	-6.15953	-7.21427	-3.98063	-5.18225
79	-6.98645	0.44202	-3.28407	0.39604	-5.01687	1.43227	-6.69655	0.53012	-3.97357	0.62243	-4.52871	0.46129	-7.10104	-6.73116	-2.87293	-3.36512	-7.14391	-3.91870	-7.03964	-4.65427	-3.87779	-7.01565	-3.64438	-6.29379	-7.18690	-3.61463	-4.71251	-7.69569	-7.33592	-3.00219	-3.96403	-4.43367	-2.93059	-6.01752	-4.32176	-4.57285	-6.61135	-6.41437	-3.10265	-3.03720	-4.89157	-5.50586	-6.54215	-3.30361	-4.95170
80	-6.52323	0.43403	-2.90008	0.31465	-4.35787	1.39059	-6.03787	0.55369	-3.35555	0.63439	-4.24055	0.48949	-6.66432	-6.30345	-2.58813	-2.93458	-6.21009	-3.23158	-6.48995	-4.10507	-3.57415	-6.58452	-3.24213	-5.91177	-6.46250	-2.99613	-4.56159	-7.20468	-6.82284	-2.77359	-3.40605	-3.37097	-2.56404	-5.32500	-3.62967	-4.17659	-6.18251	-5.90027	-2.61520	-2.74085	-4.31556	-4.90106	-5.87403	-2.69130	-4.64986
81	-6.06544	0.43457	-2.52070	0.26322	-3.78782	1.35980	-5.40007	0.59172	-2.80908	0.63962	-3.89306	0.51558	-6.25077	-5.88341	-2.34902	-2.51292	-5.32262	-2.62370	-5.97556	-3.61697	-3.24229	-6.16677	-2.83922	-5.56111	-5.75471	-2.47557	-4.32168	-6.71182	-6.31978	-2.54654	-2.84390	-2.44219	-2.34088	-4.65141	-2.99077	-3.71638	-5.74647	-5.37906	-2.10275	-2.45054	-3.86278	-4.36148	-5.21859	-2.15303	-4.29187
82	-5.60625	0.44239	-2.15056	0.27380	-3.31355	1.34042	-4.78900	0.64079	-2.34372	0.64921	-3.50681	0.52797	-5.84490	-5.46374	-2.13726	-2.10968	-4.49916	-2.10684	-5.49673	-3.20706	-2.90911	-5.74738	-2.43244	-5.23563	-5.07047	-2.05941	-4.00618	-6.20930	-5.82749	-2.31605	-2.30973	-1.68871	-2.22538	-4.00937	-2.42202	-3.22070	-5.30020	-4.85073	-1.58870	-2.16004	-3.53216	-3.90694	-4.57944	-1.68637	-3.89124
83	-5.14106	0.45419	-1.79963	0.33002	-2.93950	1.32044	-4.20748	0.69682	-1.96052	0.67171	-3.10340	0.52170	-5.43382	-5.03908	-1.94152	-1.73404	-3.74829	-1.69905	-5.05042	-2.88204	-2.59786	-5.31443	-2.02615	-4.92545	-4.41421	-1.74579	-3.63565	-5.69252	-5.34538	-2.08673	-1.83486	-1.14482	-2.18109	-3.40653	-1.92998	-2.71768	-4.84430	-4.31788	-1.10062	-1.87348	-3.31732	-3.56051	-3.95875	-1.28426	-3.46240
84	-4.66772	0.46648	-1.48124	0.39551	-2.66912	1.28508	-3.65744	0.75565	-1.65458	0.70954	-2.70723	0.49792	-5.00920	-4.60634	-1.75689	-1.39409	-3.08247	-1.41632	-4.63248	-2.63666	-2.33233	-4.86017	-1.63282	-4.62274	-3.78955	-1.52670	-3.23583	-5.16043	-4.87272	-1.86898	-1.44544	-0.83227	-2.18193	-2.84701	-1.51442	-2.23541	-4.38153	-3.78368	-0.66569	-1.60477	-3.20955	-3.33855	-3.36072	-0.94053	-3.02534
85	-4.18673	0.47734	-1.20870	0.44988	-2.50333	1.22608	-3.14108	0.81342	-1.41741	0.75956	-2.34522	0.46711	-4.56791	-4.16565	-1.58186	-1.09787	-2.52618	-1.26164	-4.23944	-2.45734	-2.13508	-4.38166	-1.26989	-4.32590	-3.20020	-1.38976	-2.83635	-4.61567	-4.41018	-1.67555	-1.15710	-0.75590	-2.21869	-2.33300	-1.17223	-1.79869	-3.91509	-3.25096	-0.30754	-1.37112	-3.19544	-3.23953	-2.79167	-0.65029	-2.61074
86	-3.70129	0.48681	-0.99196	0.48622	-2.44016	1.14285	-2.66123	0.86715	-1.23977	0.81639	-2.04447	0.45078	-4.11207	-3.72058	-1.41753	-0.85153	-2.11396	-1.22694	-3.87007	-2.32919	-2.02226	-3.88120	-0.95428	-4.04234	-2.65033	-1.32092	-2.46910	-4.06485	-3.95986	-1.51864	-0.97053	-0.90367	-2.29551	-1.86613	-0.90040	-1.42623	-3.44745	-2.72304	-0.04329	-1.18790	-3.25403	-3.24465	-2.25840	-0.40858	-2.26028
87	-3.21730	0.49604	-0.83585	0.50506	-2.47482	1.03897	-2.22137	0.91510	-1.11491	0.87574	-1.82879	0.47164	-3.64785	-3.27749	-1.26878	-0.65693	-1.87904	-1.30361	-3.52591	-2.24307	-1.99891	-3.36554	-0.69743	-3.78972	-2.14442	-1.30737	-2.16667	-3.51898	-3.52510	-1.40720	-0.87322	-1.24773	-2.41541	-1.44792	-0.69850	-1.13027	-2.98057	-2.20558	0.11865	-1.06603	-3.35925	-3.32897	-1.76723	-0.21070	-2.01932
88	-2.74270	0.50589	-0.74009	0.51073	-2.59895	0.92029	-1.82509	0.95683	-1.04058	0.93563	-1.71447	0.53333	-3.18350	-2.84394	-1.14379	-0.51387	-1.83844	-1.48853	-3.21069	-2.19948	-2.05551	-2.84371	-0.50288	-3.59396	-1.68655	-1.33887	-1.95972	-2.99308	-3.10982	-1.34432	-0.84584	-1.74371	-2.57076	-1.07924	-0.56940	-0.91883	-2.51789	-1.70695	0.17957	-1.00949	-3.48795	-3.46932	-1.32390	-0.05459	-1.92381
89	-2.28647	0.51619	-0.69963	0.50877	-2.79839	0.79423	-1.47532	0.99288	-1.01850	0.99519	-1.70738	0.61693	-2.72776	-2.42696	-1.05025	-0.42375	-1.98313	-1.77947	-2.92893	-2.20674	-2.16822	-2.32474	-0.36625	-3.48146	-1.27958	-1.40741	-1.87311	-2.50456	-2.71756	-1.32517	-0.86968	-2.33146	-2.74637	-0.75979	-0.51657	-0.80009	-2.06653	-1.23720	0.15131	-1.01360	-3.62550	-3.64135	-0.93296	0.05672	-1.98810
90	-1.85827	0.52626	-0.70388	0.50384	-3.05179	0.66834	-1.17344	1.02407	-1.05128	1.05263	-1.80431	0.69860	-2.28961	-2.03296	-0.99075	-0.38682	-2.27781	-2.16529	-2.68418	-2.27456	-2.30788	-1.81719	-0.27623	-3.46755	-0.92444	-1.50545	-1.92304	-2.07080	-2.35237	-1.33609	-0.93027	-2.94231	-2.92719	-0.48837	-0.54002	-0.78506	-1.63821	-0.80674	0.05604	-1.06308	-3.76524	-3.81715	-0.59679	0.11492	-2.20128
91	-1.46814	0.53622	-0.73493	0.49864	-3.33310	0.55102	-0.91905	1.05081	-1.13848	1.10386	-1.99733	0.76317	-1.87849	-1.66854	-0.96061	-0.39615	-2.66853	-2.61980	-2.47735	-2.40628	-2.45422	-1.32937	-0.21399	-3.54857	-0.62097	-1.62376	-2.11591	-1.70671	-2.02051	-1.35477	-1.01401	-3.51316	-3.10158	-0.26288	-0.63345	-0.88531	-1.24768	-0.42565	-0.07448	-1.13048	-3.90708	-3.97295	-0.31499	0.10959	-2.53389
92	-1.12585	0.54798	-0.76729	0.49369	-3.61706	0.45612	-0.71022	1.07260	-1.27315	1.14318	-2.27745	0.80859	-1.50470	-1.34094	-0.94734	-0.43863	-3.09546	-3.10045	-2.30625	-2.59371	-2.60307	-0.86999	-0.15235	-3.70366	-0.36965	-1.74946	-2.44875	-1.42290	-1.73045	-1.35191	-1.10087	-4.00182	-3.26083	-0.08019	-0.78430	-1.10632	-0.90863	-0.10336	-0.20069	-1.17927	-4.05798	-4.09922	-0.08477	0.03486	-2.95165
93	-0.83947	0.56477	-0.77018	0.48834	-3.88511	0.40091	-0.54386	1.08819	-1.43951	1.16601	-2.63695	0.84577	-1.17862	-1.05784	-0.92933	-0.49878	-3.50869	-3.55251	-2.16620	-2.81535	-2.76606	-0.44837	-0.05920	-3.90411	-0.17147	-1.86548	-2.90916	-1.22421	-1.48991	-1.29484	-1.15718	-4.39474	-3.40313	0.06361	-0.97510	-1.44262	-0.62922	0.15191	-0.28019	-1.17177	-4.22938	-4.20317	0.09862	-0.10209	-3.42993
94	-0.61373	0.58940	-0.71150	0.48311	-4.12959	0.38675	-0.41523	1.09627	-1.61185	1.17156	-3.07101	0.89054	-0.90877	-0.82637	-0.87515	-0.55484	-3.88231	-3.92761	-2.05080	-3.03721	-2.97007	-0.07386	0.09460	-4.12378	-0.02551	-1.95187	-3.47356	-1.10872	-1.30293	-1.15401	-1.13705	-4.70201	-3.53941	0.17354	-1.18312	-1.88062	-0.40988	0.33446	-0.27706	-1.07702	-4.42799	-4.30405	0.24186	-0.27520	-3.95979
95	-0.44888	0.62252	-0.56374	0.48121	-4.35350	0.39201	-0.31708	1.09668	-1.75674	1.16328	-3.57636	0.94642	-0.69962	-0.65084	-0.74770	-0.57186	-4.21761	-4.21057	-1.95283	-3.21741	-3.25225	0.24561	0.32850	-4.34616	0.07349	-1.98864	-4.10697	-1.06753	-1.16909	-0.90944	-0.99801	-4.94322	-3.68680	0.25705	-1.37946	-2.40558	-0.24383	0.44317	-0.17164	-0.87603	-4.64658	-4.42355	0.35396	-0.44145	-4.54063
96	-0.34010	0.66199	-0.31028	0.48464	-4.56436	0.39568	-0.23964	1.09112	-1.83929	1.14711	-4.14561	0.99657	-0.55007	-0.53099	-0.51381	-0.50475	-4.53215	-4.42830	-1.86507	-3.31517	-3.64502	0.50501	0.64854	-4.56402	0.13587	-1.96007	-4.76621	-1.08545	-1.08337	-0.55362	-0.71892	-5.13467	-3.85375	0.32412	-1.53094	-3.00475	-0.11902	0.48319	0.03554	-0.56497	-4.86357	-4.57404	0.44651	-0.55100	-5.16647
97	-0.27763	0.70353	0.04986	0.48783	-4.76674	0.38920	-0.17138	1.08295	-1.83240	1.12920	-4.76052	1.01731	-0.45314	-0.46138	-0.15465	-0.31164	-4.84365	-4.63023	-1.78099	-3.30199	-4.15686	0.70310	1.04473	-4.76900	0.17707	-1.85926	-5.40498	-1.14267	-1.03587	-0.09107	-0.30669	-5.28520	-4.03578	0.38549	-1.60629	-3.66211	-0.02001	0.46653	0.32526	-0.15690	-5.05135	-4.75197	0.53289	-0.56206	-5.81813
98	-0.24734	0.74244	0.50025	0.47971	-4.95895	0.37451	-0.10018	1.07631	-1.72487	1.11459	-5.38987	0.99694	-0.39641	-0.43187	0.32766	0.03053	-5.16037	-4.86071	-1.69484	-3.17070	-4.76231	0.84383	1.49137	-4.94278	0.21642	-1.69095	-5.98065	-1.21689	-1.01223	0.46238	0.20545	-5.39980	-4.22084	0.45107	-1.58397	-4.35040	0.07049	0.41166	0.66471	0.31967	-5.18620	-4.94194	0.62664	-0.45384	-6.46612
99	-0.23154	0.77535	1.00966	0.45493	-5.13612	0.36703	-0.01417	1.07500	-1.52488	1.10681	-5.99525	0.94414	-0.36305	-0.42803	0.90766	0.51485	-5.47964	-5.14219	-1.60111	-2.93790	-5.40815	0.93782	1.95269	-5.06190	0.27441	-1.47035	-6.46331	-1.28524	-0.99483	1.08002	0.76601	-5.48546	-4.39595	0.52931	-1.45916	-5.02927	0.16998	0.34258	1.01793	0.82846	-5.25770	-5.12995	0.74071	-0.23213	-7.08028
100	-0.20978	0.80106	1.54072	0.42330	-5.29762	0.39260	0.09788	1.08176	-1.25688	1.10823	-6.54278	0.88315	-0.33262	-0.43157	1.54047	1.10392	-5.78964	-5.47452	-1.49353	-2.63842	-6.03405	1.00314	2.39362	-5.11389	0.37016	-1.21697	-6.84427	-1.32506	-0.96428	1.72773	1.32146	-5.55551	-4.55583	0.62747	-1.24722	-5.65425	0.29487	0.28709	1.35962	1.33820	-5.27535	-5.31860	0.88744	0.07510	-7.63854
101	-0.15978	0.82021	2.06276	0.40610	-5.45431	0.46202	0.24638	1.09790	-0.95230	1.12048	-7.01351	0.84060	-0.28207	-0.42105	2.17505	1.74343	-6.07547	-5.84569	-1.36436	-2.31416	-6.59430	1.06445	2.79241	-5.11073	0.52015	-0.94537	-7.13774	-1.31420	-0.90054	2.37337	1.83420	-5.63311	-4.71140	0.75218	-0.97975	-6.19015	0.46000	0.27493	1.68623	1.83462	-5.27086	-5.53292	1.07756	0.43008	-8.13186
