	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d
42	0.06890	0.06689	-0.02267	0.02702	-0.02437	0.03855	0.20003	0.05383	0.06807	0.02156	0.05252	0.04026	0.20457	0.06365	0.04485	-0.00733	-0.04986	-0.06640	0.13211	0.04139	0.01294	0.09627	0.00418	-0.01605	0.19968	0.07415	0.04357	0.11776	-0.02233	0.00933	0.26374	0.09308	0.10870
43	0.07012	0.06870	-0.02679	0.02868	-0.02398	0.04061	0.20822	0.05282	0.07329	0.02028	0.05802	0.04086	0.21495	0.07172	0.05004	-0.00864	-0.05542	-0.06895	0.14324	0.04729	0.01962	0.10127	0.00194	-0.01302	0.20264	0.07771	0.04661	0.11773	-0.02688	0.01002	0.27202	0.09643	0.11582
44	0.07117	0.07038	-0.03148	0.03019	-0.02272	0.04291	0.21667	0.05091	0.07726	0.01921	0.06293	0.04173	0.22394	0.07855	0.05450	-0.00984	-0.06121	-0.07087	0.15606	0.05205	0.02544	0.10609	-0.00086	-0.00878	0.20710	0.07965	0.04921	0.11727	-0.03236	0.01149	0.27959	0.09880	0.12258
45	0.07184	0.07190	-0.03664	0.03151	-0.02066	0.04531	0.22471	0.04847	0.07978	0.01845	0.06727	0.04275	0.23127	0.08375	0.05848	-0.01110	-0.06706	-0.07206	0.16904	0.05540	0.03032	0.11002	-0.00415	-0.00341	0.21253	0.07991	0.05145	0.11660	-0.03871	0.01350	0.28601	0.10006	0.12883
46	0.07177	0.07305	-0.04225	0.03265	-0.01804	0.04767	0.23149	0.04584	0.08067	0.01803	0.07107	0.04382	0.23677	0.08704	0.06213	-0.01257	-0.07295	-0.07258	0.18068	0.05711	0.03428	0.11264	-0.00795	0.00277	0.21780	0.07849	0.05344	0.11524	-0.04587	0.01568	0.29071	0.10004	0.13444
47	0.07056	0.07341	-0.04832	0.03363	-0.01526	0.04989	0.23628	0.04325	0.07985	0.01787	0.07433	0.04483	0.24038	0.08825	0.06542	-0.01420	-0.07895	-0.07267	0.18996	0.05710	0.03736	0.11368	-0.01234	0.00921	0.22162	0.07546	0.05524	0.11220	-0.05369	0.01767	0.29315	0.09858	0.13928
48	0.06776	0.07250	-0.05482	0.03442	-0.01272	0.05193	0.23874	0.04079	0.07727	0.01783	0.07694	0.04566	0.24222	0.08738	0.06819	-0.01587	-0.08512	-0.07264	0.19649	0.05536	0.03960	0.11273	-0.01739	0.01532	0.22318	0.07088	0.05685	0.10643	-0.06194	0.01916	0.29307	0.09545	0.14312
49	0.06291	0.07013	-0.06158	0.03499	-0.01072	0.05369	0.23906	0.03847	0.07293	0.01780	0.07871	0.04614	0.24256	0.08456	0.07014	-0.01778	-0.09141	-0.07272	0.20045	0.05191	0.04105	0.10921	-0.02307	0.02062	0.22257	0.06480	0.05811	0.09728	-0.07026	0.01993	0.29068	0.09046	0.14557
50	0.05572	0.06639	-0.06837	0.03525	-0.00940	0.05504	0.23762	0.03621	0.06686	0.01774	0.07935	0.04612	0.24164	0.07999	0.07095	-0.02025	-0.09762	-0.07289	0.20213	0.04680	0.04163	0.10260	-0.02923	0.02474	0.22049	0.05719	0.05868	0.08481	-0.07824	0.01996	0.28623	0.08347	0.14615
51	0.04629	0.06158	-0.07480	0.03507	-0.00865	0.05575	0.23452	0.03379	0.05908	0.01764	0.07850	0.04549	0.23935	0.07383	0.07031	-0.02356	-0.10339	-0.07285	0.20173	0.04007	0.04122	0.09277	-0.03567	0.02748	0.21739	0.04806	0.05814	0.06966	-0.08534	0.01941	0.27961	0.07436	0.14435
52	0.03511	0.05612	-0.08041	0.03428	-0.00817	0.05550	0.22939	0.03094	0.04960	0.01757	0.07584	0.04418	0.23524	0.06616	0.06792	-0.02775	-0.10818	-0.07199	0.19911	0.03171	0.03958	0.08018	-0.04210	0.02882	0.21312	0.03740	0.05607	0.05289	-0.09097	0.01866	0.27009	0.06312	0.13978
53	0.02304	0.05029	-0.08464	0.03277	-0.00747	0.05406	0.22149	0.02752	0.03843	0.01761	0.07112	0.04227	0.22861	0.05699	0.06358	-0.03239	-0.11133	-0.06958	0.19369	0.02163	0.03643	0.06576	-0.04807	0.02900	0.20697	0.02525	0.05220	0.03576	-0.09452	0.01817	0.25668	0.04985	0.13228
54	0.01101	0.04415	-0.08679	0.03061	-0.00606	0.05131	0.20986	0.02362	0.02566	0.01780	0.06430	0.03987	0.21863	0.04621	0.05720	-0.03666	-0.11224	-0.06503	0.18447	0.00984	0.03159	0.05051	-0.05283	0.02843	0.19801	0.01175	0.04643	0.01919	-0.09531	0.01842	0.23834	0.03486	0.12200
55	-0.00037	0.03759	-0.08609	0.02804	-0.00358	0.04721	0.19369	0.01967	0.01159	0.01800	0.05558	0.03720	0.20447	0.03371	0.04882	-0.03978	-0.11025	-0.05790	0.17039	-0.00335	0.02512	0.03509	-0.05534	0.02752	0.18539	-0.00282	0.03893	0.00357	-0.09270	0.01963	0.21449	0.01881	0.10944
56	-0.01101	0.03061	-0.08180	0.02539	0.00006	0.04175	0.17259	0.01646	-0.00320	0.01795	0.04544	0.03443	0.18562	0.01957	0.03874	-0.04157	-0.10475	-0.04806	0.15096	-0.01717	0.01745	0.01965	-0.05453	0.02655	0.16858	-0.01793	0.03017	-0.01111	-0.08612	0.02169	0.18522	0.00274	0.09539
57	-0.02113	0.02348	-0.07349	0.02288	0.00463	0.03503	0.14695	0.01487	-0.01771	0.01734	0.03467	0.03160	0.16213	0.00431	0.02760	-0.04248	-0.09535	-0.03582	0.12666	-0.03031	0.00945	0.00402	-0.04970	0.02554	0.14751	-0.03275	0.02090	-0.02493	-0.07543	0.02416	0.15151	-0.01207	0.08071
58	-0.03112	0.01685	-0.06131	0.02067	0.00969	0.02738	0.11803	0.01506	-0.03061	0.01607	0.02426	0.02863	0.13500	-0.01099	0.01645	-0.04332	-0.08209	-0.02189	0.09899	-0.04105	0.00223	-0.01189	-0.04075	0.02431	0.12281	-0.04612	0.01210	-0.03815	-0.06110	0.02665	0.11535	-0.02426	0.06627
59	-0.04094	0.01179	-0.04616	0.01861	0.01454	0.01916	0.08789	0.01617	-0.04043	0.01442	0.01529	0.02540	0.10611	-0.02467	0.00672	-0.04475	-0.06555	-0.00733	0.07010	-0.04767	-0.00320	-0.02773	-0.02843	0.02259	0.09590	-0.05665	0.00481	-0.05036	-0.04451	0.02837	0.07945	-0.03271	0.05285
60	-0.05107	0.01042	-0.02928	0.01660	0.01885	0.01162	0.05885	0.01723	-0.04587	0.01295	0.00860	0.02178	0.07784	-0.03489	-0.00018	-0.04711	-0.04684	0.00663	0.04227	-0.04892	-0.00635	-0.04321	-0.01384	0.02016	0.06887	-0.06291	-0.00005	-0.06290	-0.02717	0.02976	0.04642	-0.03675	0.04096
61	-0.06065	0.01227	-0.01302	0.01357	0.02192	0.00675	0.03277	0.01793	-0.04622	0.01217	0.00457	0.01766	0.05226	-0.04020	-0.00329	-0.05061	-0.02725	0.01918	0.01717	-0.04447	-0.00732	-0.05703	-0.00022	0.01698	0.04376	-0.06380	-0.00195	-0.07432	-0.01157	0.02962	0.01790	-0.03640	0.03084
62	-0.05953	0.01063	-0.00108	0.01379	0.01636	0.01117	0.01048	0.01850	-0.04155	0.01207	0.00297	0.01306	0.03050	-0.03997	-0.00251	-0.05501	-0.00909	0.02877	-0.00463	-0.03507	-0.00683	-0.07167	0.01485	0.01321	0.02190	-0.05899	-0.00099	-0.05191	-0.00898	0.00711	-0.00587	-0.03215	0.02221
63	-0.06844	0.00720	0.00664	0.00669	0.01760	0.01709	-0.00807	0.01905	-0.03311	0.01199	0.00312	0.00873	0.01251	-0.03490	0.00121	-0.06118	0.00813	0.03730	-0.02354	-0.02239	-0.00592	-0.07557	0.01246	0.00867	0.00374	-0.04927	0.00214	-0.06859	-0.00067	0.00683	-0.02501	-0.02589	0.01504
64	-0.07672	0.01045	0.00833	0.00859	0.01751	0.01759	-0.02381	0.02002	-0.02246	0.01182	0.00380	0.00596	-0.00245	-0.02670	0.00653	-0.06624	0.01743	0.03779	-0.04006	-0.00965	-0.00508	-0.07677	0.00036	0.00639	-0.01106	-0.03675	0.00612	-0.08714	0.00721	0.00835	-0.04167	-0.01674	0.00764
65	-0.08578	0.01991	0.00683	0.00844	0.00731	0.00131	-0.03642	0.01961	-0.01281	0.01290	0.00481	0.00823	-0.01609	-0.01821	0.01123	-0.06310	-0.00283	0.00594	-0.05533	0.00577	-0.00682	-0.09388	0.01051	0.00742	-0.02331	-0.02376	0.01000	-0.10036	0.01280	0.00855	-0.05094	-0.01502	0.00484
66	-0.09635	0.01507	0.01161	0.00600	0.00813	0.00071	-0.04544	0.01734	-0.01183	0.00269	0.00968	0.00556	-0.02755	-0.00997	0.01625	-0.07960	0.00476	0.00846	-0.06351	-0.00917	0.00395	-0.10067	0.01408	0.00731	-0.03406	-0.01341	0.01213	-0.10880	0.01598	0.00861	-0.05666	-0.01478	0.00638
67	-0.10106	0.00990	0.01413	0.00445	0.00769	0.00080	-0.05697	0.01524	-0.00904	0.00358	0.00817	0.00355	-0.04324	-0.00832	0.01330	-0.09106	0.00899	0.00832	-0.07355	-0.00926	0.00781	-0.10127	0.01676	0.00679	-0.04483	-0.01364	0.00574	-0.11086	0.01662	0.00798	-0.06625	-0.00495	0.00582
68	-0.09972	0.00615	0.01458	0.00288	0.00680	0.00104	-0.06856	0.01199	-0.00337	0.00557	0.00574	0.00090	-0.06183	-0.01035	0.00488	-0.09741	0.01141	0.00780	-0.08287	-0.00029	0.00695	-0.09507	0.01703	0.00572	-0.05604	-0.00509	0.00586	-0.10669	0.01529	0.00687	-0.07350	0.00227	0.00528
69	-0.09299	0.00756	0.01323	0.00201	0.00543	0.00116	-0.07591	0.01010	0.00273	0.00570	0.00587	0.00121	-0.07058	-0.00478	0.00634	-0.09801	0.01171	0.00663	-0.08837	0.00414	0.00713	-0.08430	0.01552	0.00432	-0.06539	0.00256	0.00575	-0.09666	0.01248	0.00534	-0.07931	0.00899	0.00426
70	-0.08234	0.01112	0.01034	0.00190	0.00380	0.00112	-0.08093	0.00803	0.00728	0.00666	0.00516	0.00149	-0.07704	-0.00182	0.00570	-0.09362	0.01013	0.00501	-0.09122	0.00815	0.00651	-0.07140	0.01234	0.00279	-0.07263	0.00861	0.00541	-0.08201	0.00855	0.00359	-0.08283	0.01418	0.00304
71	-0.06981	0.01433	0.00623	0.00212	0.00213	0.00099	-0.08336	0.00585	0.01038	0.00728	0.00442	0.00181	-0.08037	0.00040	0.00537	-0.08594	0.00708	0.00323	-0.09143	0.01062	0.00565	-0.05854	0.00779	0.00133	-0.07800	0.01278	0.00492	-0.06497	0.00381	0.00182	-0.08364	0.01771	0.00175
72	-0.05756	0.01687	0.00142	0.00225	0.00063	0.00080	-0.08370	0.00373	0.01204	0.00757	0.00354	0.00197	-0.08231	0.00158	0.00483	-0.07701	0.00311	0.00155	-0.08926	0.01220	0.00444	-0.04698	0.00228	0.00010	-0.08181	0.01502	0.00430	-0.04868	-0.00113	0.00023	-0.08140	0.01935	0.00060
73	-0.04776	0.01842	-0.00317	0.00222	-0.00056	0.00062	-0.08224	0.00395	0.01262	0.00740	0.00264	0.00203	-0.08388	0.00224	0.00424	-0.06900	-0.00090	0.00014	-0.08470	0.01309	0.00303	-0.03808	-0.00328	-0.00080	-0.08405	0.01563	0.00361	-0.03619	-0.00533	-0.00103	-0.07633	0.01950	-0.00031
74	-0.04242	0.01861	-0.00636	0.00208	-0.00137	0.00050	-0.07923	0.00732	0.01256	0.00702	0.00175	0.00199	-0.08533	0.00266	0.00354	-0.06379	-0.00396	-0.00088	-0.07777	0.01340	0.00155	-0.03361	-0.00743	-0.00134	-0.08436	0.01509	0.00287	-0.02985	-0.00769	-0.00188	-0.06947	0.01910	-0.00096
75	-0.04291	0.01704	-0.00707	0.00181	-0.00181	0.00045	-0.07471	0.01097	0.01216	0.00669	0.00089	0.00189	-0.08546	0.00286	0.00273	-0.06245	-0.00518	-0.00152	-0.06894	0.01321	0.00013	-0.03513	-0.00878	-0.00158	-0.08220	0.01376	0.00210	-0.03116	-0.00725	-0.00233	-0.06222	0.01881	-0.00140
76	-0.04948	0.01384	-0.00497	0.00180	-0.00196	0.00047	-0.06870	0.01313	0.01162	0.00657	0.00007	0.00174	-0.08247	0.00288	0.00180	-0.06538	-0.00412	-0.00182	-0.05943	0.01284	-0.00114	-0.04280	-0.00703	-0.00158	-0.07721	0.01194	0.00132	-0.04024	-0.00376	-0.00248	-0.05569	0.01881	-0.00169
77	-0.06062	0.00980	-0.00071	0.00256	-0.00192	0.00050	-0.06182	0.01298	0.01126	0.00665	-0.00070	0.00156	-0.07572	0.00303	0.00075	-0.07193	-0.00100	-0.00186	-0.05088	0.01275	-0.00218	-0.05487	-0.00311	-0.00146	-0.07005	0.01016	0.00053	-0.05504	0.00197	-0.00245	-0.05065	0.01910	-0.00191
78	-0.07316	0.00648	0.00435	0.00365	-0.00183	0.00052	-0.05549	0.01078	0.01157	0.00670	-0.00143	0.00135	-0.06686	0.00396	-0.00036	-0.08026	0.00332	-0.00178	-0.04488	0.01350	-0.00299	-0.06757	0.00133	-0.00134	-0.06241	0.00907	-0.00024	-0.07165	0.00840	-0.00239	-0.04781	0.01975	-0.00211
79	-0.08323	0.00628	0.00878	0.00477	-0.00182	0.00056	-0.05161	0.00735	0.01295	0.00655	-0.00210	0.00114	-0.05904	0.00623	-0.00145	-0.08776	0.00770	-0.00171	-0.04321	0.01559	-0.00358	-0.07606	0.00464	-0.00133	-0.05632	0.00915	-0.00100	-0.08587	0.01400	-0.00242	-0.04785	0.02084	-0.00235
80	-0.08781	0.00974	0.01174	0.00596	-0.00197	0.00060	-0.05177	0.00342	0.01554	0.00623	-0.00271	0.00093	-0.05519	0.00997	-0.00246	-0.09213	0.01122	-0.00179	-0.04720	0.01904	-0.00397	-0.07666	0.00605	-0.00147	-0.05327	0.01060	-0.00174	-0.09465	0.01795	-0.00264	-0.05143	0.02253	-0.00266
81	-0.08603	0.01465	0.01335	0.00712	-0.00232	0.00067	-0.05660	0.00203	0.01906	0.00585	-0.00325	0.00073	-0.05650	0.01474	-0.00329	-0.09213	0.01373	-0.00209	-0.05671	0.02321	-0.00420	-0.06932	0.00605	-0.00180	-0.05410	0.01337	-0.00244	-0.09665	0.02028	-0.00308	-0.05907	0.02493	-0.00306
82	-0.07930	0.01876	0.01443	0.00799	-0.00288	0.00076	-0.06523	0.00572	0.02291	0.00540	-0.00370	0.00052	-0.06207	0.01973	-0.00388	-0.08783	0.01569	-0.00262	-0.06987	0.02716	-0.00431	-0.05780	0.00589	-0.00228	-0.05875	0.01695	-0.00308	-0.09229	0.02172	-0.00374	-0.07021	0.02779	-0.00352
83	-0.07030	0.02035	0.01586	0.00836	-0.00360	0.00085	-0.07532	0.00905	0.02623	0.00485	-0.00404	0.00032	-0.06942	0.02402	-0.00421	-0.08035	0.01770	-0.00337	-0.08323	0.02996	-0.00434	-0.04688	0.00673	-0.00289	-0.06575	0.02043	-0.00360	-0.08368	0.02315	-0.00455	-0.08287	0.03049	-0.00401
84	-0.06171	0.01907	0.01813	0.00818	-0.00439	0.00091	-0.08388	0.01123	0.02830	0.00423	-0.00425	0.00021	-0.07583	0.02698	-0.00431	-0.07168	0.02017	-0.00423	-0.09290	0.03099	-0.00428	-0.03972	0.00913	-0.00356	-0.07262	0.02294	-0.00395	-0.07373	0.02510	-0.00537	-0.09416	0.03229	-0.00445
85	-0.05539	0.01593	0.02118	0.00753	-0.00510	0.00091	-0.08868	0.01209	0.02886	0.00364	-0.00431	0.00030	-0.07979	0.02844	-0.00424	-0.06419	0.02311	-0.00506	-0.09608	0.03007	-0.00412	-0.03700	0.01287	-0.00420	-0.07712	0.02411	-0.00412	-0.06497	0.02756	-0.00603	-0.10174	0.03280	-0.00476
86	-0.05192	0.01220	0.02440	0.00661	-0.00556	0.00086	-0.08895	0.01179	0.02812	0.00335	-0.00419	0.00046	-0.08132	0.02874	-0.00405	-0.05932	0.02615	-0.00570	-0.09172	0.02758	-0.00379	-0.03784	0.01710	-0.00465	-0.07835	0.02402	-0.00409	-0.05859	0.02996	-0.00634	-0.10440	0.03214	-0.00485
87	-0.05059	0.00884	0.02708	0.00559	-0.00564	0.00077	-0.08513	0.01105	0.02664	0.00348	-0.00389	0.00057	-0.08122	0.02841	-0.00378	-0.05689	0.02870	-0.00597	-0.08079	0.02435	-0.00326	-0.04049	0.02086	-0.00476	-0.07704	0.02317	-0.00389	-0.05440	0.03167	-0.00620	-0.10147	0.03062	-0.00464
88	-0.04997	0.00642	0.02870	0.00464	-0.00527	0.00070	-0.07847	0.01125	0.02513	0.00376	-0.00340	0.00064	-0.07999	0.02800	-0.00347	-0.05551	0.03029	-0.00574	-0.06599	0.02145	-0.00253	-0.04294	0.02347	-0.00447	-0.07496	0.02236	-0.00353	-0.05147	0.03233	-0.00560	-0.09294	0.02871	-0.00409
89	-0.04865	0.00475	0.02924	0.00388	-0.00451	0.00062	-0.07076	0.01335	0.02432	0.00387	-0.00275	0.00073	-0.07812	0.02802	-0.00310	-0.05322	0.03074	-0.00503	-0.05116	0.01989	-0.00167	-0.04374	0.02484	-0.00382	-0.07362	0.02230	-0.00307	-0.04900	0.03214	-0.00468	-0.08014	0.02708	-0.00318
90	-0.04585	0.00306	0.02912	0.00328	-0.00356	0.00049	-0.06381	0.01636	0.02474	0.00371	-0.00201	0.00088	-0.07620	0.02891	-0.00270	-0.04850	0.03036	-0.00399	-0.04023	0.02033	-0.00077	-0.04251	0.02540	-0.00302	-0.07331	0.02336	-0.00257	-0.04654	0.03160	-0.00368	-0.06550	0.02635	-0.00200
91	-0.04169	0.00237	0.02889	0.00282	-0.00273	0.00034	-0.05891	0.01823	0.02650	0.00324	-0.00127	0.00110	-0.07420	0.03070	-0.00228	-0.04114	0.02977	-0.00292	-0.03639	0.02293	0.00000	-0.03964	0.02574	-0.00234	-0.07325	0.02550	-0.00208	-0.04428	0.03117	-0.00293	-0.05179	0.02688	-0.00072
92	-0.03728	0.00534	0.02897	0.00252	-0.00230	0.00034	-0.05684	0.01770	0.02934	0.00253	-0.00065	0.00131	-0.07162	0.03303	-0.00190	-0.03275	0.02959	-0.00217	-0.04137	0.02729	0.00051	-0.03591	0.02620	-0.00205	-0.07272	0.02840	-0.00166	-0.04317	0.03112	-0.00269	-0.04166	0.02865	0.00046
93	-0.03456	0.00925	0.02943	0.00236	-0.00244	0.00057	-0.05841	0.01565	0.03276	0.00188	-0.00022	0.00147	-0.06858	0.03545	-0.00159	-0.02625	0.03010	-0.00197	-0.05513	0.03265	0.00068	-0.03290	0.02681	-0.00228	-0.07224	0.03164	-0.00134	-0.04452	0.03139	-0.00307	-0.03768	0.03132	0.00137
94	-0.03563	0.01258	0.03003	0.00236	-0.00311	0.00082	-0.06471	0.01566	0.03621	0.00190	-0.00003	0.00153	-0.06631	0.03757	-0.00137	-0.02428	0.03112	-0.00235	-0.07659	0.03811	0.00052	-0.03345	0.02732	-0.00299	-0.07379	0.03479	-0.00114	-0.04916	0.03163	-0.00398	-0.04213	0.03436	0.00188
95	-0.04161	0.01436	0.03029	0.00260	-0.00409	0.00100	-0.07691	0.02053	0.03921	0.00264	-0.00005	0.00147	-0.06687	0.03913	-0.00123	-0.02854	0.03215	-0.00316	-0.10428	0.04296	0.00014	-0.03933	0.02732	-0.00397	-0.07976	0.03754	-0.00105	-0.05698	0.03141	-0.00516	-0.05676	0.03720	0.00197
96	-0.05196	0.01402	0.02984	0.00310	-0.00509	0.00109	-0.09552	0.02766	0.04150	0.00349	-0.00020	0.00130	-0.07293	0.04014	-0.00114	-0.03898	0.03263	-0.00410	-0.13544	0.04672	-0.00032	-0.05006	0.02650	-0.00492	-0.09141	0.03968	-0.00102	-0.06684	0.03039	-0.00626	-0.08232	0.03948	0.00167
97	-0.06428	0.01147	0.02843	0.00371	-0.00576	0.00108	-0.11951	0.03310	0.04299	0.00402	-0.00040	0.00105	-0.08681	0.04078	-0.00106	-0.05363	0.03212	-0.00485	-0.16529	0.04901	-0.00068	-0.06278	0.02470	-0.00548	-0.10877	0.04116	-0.00102	-0.07642	0.02847	-0.00695	-0.11717	0.04102	0.00115
98	-0.07589	0.00659	0.02613	0.00409	-0.00601	0.00092	-0.14578	0.03387	0.04360	0.00397	-0.00052	0.00076	-0.10900	0.04114	-0.00096	-0.06912	0.03044	-0.00520	-0.18781	0.04953	-0.00077	-0.07626	0.02231	-0.00582	-0.13073	0.04204	-0.00098	-0.08229	0.02564	-0.00701	-0.15557	0.04171	0.00061
99	-0.09076	0.01720	0.02430	0.00295	-0.00687	0.00213	-0.16931	0.02809	0.04315	0.00324	-0.00048	0.00051	-0.13686	0.04107	-0.00078	-0.08114	0.02758	-0.00504	-0.19721	0.04793	-0.00053	-0.11062	0.02347	-0.00920	-0.15539	0.04233	-0.00086	-0.08052	0.02185	-0.00636	-0.18779	0.04126	0.00026
100	-0.07903	0.00924	0.01820	0.00492	-0.00466	0.00035	-0.18363	0.01679	0.04124	0.00207	-0.00022	0.00043	-0.16343	0.04008	-0.00052	-0.08500	0.02360	-0.00438	-0.18932	0.04389	0.00006	-0.08372	0.01395	-0.00455	-0.17864	0.04178	-0.00065	-0.06838	0.01705	-0.00505	-0.20313	0.03920	0.00024
101	-0.06648	0.01744	0.01356	0.00437	-0.00345	0.00033	-0.18259	0.01537	0.03738	0.00200	0.00029	0.00061	-0.17922	0.03750	-0.00012	-0.07746	0.01860	-0.00332	-0.16221	0.03710	0.00096	-0.07560	0.01082	-0.00383	-0.19430	0.03991	-0.00032	-0.04637	0.01127	-0.00320	-0.19464	0.03503	0.00064
