	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d
20	2.76906	4.02375	2.24958	3.03042	6.26655	1.95095	-9.23583	1.16055	7.29301	2.56579	-2.31163	1.61269	0.25035	1.76361	-9.85848	1.13569	3.08024			-11.18391	3.58240	-1.27048	0.39790	-8.91780	6.08944			-9.34690	8.52037	-1.53767	-1.42869	-9.35279	4.99353	0.13279	9.75166	-10.87041	8.63377	1.12971	1.65583	-10.49914	4.43997	1.97566	4.38551	-7.19149	12.12750	-5.48232	2.66093	-10.30819	2.19343	-1.74368	5.46189	-9.66565	7.84386	-1.49815	0.92526	-9.33840	3.77872	3.23719	6.69336	-9.63491	9.77405	-2.42354	3.40163	-12.93158	5.54531	0.77420	4.12731	-9.21842	10.20612	-1.84893	-1.67219	-10.41418	1.04971	1.52311	5.09623	-7.71092	6.91199	-1.32416	0.04719	-8.39942	8.93883	7.09315	2.99407	-9.87610	3.87230	-1.63335	-1.42928	-9.20240	2.63956	5.22823	6.45113	-9.87674	4.11227	-2.69290	-2.10063	-9.07370	-8.19039	6.72885	7.88890	-8.23858	8.80527	-4.19966	0.19606	-8.89066	4.64500	-0.68536	6.74224	-9.44685	6.12993	-2.17469	2.46166	-10.77549	-0.36065	4.03582	8.53952	-7.71488	5.59332	-4.09381	-0.47909	-10.05365	-0.07590	-1.30501	7.06681	-9.32589	5.98899	-3.31294	-1.13170	-9.86127
21	2.79495	3.96565	2.42116	2.90564	6.26146	1.90578	-9.32690	1.18472	7.19810	2.48306	-1.99487	1.56530	0.17779	1.85671	-9.95063	1.24118	2.73858			-11.29632	3.57035	-1.10879	0.46657	-8.99408	5.94186			-9.63408	8.20531	-0.82511	-1.81363	-9.35566	5.17087	0.25424	9.70244	-10.90715	8.47167	1.53315	1.63761	-10.72125	4.61306	2.13605	4.86217	-7.87020	11.92460	-4.71984	2.36716	-10.35905	1.83187	-0.94321	5.43932	-9.96085	7.41790	-1.34370	1.12991	-9.31862	3.76203	3.07156	6.30430	-9.01817	9.72677	-2.29150	3.79186	-13.35886	5.68603	0.74310	4.36815	-9.51538	10.13688	-1.56328	-1.62897	-10.70440	1.25939	1.06085	5.18414	-7.38385	6.90933	-1.13817	-0.06734	-8.41450	9.06398	7.36937	2.98338	-10.11785	3.82419	-1.21484	-1.81041	-9.15571	2.63698	5.55241	6.34631	-9.98055	4.21792	-2.72492	-1.91108	-9.30666	-7.85731	6.87598	7.83903	-8.46832	8.53365	-3.65965	-0.13434	-8.80062	4.54482	-0.09797	6.32328	-9.32154	6.10326	-2.03516	2.47562	-10.74802	-0.23543	3.70262	8.93284	-7.46662	5.69777	-3.88075	-0.85052	-9.90483	-0.02742	-0.67104	6.85218	-9.63572	6.03380	-2.95565	-1.16332	-10.16662
22	2.73619	3.92041	2.75839	2.78004	6.33502	1.80462	-9.53592	1.25689	7.03302	2.39056	-1.53284	1.50031	0.05546	1.93436	-10.04382	1.36489	2.27435			-11.53852	3.51223	-0.79445	0.53092	-9.15301	5.69516			-9.84325	7.80622	-0.03127	-2.30512	-9.24496	5.26594	0.73709	9.51395	-11.01288	8.20123	2.01818	1.52315	-10.82734	4.69308	2.46263	5.43719	-8.69024	11.61545	-3.62764	1.87740	-10.37553	1.39641	-0.05169	5.48490	-10.31621	6.91600	-1.09882	1.26790	-9.25370	3.66725	3.12611	6.18180	-8.76005	9.59098	-1.80855	3.98762	-13.80562	5.75035	0.88508	4.73999	-10.02362	9.98376	-1.04506	-1.70693	-10.98013	1.34488	0.99176	5.42139	-7.45228	6.83464	-0.89845	-0.13094	-8.44280	9.12036	7.71012	3.12825	-10.50136	3.74104	-0.84339	-2.01523	-9.18632	2.56634	5.88695	6.48381	-10.24047	4.26331	-2.59168	-1.84739	-9.48868	-7.61711	7.12223	7.62538	-8.52252	8.21302	-3.06655	-0.53596	-8.63800	4.37707	0.56296	6.02900	-9.29684	6.02651	-1.71978	2.49853	-10.81600	-0.18607	3.60845	9.26447	-7.29744	5.71461	-3.42852	-1.18018	-9.89921	-0.04142	0.05900	6.71014	-10.00718	6.04323	-2.52383	-1.18731	-10.50215
23	2.60590	3.88532	3.20602	2.64455	6.40079	1.66137	-9.74013	1.33324	6.80964	2.29798	-0.99957	1.49516	-0.14365	2.02458	-10.06785	1.47284	1.70855			-11.74696	3.41975	-0.41966	0.51182	-9.25112	5.37914			-9.87451	7.34690	1.19515	-3.22009	-9.05662	5.29543	1.49918	9.11659	-11.08080	7.83417	2.47790	1.34468	-10.77104	4.69747	2.86190	5.93722	-9.41042	11.23982	-2.40617	1.25588	-10.30494	0.90747	0.81547	5.56105	-10.61326	6.35564	-0.84885	1.34538	-9.10040	3.49043	3.38870	6.28899	-8.80790	9.37886	-1.11021	3.92836	-14.11775	5.74657	1.14108	5.10363	-10.55323	9.76417	-0.40475	-1.94172	-11.13199	1.30336	1.30099	5.69305	-7.78432	6.69449	-0.69218	-0.16170	-8.40711	9.11289	8.05699	3.29858	-10.85022	3.61642	-0.56991	-2.06849	-9.22500	2.43267	6.21890	6.70261	-10.50072	4.24675	-2.37924	-1.86203	-9.58796	-7.44179	7.41056	7.27324	-8.39682	7.86004	-2.55801	-0.86414	-8.43765	4.15124	1.22642	5.85075	-9.31015	5.90596	-1.29690	2.48677	-10.89267	-0.19225	3.74590	9.41112	-7.11286	5.65914	-2.87940	-1.47876	-9.93732	-0.10854	0.80613	6.57260	-10.31962	6.01291	-2.10174	-1.28708	-10.72840
24	2.42089	3.85765	3.70841	2.50201	6.38774	1.49777	-9.84173	1.39060	6.53855	2.21410	-0.61105	1.40188	-0.26867	1.93690	-9.98837	1.54175	1.06881			-11.79646	3.30165	-0.06160	0.37982	-9.20443	5.01993			-9.70444	6.84518	1.04286	-2.77134	-8.83196	5.27958	2.43101	8.49178	-11.03295	7.38408	2.82372	1.18201	-10.56392	4.64667	3.26449	6.21950	-9.84665	10.83055	-1.24177	0.59533	-10.12303	0.38454	1.57225	5.63720	-10.76390	5.75408	-0.66122	1.39494	-8.85550	3.23578	3.81111	6.53984	-9.04033	9.10444	-0.33917	3.63479	-14.21519	5.68824	1.45518	5.33608	-10.93896	9.49608	0.24066	-2.30367	-11.10633	1.15231	1.91580	5.88963	-8.21531	6.49598	-0.58783	-0.15537	-8.26828	9.04931	8.36635	3.38844	-11.02692	3.44097	-0.41710	-2.00814	-9.21126	2.24220	6.54851	6.85496	-10.63322	4.16861	-2.16738	-1.87116	-9.61683	-7.30300	7.69720	6.83900	-8.13768	7.48433	-2.21540	-1.01133	-8.24317	3.87897	1.84032	5.76686	-9.30301	5.74795	-0.83355	2.41954	-10.91508	-0.23350	4.09401	9.29934	-6.85870	5.54800	-2.37019	-1.75440	-9.92484	-0.21736	1.50472	6.39030	-10.48561	5.93784	-1.76671	-1.49245	-10.75735
25	2.19716	3.83561	4.22367	2.37074	6.25663	1.34086	-9.79136	1.41871	6.22712	2.14552	-0.35711	1.36278	-0.34732	1.82343	-9.81019	1.56591	0.38503			-11.63616	3.16069	0.22597	0.17031	-9.00700	4.63731			-9.38330	6.31119	0.48945	-1.96839	-8.60180	5.23677	3.42709	7.67460	-10.84150	6.86402	2.99858	1.13296	-10.25953	4.55739	3.63852	6.21184	-9.91822	10.40831	-0.27972	-0.00078	-9.83472	-0.15709	2.17737	5.69231	-10.72419	5.12484	-0.57088	1.45905	-8.54728	2.91298	4.32979	6.82449	-9.30781	8.78066	0.38235	3.20064	-14.10375	5.59063	1.79094	5.36278	-11.08152	9.19417	0.79524	-2.71552	-10.90977	0.92186	2.73345	5.92635	-8.58987	6.24447	-0.61814	-0.08927	-8.03316	8.93673	8.62895	3.33589	-10.96950	3.20507	-0.38542	-1.86070	-9.11356	2.00082	6.88605	6.84964	-10.57471	4.03142	-2.01133	-1.79263	-9.61246	-7.17970	7.95970	6.39270	-7.82496	7.08798	-2.05530	-0.93816	-8.08610	3.57020	2.37115	5.75492	-9.23343	5.55857	-0.38766	2.30375	-10.85606	-0.29487	4.62946	8.91174	-6.53047	5.39569	-2.00971	-1.99265	-9.80454	-0.35781	2.11158	6.14226	-10.46343	5.81262	-1.57298	-1.77110	-10.57292
26	1.94710	3.81848	4.72910	2.27739	6.00739	1.22175	-9.59513	1.41226	5.87893	2.09613	-0.18138	1.42769	-0.40839	1.79373	-9.56701	1.55911	-0.31438			-11.30109	2.99411	0.41822	-0.03773	-8.71581	4.24430			-9.00279	5.74881	0.67710	-1.90031	-8.38096	5.18010	4.40810	6.74112	-10.53069	6.28505	2.98208	1.27899	-9.92641	4.43959	3.98832	5.92742	-9.65764	9.98004	0.39221	-0.43971	-9.46770	-0.70807	2.63547	5.71878	-10.50014	4.47521	-0.57475	1.57054	-8.21790	2.53423	4.88762	7.04337	-9.48068	8.41771	0.97348	2.75836	-13.85704	5.46762	2.13153	5.17797	-10.96863	8.86751	1.20247	-3.08156	-10.59652	0.64611	3.64698	5.75886	-8.80205	5.94276	-0.77323	0.05917	-7.74134	8.77974	8.87123	3.13094	-10.70100	2.90042	-0.45834	-1.63349	-8.93334	1.71402	7.24463	6.66753	-10.33532	3.83944	-1.93467	-1.57386	-9.61605	-7.06138	8.19631	5.99610	-7.54343	6.66674	-2.03874	-0.68084	-7.97215	3.23095	2.80131	5.80480	-9.08417	5.34321	-0.00058	2.16674	-10.72274	-0.37000	5.32789	8.28516	-6.16594	5.21221	-1.86283	-2.15649	-9.56763	-0.52345	2.60977	5.83668	-10.25821	5.63184	-1.54169	-2.04732	-10.22247
27	1.67835	3.80617	5.21946	2.24316	5.67448	1.16850	-9.30318	1.37200	5.49428	2.06715	-0.14734	1.50001	-0.34250	1.78063	-9.30348	1.54687	-1.00587			-10.89061	2.79628	0.52252	-0.16362	-8.41630	3.84754			-8.65333	5.15880	0.59225	-1.51914	-8.17164	5.11579	5.32941	5.78560	-10.16078	5.65596	2.78847	1.66051	-9.62324	4.29701	4.34129	5.44992	-9.18310	9.54078	0.74768	-0.65908	-9.06047	-1.26476	2.98785	5.72179	-10.14142	3.80609	-0.63494	1.73584	-7.90453	2.11171	5.44801	7.13739	-9.48759	8.02225	1.40436	2.43080	-13.57767	5.33017	2.46803	4.84256	-10.66535	8.51928	1.44769	-3.31640	-10.24375	0.35547	4.56373	5.39425	-8.81090	5.59140	-1.00536	0.29219	-7.44165	8.58025	9.13461	2.81493	-10.31019	2.52075	-0.60454	-1.32618	-8.69289	1.38716	7.63712	6.34830	-9.98413	3.59804	-1.93328	-1.20490	-9.65491	-6.94688	8.41924	5.68043	-7.35100	6.21238	-2.09205	-0.33233	-7.88102	2.86270	3.13367	5.91910	-8.86595	5.10497	0.30940	2.04247	-10.54539	-0.46104	6.16113	7.49738	-5.82594	5.00204	-1.94531	-2.20014	-9.24638	-0.71229	3.00943	5.50214	-9.91418	5.39090	-1.65966	-2.23498	-9.78884
28	1.39429	3.79859	5.70098	2.27158	5.31198	1.18948	-8.98762	1.30807	5.07141	2.05754	-0.19539	1.57023	-0.16649	1.79656	-9.05787	1.55245	-1.67258			-10.52708	2.56157	0.57365	-0.16391	-8.18332	3.44807			-8.39335	4.54185	0.57246	-1.16182	-7.97054	5.04369	6.17219	4.89886	-9.80303	4.98418	2.46050	2.26606	-9.38351	4.12988	4.72962	4.90187	-8.65121	9.07786	0.81428	-0.63918	-8.64915	-1.82771	3.29838	5.71128	-9.72284	3.11440	-0.69102	1.93210	-7.62885	1.65591	5.99651	7.10212	-9.32896	7.59710	1.69004	2.29127	-13.35467	5.18574	2.79141	4.45747	-10.28057	8.14815	1.55063	-3.37019	-9.92179	0.07153	5.41794	4.88655	-8.64332	5.18962	-1.24415	0.58416	-7.17208	8.33844	9.44824	2.46709	-9.91313	2.06256	-0.78078	-0.94771	-8.41880	1.02577	8.07526	5.95959	-9.61621	3.31296	-1.98525	-0.71646	-9.73278	-6.84092	8.64783	5.43730	-7.26286	5.71541	-2.13336	-0.00031	-7.78254	2.46343	3.39511	6.10374	-8.61168	4.84295	0.55142	1.95379	-10.36101	-0.57567	7.09663	6.64427	-5.57229	4.76456	-2.22886	-2.08750	-8.89513	-0.92546	3.34260	5.17356	-9.50020	5.08660	-1.88509	-2.27112	-9.35601
29	1.09529	3.79527	6.18559	2.34620	4.97305	1.26429	-8.71646	1.23781	4.60817	2.06436	-0.27584	1.63049	0.09748	1.81869	-8.85086	1.58579	-2.30406			-10.30377	2.28679	0.62004	-0.05138	-8.05227	3.04317			-8.23901	3.90024	0.60300	-0.81067	-7.77546	4.95916	6.92648	4.15339	-9.51564	4.27711	2.06324	3.02965	-9.20794	3.93766	5.17696	4.40496	-8.20716	8.57604	0.65959	-0.40536	-8.25806	-2.39929	3.63804	5.69073	-9.32000	2.39631	-0.67766	2.11961	-7.39802	1.17451	6.53604	6.97847	-9.06267	7.14185	1.87192	2.34785	-13.23410	5.03795	3.09908	4.12155	-9.92667	7.75034	1.55795	-3.24613	-9.67149	-0.19572	6.17809	4.31278	-8.37066	4.73651	-1.41593	0.88891	-6.95123	8.05364	9.81698	2.17208	-9.60932	1.52648	-0.93756	-0.52483	-8.13165	0.63608	8.56694	5.56423	-9.31157	2.98995	-2.06088	-0.16705	-9.83139	-6.74983	8.90453	5.22787	-7.25963	5.16733	-2.09564	0.23545	-7.65625	2.02941	3.63265	6.35544	-8.36264	4.55245	0.76072	1.89586	-10.19579	-0.72311	8.09887	5.81604	-5.45072	4.49593	-2.65313	-1.80976	-8.56628	-1.16544	3.65245	4.87907	-9.09097	4.71706	-2.15745	-2.13740	-8.98211
30	0.78037	3.79518	6.68811	2.43811	4.69075	1.35951	-8.53514	1.17985	4.10371	2.08346	-0.33074	1.69205	0.39797	1.83596	-8.68329	1.64191	-2.89489			-10.26360	1.97304	0.70824	0.11204	-8.01268	2.62898			-8.17165	3.23828	0.73627	-0.52039	-7.58807	4.85535	7.58381	3.59288	-9.32896	3.54318	1.67537	3.84137	-9.06838	3.72052	5.69757	4.03916	-7.94582	8.02190	0.37541	-0.02143	-7.89632	-2.98115	4.07065	5.65032	-8.98946	1.65006	-0.54179	2.26012	-7.21160	0.67219	7.08157	6.82717	-8.77319	6.65550	1.99631	2.55353	-13.21184	4.88719	3.40589	3.89328	-9.68804	7.32195	1.53432	-3.00084	-9.49692	-0.44784	6.84660	3.74280	-8.07540	4.23236	-1.46058	1.15462	-6.78007	7.72540	10.22749	1.98314	-9.44921	0.91831	-1.02766	-0.09861	-7.84309	0.22531	9.11212	5.19788	-9.11590	2.63475	-2.13016	0.37559	-9.92151	-6.67775	9.21169	5.00195	-7.30770	4.56261	-1.93889	0.34218	-7.49953	1.55711	3.90618	6.65062	-8.15343	4.22655	0.99098	1.83019	-10.05390	-0.91074	9.13132	5.07980	-5.48138	4.19169	-3.13926	-1.39468	-8.29266	-1.43446	3.98245	4.62999	-8.74823	4.28182	-2.40897	-1.86214	-8.68952
31	0.44859	3.79672	7.22359	2.51594	4.46878	1.44896	-8.45762	1.14623	3.55967	2.11032	-0.31279	1.76861	0.67707	1.84816	-8.54193	1.70671	-3.44300			-10.39419	1.62601	0.87059	0.24175	-8.02152	2.20290			-8.15508	2.56223	0.97534	-0.29949	-7.41293	4.72537	8.14048	3.22819	-9.24425	2.79240	1.37343	4.57990	-8.92619	3.47945	6.29999	3.81953	-7.89369	7.40670	0.06239	0.42393	-7.56016	-3.57271	4.64219	5.56761	-8.75929	0.87735	-0.25420	2.32923	-7.06670	0.15140	7.65459	6.70094	-8.53943	6.13905	2.10097	2.83143	-13.24706	4.73220	3.74352	3.77388	-9.60413	6.86102	1.54550	-2.72240	-9.37328	-0.69540	7.45038	3.21988	-7.82334	3.67980	-1.34279	1.34005	-6.64950	7.35399	10.65822	1.90613	-9.42641	0.24804	-1.01589	0.28751	-7.55720	-0.19876	9.69966	4.86491	-9.02493	2.25346	-2.16845	0.85311	-9.97686	-6.62437	9.58568	4.71715	-7.37630	3.90021	-1.64985	0.32752	-7.32323	1.04514	4.28083	6.94115	-8.00262	3.85791	1.30224	1.69447	-9.91802	-1.14218	10.15811	4.47066	-5.65623	3.84889	-3.60171	-0.90309	-8.08297	-1.73380	4.36946	4.41530	-8.50678	3.78236	-2.57666	-1.50494	-8.47144
32	0.10013	3.79781	7.80230	2.55296	4.28584	1.51866	-8.46899	1.13779	2.98046	2.14096	-0.18992	1.86572	0.88406	1.86220	-8.40953	1.76504	-3.94718			-10.63912	1.25517	1.11792	0.26164	-8.02491	1.76547			-8.15432	1.88003	1.31938	-0.15799	-7.25504	4.56417	8.59987	3.04268	-9.24212	2.03602	1.21457	5.15240	-8.75508	3.21590	6.98284	3.70552	-8.01524	6.72721	-0.18429	0.83565	-7.23980	-4.17093	5.37404	5.41523	-8.63058	0.08310	0.18693	2.32047	-6.95982	-0.38621	8.27603	6.62521	-8.41063	5.59660	2.21199	3.10293	-13.28715	4.57156	4.14573	3.71651	-9.66673	6.36883	1.63873	-2.49477	-9.26519	-0.95333	8.02554	2.75659	-7.64847	3.08454	-1.05689	1.42675	-6.54908	6.93982	11.08444	1.91058	-9.49256	-0.47201	-0.88588	0.60131	-7.27484	-0.62862	10.30563	4.55099	-8.99748	1.85259	-2.15958	1.23020	-9.98508	-6.58436	10.03002	4.35113	-7.44413	3.18431	-1.23531	0.22019	-7.14242	0.49539	4.81834	7.16110	-7.91227	3.44018	1.74618	1.42605	-9.76102	-1.41667	11.14423	3.99267	-5.94257	3.46689	-3.95846	-0.41551	-7.92749	-2.06315	4.84086	4.20187	-8.36962	3.22295	-2.61414	-1.13243	-8.30647
