	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d
20	-0.58871	0.67762	14.84762	1.16216	-8.57614	1.21162	0.23732	0.67913	12.09352	1.20630	-8.07330	2.04036	-0.40765	-2.07468	15.44627	15.98133	-9.35246	-9.46900	-1.35361	11.91181	-8.02602	-0.50583	0.44570	14.88816	15.11755	-8.77956	-6.83866	0.17769	-0.00463	12.14811	10.97747	-7.83991	-8.27501	-0.57577	-0.84054	-0.62136	13.32434	12.92343	14.86826	-8.47623	-8.84511	-9.59571	0.33190	-1.21062	12.72245	14.96490	-9.40237	-10.42342	-0.29222	-1.01078	15.42774	14.99110	-8.80302	-8.46983	0.71652	11.72442	-6.36082	0.26337	-0.59378	15.89927	14.68181	-8.36028	-8.51866	0.52209	0.77647	10.82891	9.98403	-5.01525	-5.63170	-0.46756	-1.78353	13.76377	13.73321	-6.87314	-5.09386	1.14500	1.42270	11.15001	12.10327	-6.03956	-5.35406	-0.86324	16.27044	-9.66991	-0.05791	13.98842	-12.86153	-1.72485	-0.17211	12.83446	13.96181	-9.24191	-7.76726	0.36298	-0.16160	12.20326	12.44552	-5.96455	-9.96562	-1.02803	-0.41849	13.71789	14.92414	-9.01837	-7.59531	-0.09685	0.22324	11.12182	11.94994	-7.46934	-9.23612	0.42378	16.83035	-9.05261	-0.19070	0.00976	13.18038	13.27918	-10.60420	-9.08272	-0.14699	15.86806	-9.94452	0.48284	0.78826	10.00681	12.60715	-6.97154	-9.21202	0.03157	16.34658	-10.33348	1.06335	0.03689	12.55013	12.11599	-9.21188	-6.59159
21	-0.57263	0.70431	14.93215	1.27111	-8.56013	1.36633	0.13421	0.70636	12.08879	1.16601	-7.94877	2.02377	-0.45340	-2.28378	15.31667	15.78772	-9.31336	-9.40780	-1.55641	11.94449	-7.91585	-0.44935	0.35009	15.07518	15.43298	-8.89989	-7.02179	0.05969	-0.13489	11.93391	10.90194	-7.64625	-7.81606	-0.60608	-0.79123	-0.71634	13.36609	12.81583	15.21708	-8.39140	-9.10538	-9.91556	0.27670	-1.56480	12.79869	14.73255	-9.40886	-9.90343	-0.32028	-1.04017	15.54393	15.41890	-8.87626	-8.55039	0.59797	11.65962	-6.09941	0.28099	-0.42543	16.11584	14.78741	-8.78502	-8.13246	0.31905	0.54611	10.87901	10.01946	-4.93078	-5.48909	-0.53081	-1.70923	13.20648	13.25584	-6.69205	-4.51805	1.03508	1.28517	11.34371	12.21954	-5.82898	-5.16676	-1.08332	16.51732	-9.82590	-0.23904	13.74138	-12.71815	-1.64015	-0.08851	12.97199	14.16208	-9.46573	-7.72272	0.24940	-0.14085	12.23278	12.09004	-5.83038	-10.03741	-0.79473	-0.18515	13.86286	15.04533	-8.42173	-7.20996	-0.04692	0.34770	11.42281	12.01140	-7.79286	-8.69593	0.59629	16.98308	-8.96765	-0.12014	-0.04384	13.29646	13.44346	-10.70146	-8.67471	-0.11696	16.24693	-9.90461	0.40920	0.72047	9.90742	12.72811	-7.09787	-9.42903	-0.01759	16.44552	-10.63500	0.96027	-0.14148	12.34404	12.21367	-8.82631	-6.91456
22	-0.54978	0.74961	14.99250	1.43394	-8.52392	1.47851	0.04912	0.75564	12.08446	1.17614	-7.75123	2.05737	-0.48203	-2.48163	15.00912	15.61606	-9.24467	-9.22313	-1.70383	12.03077	-7.83057	-0.42328	0.32862	15.40666	15.72299	-9.42949	-7.04363	-0.11556	-0.26532	11.74638	10.90172	-7.40520	-7.40317	-0.67417	-0.73649	-0.75886	13.32131	12.81435	15.46424	-8.39828	-9.07711	-9.85247	0.14690	-1.95729	12.77940	14.50879	-9.12588	-9.39410	-0.36692	-1.05491	15.71595	15.76071	-8.91949	-8.45591	0.48755	11.51274	-5.70529	0.32824	-0.29508	16.46954	14.61591	-9.02840	-7.77722	0.11602	0.31581	10.96207	9.96018	-4.83078	-5.17110	-0.64571	-1.65183	12.56949	12.72669	-6.74343	-4.10300	0.98084	1.17110	11.49425	12.23371	-5.70084	-4.88865	-1.24878	16.61052	-9.85197	-0.41856	13.51650	-12.27126	-1.54884	0.00235	13.19486	14.36883	-9.59877	-7.66493	0.12947	-0.02772	12.21832	11.86156	-5.54800	-10.08578	-0.49659	0.05414	13.86413	15.08635	-7.90336	-7.00923	0.06099	0.55676	11.57274	11.93130	-7.83776	-8.58601	0.72884	17.10786	-8.94082	0.00251	-0.06559	13.46308	13.71962	-10.75452	-8.41825	-0.07563	16.62028	-9.81606	0.39145	0.70170	9.75401	12.97101	-6.73732	-10.02224	-0.04679	16.77657	-10.92094	0.83351	-0.30924	12.22878	12.40678	-8.18571	-6.87350
23	-0.52503	0.79701	14.97815	1.60036	-8.46253	1.51849	-0.00977	0.82696	12.07884	1.22966	-7.45215	2.11705	-0.51229	-2.63458	14.51183	15.42265	-9.04627	-8.99114	-1.78510	12.16750	-7.61823	-0.39925	0.36370	15.79948	15.82046	-9.74646	-6.91350	-0.33873	-0.35256	11.58130	11.02977	-7.12253	-7.15819	-0.76929	-0.70233	-0.78862	13.27367	12.82796	15.47475	-8.54546	-8.82294	-9.55414	-0.00015	-2.34281	12.70726	14.37431	-8.65969	-9.08752	-0.43798	-1.04836	15.81306	15.95563	-8.89223	-8.41278	0.41327	11.35042	-5.28281	0.39365	-0.21649	16.74155	14.21830	-9.04667	-7.47431	-0.02473	0.11402	10.99323	9.78261	-4.67597	-4.64465	-0.72005	-1.60338	11.94333	12.18357	-6.96005	-4.01933	1.00430	1.09285	11.60660	12.15164	-5.54545	-4.41134	-1.37289	16.50684	-9.72301	-0.55595	13.32974	-11.77065	-1.43553	0.11794	13.43265	14.53635	-9.64811	-7.55292	0.05451	0.09849	12.21701	11.73237	-5.35136	-9.59079	-0.22348	0.27138	13.82264	15.08663	-7.48638	-6.89616	0.18209	0.80142	11.62405	11.93244	-7.56623	-9.00104	0.78767	17.15855	-8.99615	0.15210	-0.06918	13.63038	14.03509	-10.60949	-8.37593	-0.02513	16.85321	-9.83653	0.40116	0.71115	9.54022	13.16538	-5.91258	-10.21865	-0.07038	17.15799	-11.14851	0.69254	-0.45392	12.16462	12.53961	-7.53721	-6.35489
24	-0.49846	0.83572	14.87823	1.74210	-8.38062	1.48887	-0.05462	0.90699	12.06448	1.28043	-7.08994	2.17211	-0.60157	-2.70339	13.81139	15.18447	-8.66782	-8.78921	-1.83888	12.29638	-7.17563	-0.35150	0.42885	16.04675	15.67900	-9.49853	-6.72535	-0.55771	-0.38359	11.45812	11.26499	-6.84284	-7.09894	-0.87933	-0.71944	-0.83817	13.24899	12.78500	15.23849	-8.74702	-8.59165	-9.25639	-0.11059	-2.70728	12.63751	14.31069	-8.12605	-8.93888	-0.50901	-1.02304	15.83636	16.06654	-8.89428	-8.49995	0.36337	11.22659	-4.87583	0.47270	-0.18710	16.81781	13.81504	-9.00970	-7.33914	-0.09555	-0.06047	10.95559	9.54911	-4.50947	-3.99977	-0.68676	-1.54943	11.35753	11.64576	-7.20196	-4.21434	1.05905	1.00300	11.67421	11.99922	-5.32734	-3.79230	-1.47473	16.21854	-9.42908	-0.66051	13.19497	-11.45530	-1.29519	0.30479	13.65613	14.57113	-9.65990	-7.33751	0.02010	0.21482	12.21846	11.67255	-5.33937	-8.91583	-0.03292	0.45548	13.83167	15.17564	-7.16309	-6.79120	0.24017	1.06974	11.66365	11.92024	-7.21371	-9.19797	0.78273	17.15808	-9.09068	0.26125	-0.09092	13.72083	14.27018	-10.26056	-8.40151	0.04245	16.87895	-9.85211	0.43177	0.71347	9.40948	13.26114	-5.02954	-9.68163	-0.10315	17.41957	-11.23408	0.54066	-0.55894	12.12777	12.52233	-7.05106	-5.65525
25	-0.47370	0.87975	14.71312	1.85834	-8.31333	1.41207	-0.10396	0.98889	12.02959	1.29046	-6.70226	2.20467	-0.79283	-2.72458	12.98546	14.90755	-8.21543	-8.62412	-1.92292	12.33960	-6.57792	-0.26971	0.46029	15.96592	15.36245	-8.96707	-6.60668	-0.74432	-0.35630	11.37861	11.51843	-6.61374	-7.08666	-0.99301	-0.81741	-0.92028	13.22810	12.64868	14.84218	-8.83831	-8.60058	-9.11840	-0.18432	-3.05122	12.54239	14.22369	-7.57208	-8.73960	-0.52224	-1.00632	15.85126	16.12582	-9.08331	-8.61290	0.31110	11.15475	-4.42442	0.54386	-0.19717	16.71763	13.57844	-9.10993	-7.36550	-0.14020	-0.23187	10.85346	9.26823	-4.28616	-3.26795	-0.61378	-1.49801	10.83565	11.09918	-7.41567	-4.61819	1.09943	0.87915	11.65544	11.79531	-5.00274	-3.19603	-1.56026	15.78394	-8.98329	-0.75693	13.17592	-11.33026	-1.13414	0.60401	13.86559	14.44364	-9.70021	-6.95683	-0.01093	0.33696	12.15343	11.67107	-5.34849	-8.56026	0.11975	0.61475	13.93138	15.40623	-7.02736	-6.76927	0.20907	1.34319	11.75332	11.93669	-6.94051	-8.55119	0.76860	17.17611	-9.15070	0.29118	-0.17421	13.70187	14.26216	-9.76796	-8.30988	0.14456	16.72796	-9.69287	0.46956	0.70297	9.49148	13.29632	-4.49941	-8.83985	-0.15381	17.49234	-11.12339	0.38095	-0.63347	12.09696	12.35227	-6.72593	-5.10653
26	-0.46169	0.94392	14.51376	1.97129	-8.27200	1.34379	-0.17521	1.06894	11.95889	1.26889	-6.31246	2.25705	-1.02682	-2.77864	12.20745	14.54550	-7.91078	-8.56229	-2.09147	12.28797	-5.98119	-0.15751	0.39743	15.76770	14.89905	-8.57464	-6.56215	-0.91773	-0.29030	11.32123	11.72366	-6.41698	-7.00106	-1.08402	-0.98323	-1.03543	13.17096	12.44666	14.37957	-8.82209	-8.83556	-9.10819	-0.26308	-3.36267	12.35301	14.02781	-7.00630	-8.28291	-0.45718	-1.02073	15.88892	16.10208	-9.29672	-8.57831	0.22553	11.09043	-3.87609	0.57767	-0.25407	16.51952	13.50798	-9.38699	-7.41276	-0.20574	-0.41777	10.69677	8.98801	-3.92955	-2.53626	-0.63014	-1.46061	10.31940	10.58579	-7.62854	-5.10535	1.12985	0.72825	11.55300	11.57078	-4.49328	-2.65565	-1.64872	15.24042	-8.50045	-0.86242	13.27327	-11.33911	-0.96622	0.95312	14.02904	14.15908	-9.76495	-6.39369	-0.07280	0.46676	11.97461	11.75911	-5.23863	-8.39088	0.29655	0.75078	14.15502	15.75936	-7.02216	-6.87357	0.10624	1.52319	11.80920	12.05772	-6.55325	-7.80723	0.77866	17.24190	-9.10970	0.25917	-0.32516	13.59400	13.94302	-9.24934	-7.99623	0.27679	16.47916	-9.40532	0.48326	0.69240	9.63961	13.33471	-4.30289	-8.16945	-0.22311	17.38434	-10.85778	0.22849	-0.71333	12.05720	12.08148	-6.55089	-4.78448
27	-0.49180	1.03939	14.25843	2.12663	-8.23256	1.30563	-0.27301	1.14120	11.83674	1.24966	-5.90667	2.36119	-1.63260	-2.85591	11.02889	14.04180	-7.86950	-8.63437	-2.35574	12.17201	-5.34755	-0.06259	0.25392	15.60353	14.26657	-8.60522	-6.55456	-1.10281	-0.22516	11.27733	11.88963	-6.19977	-6.82458	-1.12943	-1.16245	-1.18332	13.04086	12.22729	13.89997	-8.86272	-9.06304	-9.07989	-0.39117	-3.62047	12.02140	13.67981	-6.45903	-7.47853	-0.30911	-1.05934	15.91056	16.00010	-9.26060	-8.24526	0.09242	10.96083	-3.26947	0.57509	-0.35982	16.30006	13.51099	-9.65819	-7.44413	-0.31399	-0.60436	10.49110	8.72320	-3.43033	-1.84684	-0.81705	-1.44359	9.74708	10.16874	-7.82919	-5.49632	1.16277	0.57325	11.40025	11.35371	-3.84888	-2.04263	-1.79365	14.65266	-8.09413	-0.97397	13.36106	-11.39614	-0.81385	1.26062	14.12098	13.71209	-9.73004	-5.82073	-0.16549	0.57248	11.72288	11.93530	-4.86910	-8.10150	0.47501	0.85646	14.54191	16.07797	-7.13781	-6.94219	-0.01257	1.56553	11.72260	12.27126	-6.06503	-7.69244	0.80572	17.27186	-8.94484	0.17801	-0.49274	13.39395	13.41025	-8.80502	-7.47601	0.39439	16.17111	-9.00478	0.44644	0.66845	9.63955	13.37827	-4.17013	-7.70929	-0.32632	17.13207	-10.60627	0.10040	-0.83447	11.98532	11.78191	-6.51827	-4.48965
28	-0.55523	1.16506	13.93220	2.32310	-8.15297	1.29490	-0.38822	1.19718	11.67427	1.24873	-5.45728	2.50332	-2.39277	-2.91881	9.52759	13.40179	-7.95856	-8.88592	-2.66246	11.99566	-4.57518	0.01938	0.10447	15.37793	13.52400	-8.70653	-6.50926	-1.29927	-0.20091	11.24280	12.06986	-5.91566	-6.53318	-1.14844	-1.31297	-1.35686	12.79641	11.96920	13.44678	-8.99415	-9.01427	-8.96994	-0.58891	-3.80646	11.55651	13.21299	-5.95593	-6.40202	-0.11599	-1.10151	15.82015	15.86382	-8.96407	-7.65828	-0.08079	10.74206	-2.64873	0.57980	-0.48109	16.07327	13.49371	-9.69630	-7.47291	-0.44218	-0.77481	10.26910	8.50399	-2.84151	-1.23938	-1.17863	-1.47976	9.13963	9.84675	-7.90282	-5.73785	1.19139	0.44337	11.22507	11.17139	-3.31538	-1.34892	-2.01129	14.09652	-7.87901	-1.07433	13.32836	-11.40363	-0.68474	1.48075	14.15701	13.13373	-9.56131	-5.38194	-0.29514	0.62027	11.43524	12.14952	-4.20271	-7.70014	0.61784	0.94989	14.98718	16.23025	-7.30496	-6.82592	-0.13601	1.49427	11.51003	12.52918	-5.68777	-7.95141	0.82895	17.16018	-8.70031	0.06546	-0.59999	13.14600	12.84351	-8.42863	-6.82528	0.43378	15.77906	-8.59384	0.37272	0.61692	9.47906	13.35486	-3.86889	-7.29923	-0.49182	16.75115	-10.49428	0.00278	-0.99856	11.86430	11.53020	-6.47484	-3.98440
29	-0.63988	1.26802	13.53815	2.36318	-8.01664	1.31281	-0.51073	1.23078	11.50097	1.24263	-4.93868	2.62813	-2.30550	-2.96678	9.09639	12.67874	-8.01336	-9.21653	-2.94954	11.76190	-3.69669	0.14281	-0.02913	15.15443	12.80212	-8.69449	-6.32887	-1.48994	-0.22685	11.21241	12.27496	-5.55003	-6.12350	-1.15206	-1.43573	-1.54175	12.41841	11.59489	13.03267	-9.03738	-8.61259	-8.90372	-0.83289	-3.91162	11.03691	12.72701	-5.45797	-5.26709	0.01969	-1.14101	15.59257	15.69010	-8.52972	-7.09743	-0.29534	10.45156	-2.00096	0.62764	-0.56940	15.79074	13.41435	-9.45460	-7.54175	-0.55385	-0.92632	10.08903	8.47117	-2.25812	-0.73797	-1.63335	-1.59207	8.54070	9.57182	-7.81493	-5.90516	1.17277	0.32588	11.04001	11.01344	-2.90695	-0.68926	-2.24124	13.59816	-7.86037	-1.16042	13.10349	-11.28254	-0.56667	1.62365	14.13537	12.51150	-9.32441	-5.00404	-0.47207	0.59721	11.14055	12.34205	-3.48254	-7.33541	0.76677	1.08938	15.39021	16.24100	-7.36871	-6.44608	-0.28895	1.36144	11.24377	12.73825	-5.36532	-8.00371	0.85308	16.87333	-8.47754	-0.04752	-0.63382	12.93454	12.36195	-7.94414	-6.01314	0.35246	15.27032	-8.32823	0.30474	0.55785	9.28906	13.21476	-3.32994	-6.83070	-1.73832	14.90328	-10.38957	-0.07363	-1.18254	11.70682	11.36680	-6.24435	-3.19190
30	-0.67042	1.35424	13.14795	2.45267	-7.85555	1.33025	-0.63842	1.24176	11.32168	1.21564	-4.35095	2.69623	-2.16050	-3.02463	8.72345	11.90234	-8.01104	-9.43664	-3.17523	11.50257	-2.76133	0.29224	-0.20038	14.94354	12.15811	-8.51022	-6.14907	-1.67676	-0.28744	11.14517	12.43021	-5.07385	-5.63419	-1.12107	-1.53764	-1.73517	11.91697	11.05368	12.61109	-8.89259	-8.02395	-9.01449	-1.08107	-3.93924	10.55781	12.33425	-4.86198	-4.27600	0.04273	-1.16639	15.26678	15.44040	-8.11700	-6.83741	-0.54504	10.13666	-1.36824	0.70992	-0.62245	15.40467	13.24577	-9.09507	-7.62747	-0.66584	-1.07911	9.94980	8.57707	-1.73675	-0.22175	-2.07343	-1.76223	7.96239	9.28337	-7.69574	-6.05823	1.05728	0.22007	10.82331	10.86595	-2.48051	-0.13886	-2.42766	13.11134	-7.87990	-1.24951	12.72978	-10.91754	-0.44141	1.70533	14.02325	11.85849	-9.00787	-4.66153	-0.67267	0.49589	10.90698	12.45337	-2.93537	-7.08998	0.98251	1.27873	15.64558	16.13417	-7.34935	-5.91105	-0.48061	1.22774	10.90088	12.74351	-4.88759	-7.86014	0.87083	16.44672	-8.31058	-0.17001	-0.63407	12.77928	12.00372	-7.09965	-5.05133	0.18199	14.66459	-8.23952	0.26378	0.50970	9.18822	12.92157	-2.67077	-6.34552	-1.87016	14.31024	-10.13778	-0.15222	-1.37237	11.52607	11.27919	-5.71952	-2.23910
31	-0.69517	1.44230	12.68562	2.54708	-7.71548	1.33443	-0.77142	1.22798	11.14010	1.16561	-3.72016	2.73518	-2.06328	-3.10477	8.28546	11.07583	-8.06046	-9.50731	-3.30258	11.25337	-1.82951	0.43963	-0.38405	14.66479	11.60403	-8.18630	-6.12791	-1.87140	-0.38018	11.02643	12.49627	-4.47992	-5.14758	-1.06517	-1.61925	-1.93420	11.30986	10.35106	12.13483	-8.61288	-7.46604	-9.28321	-1.28463	-3.89973	10.19120	12.04115	-4.16396	-3.41106	0.11384	-1.13300	15.00219	15.09775	-7.84398	-6.81697	-0.81751	9.84445	-0.74395	0.77099	-0.65936	14.88170	12.92362	-8.84498	-7.58003	-0.82122	-1.22672	9.81847	8.70076	-1.26094	0.42206	-2.44733	-1.95962	7.38384	8.91467	-7.66056	-6.18144	0.83091	0.15616	10.58599	10.77310	-1.92641	0.33969	-2.56597	12.57358	-7.84540	-1.38323	12.32462	-10.35473	-0.31894	1.73327	13.77015	11.09918	-8.65607	-4.51935	-0.84127	0.34527	10.79611	12.46091	-2.47412	-6.93440	1.24562	1.45101	15.67055	15.90932	-7.27762	-5.32562	-0.68462	1.08274	10.55450	12.44938	-4.23731	-7.63596	0.83838	15.95715	-8.20037	-0.32092	-0.64497	12.65464	11.75870	-5.99461	-4.03256	0.01623	14.03849	-8.26811	0.22868	0.45284	9.16418	12.49309	-2.08140	-5.87121	-1.95253	13.74994	-9.76054	-0.24835	-1.56918	11.33263	11.22217	-4.97599	-1.32940
