	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d
47	-3.30776	1.98537	1.44383	1.16630	-3.61111	2.40905	0.22332	1.43979	7.04236	1.92267	0.58221	0.94053	-2.37584	-0.90195	-4.62011	-1.69979	5.92892	0.30965	-4.99856	0.20775	-1.81957	0.77299	4.63661	0.76960	-7.55716	-2.03097	2.40001	0.43354	-2.35093	-3.29533	3.42863	4.47732	2.20601	0.96651	7.46806	-0.03677	-1.20294	9.78561	-0.97786	-2.38335	2.78966	-6.05936	0.84260	9.62692	1.83377	-0.81743	1.93913	-0.80876	-0.10604	8.68265	0.35277	-2.54381	1.66193	-0.62176	-0.43281	6.80269	1.06878	-4.96693	1.52465	-3.04384	0.36446	5.51843	-0.13961	-2.01875	2.03813	-5.41155	-3.38479	2.34546	-8.07986	-0.70044	7.49644	0.43579
48	-3.28345	1.96856	1.31406	1.10537	-3.61878	2.48351	-0.08743	1.44601	6.83908	1.82961	0.44568	0.94361	-2.19942	-0.91706	-4.45679	-1.91962	5.86599	0.39150	-4.82138	0.09878	-1.83320	0.54943	4.67092	0.78661	-7.50100	-2.10674	2.27118	0.40888	-2.24063	-3.09276	3.15290	4.39435	1.96917	0.55647	6.83343	-0.35500	-1.58476	9.36124	-0.96537	-2.42090	2.55015	-6.02628	0.49133	9.52943	1.88776	-0.80990	1.93231	-0.77139	-0.42762	8.40563	0.29103	-2.40165	1.63380	-0.58222	-0.75723	6.68206	0.62576	-5.02634	1.30975	-3.24224	0.12876	5.35080	-0.43164	-2.07840	1.77820	-5.61081	-3.46880	2.07461	-8.33149	-1.06401	7.29697	0.25700
49	-3.26927	1.95548	1.15420	1.07041	-3.62802	2.50974	-0.38741	1.45572	6.54141	1.74166	0.21459	0.94904	-2.05361	-1.00841	-4.34347	-2.14318	5.69297	0.39061	-4.64844	-0.04767	-1.91796	0.32931	4.63640	0.63778	-7.43998	-2.21106	2.13497	0.34899	-2.11655	-2.87873	2.89424	4.23936	1.61437	0.15408	6.10489	-0.80083	-1.93299	8.80808	-0.95621	-2.45178	2.27864	-5.90857	0.15463	9.34648	1.76839	-0.82197	1.92629	-0.78308	-0.76146	8.02225	0.18411	-2.24120	1.59589	-0.61358	-1.07118	6.42806	0.14304	-5.13729	1.03047	-3.49741	-0.09228	5.11883	-0.81447	-2.15293	1.50974	-5.74024	-3.53449	1.77305	-8.48057	-1.40531	7.01675	-0.02086
50	-3.27285	1.94902	0.94821	1.06351	-3.63808	2.47852	-0.66978	1.46441	6.16960	1.67082	-0.09282	0.95216	-1.94844	-1.18756	-4.29309	-2.36705	5.42581	0.29990	-4.49738	-0.25457	-2.06701	0.11209	4.52746	0.31419	-7.38654	-2.34960	1.96599	0.23708	-1.98825	-2.68136	2.64826	4.02077	1.16228	-0.22439	5.32656	-1.34309	-2.23857	8.16862	-0.93096	-2.48646	1.96670	-5.70379	-0.16583	9.09807	1.48654	-0.85467	1.89060	-0.84975	-1.09364	7.56079	0.03599	-2.07698	1.51620	-0.72738	-1.37320	6.05405	-0.33640	-5.29996	0.68976	-3.78550	-0.29202	4.83896	-1.25804	-2.24448	1.21749	-5.78993	-3.58400	1.44042	-8.49470	-1.70347	6.67495	-0.35864
51	-3.30164	1.95152	0.68858	1.07938	-3.65122	2.38486	-0.92975	1.46921	5.74627	1.62509	-0.45722	0.95077	-1.89452	-1.45150	-4.31471	-2.58924	5.08404	0.11923	-4.38725	-0.53126	-2.26445	-0.10140	4.34064	-0.17060	-7.35290	-2.52432	1.74749	0.06489	-1.86720	-2.53050	2.41074	3.75514	0.62626	-0.56134	4.53863	-1.93021	-2.49876	7.49492	-0.89408	-2.53958	1.60726	-5.41901	-0.47003	8.80277	1.06412	-0.90295	1.80705	-0.98590	-1.41174	7.05361	-0.15617	-1.92706	1.36936	-0.93344	-1.66425	5.58441	-0.79282	-5.50991	0.29767	-4.08088	-0.46573	4.52064	-1.72319	-2.35475	0.89385	-5.75947	-3.62320	1.08096	-8.35668	-1.94572	6.28791	-0.71472
52	-3.36285	1.96403	0.37588	1.10787	-3.67076	2.22993	-1.16563	1.46972	5.29234	1.60682	-0.85943	0.94362	-1.90080	-1.78398	-4.41321	-2.81054	4.68309	-0.14106	-4.33731	-0.87372	-2.48517	-0.30990	4.07334	-0.77880	-7.35099	-2.73398	1.47293	-0.16706	-1.76182	-2.45269	2.17864	3.46211	0.01635	-0.84270	3.77478	-2.50391	-2.71794	6.83880	-0.87177	-2.63026	1.19361	-5.07154	-0.75881	8.47614	0.53057	-0.95746	1.67184	-1.21051	-1.70766	6.53311	-0.40143	-1.81220	1.14042	-1.23337	-1.94620	5.05153	-1.22808	-5.75902	-0.13225	-4.35979	-0.61162	4.16444	-2.16531	-2.48491	0.53785	-5.65580	-3.66160	0.69919	-8.06368	-2.12958	5.86608	-1.05091
53	-3.46340	1.98572	0.01615	1.13864	-3.69783	2.02220	-1.37944	1.46810	4.82317	1.61146	-1.27954	0.92952	-1.97330	-2.16117	-4.58660	-3.03466	4.23221	-0.46309	-4.36445	-1.26781	-2.69693	-0.51326	3.72418	-1.45588	-7.39224	-2.97547	1.14485	-0.45095	-1.67875	-2.46529	1.95057	3.15777	-0.65252	-1.06314	3.06107	-3.01418	-2.90651	6.23703	-0.89547	-2.78051	0.71824	-4.68514	-1.03315	8.12707	-0.07475	-1.00884	1.49210	-1.53675	-1.97955	6.02433	-0.70469	-1.75487	0.82530	-1.61516	-2.22026	4.48722	-1.65109	-6.03731	-0.58741	-4.59979	-0.73170	3.76671	-2.54658	-2.63578	0.15258	-5.49137	-3.71124	0.29576	-7.62252	-2.26272	5.41407	-1.33718
54	-3.60987	2.01410	-0.38262	1.16446	-3.72860	1.77888	-1.57679	1.46812	4.34643	1.62893	-1.69619	0.91001	-2.11570	-2.55938	-4.82501	-3.26687	3.73629	-0.82572	-4.47886	-1.69250	-2.86492	-0.71349	3.29760	-2.14729	-7.48710	-3.24516	0.77282	-0.77340	-1.62337	-2.57355	1.72657	2.85135	-1.35636	-1.22880	2.41275	-3.42433	-3.07847	5.69820	-0.98398	-3.01136	0.17285	-4.28334	-1.29389	7.75460	-0.70006	-1.05306	1.27767	-1.95960	-2.23267	5.53835	-1.05655	-1.77724	0.42919	-2.05186	-2.48652	3.91473	-2.06342	-6.33548	-1.06127	-4.77694	-0.83208	3.32686	-2.84803	-2.80887	-0.25808	-5.28082	-3.78584	-0.13413	-7.04654	-2.36168	4.93352	-1.55619
55	-3.80789	2.04599	-0.81282	1.18208	-3.75416	1.52898	-1.76638	1.47384	3.86241	1.64742	-2.08675	0.89134	-2.32894	-2.96047	-5.11178	-3.51274	3.19837	-1.20810	-4.67970	-2.12267	-2.95527	-0.91465	2.80822	-2.81080	-7.64395	-3.54014	0.37046	-1.11831	-1.59728	-2.77142	1.50701	2.54521	-2.06244	-1.35708	1.83115	-3.70791	-3.24876	5.19971	-1.13271	-3.33769	-0.44899	-3.88683	-1.54151	7.34962	-1.28871	-1.09482	1.03347	-2.44933	-2.47978	5.06899	-1.43001	-1.89771	-0.03540	-2.50687	-2.74422	3.34690	-2.45391	-6.64706	-1.55376	-4.86779	-0.92256	2.85014	-3.06929	-3.00792	-0.69208	-5.03736	-3.90099	-0.60047	-6.35762	-2.44956	4.42580	-1.70358
56	-4.06075	2.07914	-1.26726	1.19167	-3.76316	1.31578	-1.95937	1.48775	3.36569	1.65708	-2.42771	0.88251	-2.60819	-3.35189	-5.42301	-3.77762	2.62230	-1.59294	-4.95284	-2.53177	-2.93704	-1.12248	2.27685	-3.41280	-7.86797	-3.85907	-0.04716	-1.47132	-1.59909	-3.04440	1.29006	2.23517	-2.73084	-1.47463	1.30373	-3.84543	-3.43138	4.69955	-1.31415	-3.76276	-1.14488	-3.51417	-1.77612	6.90275	-1.79377	-1.14681	0.75763	-2.95532	-2.74051	4.59384	-1.78572	-2.12543	-0.54953	-2.93999	-2.99256	2.78779	-2.80042	-6.97034	-2.06664	-4.85686	-1.01577	2.34619	-3.22051	-3.24033	-1.15142	-4.77092	-4.07373	-1.11563	-5.59078	-2.55268	3.88876	-1.78046
57	-4.36721	2.11305	-1.73737	1.19614	-3.74360	1.18855	-2.16857	1.50976	2.84686	1.65208	-2.69539	0.88959	-2.93948	-3.72401	-5.72270	-4.06632	2.01518	-1.96813	-5.27183	-2.89422	-2.78476	-1.34414	1.72032	-3.91587	-8.15960	-4.20158	-0.46413	-1.82246	-1.62755	-3.37268	1.06885	1.91102	-3.31550	-1.61318	0.80572	-3.82187	-3.63853	4.15430	-1.48750	-4.27444	-1.89582	-3.18310	-1.99892	6.40971	-2.18479	-1.22500	0.44516	-3.41551	-3.03860	4.08098	-2.08459	-2.45474	-1.08807	-3.30768	-3.23202	2.23434	-3.07579	-7.30888	-2.59867	-4.74304	-1.12589	1.82521	-3.31497	-3.51676	-1.64246	-4.48733	-4.31978	-1.68904	-4.79169	-2.69699	3.31184	-1.78489
58	-4.71945	2.14852	-2.21083	1.20022	-3.68250	1.17072	-2.40712	1.53751	2.29457	1.63155	-2.86711	0.91075	-3.29916	-4.06745	-5.95590	-4.38267	1.38804	-2.32545	-5.60274	-3.18759	-2.48190	-1.58774	1.14452	-4.27263	-8.51272	-4.56578	-0.86344	-2.16451	-1.67978	-3.73277	0.83015	1.55933	-3.76679	-1.80329	0.30388	-3.62433	-3.88000	3.53092	-1.61106	-4.84532	-2.66237	-2.91091	-2.21361	5.87197	-2.44496	-1.34230	0.09363	-3.76695	-3.39644	3.50002	-2.29831	-2.86233	-1.62058	-3.56216	-3.46626	1.67783	-3.25470	-7.66900	-3.14348	-4.53881	-1.26633	1.29261	-3.36267	-3.84745	-2.17245	-4.18931	-4.64776	-2.32005	-4.00656	-2.90504	2.67660	-1.71023
59	-5.10204	2.18670	-2.66953	1.20916	-3.56595	1.23365	-2.68599	1.56778	1.69860	1.59996	-2.92216	0.93821	-3.65741	-4.37034	-6.04740	-4.72907	0.75283	-2.65871	-5.91194	-3.39437	-2.02263	-1.86047	0.54449	-4.42789	-8.91301	-4.94468	-1.22713	-2.48868	-1.74498	-4.09682	0.55502	1.16684	-4.03626	-2.06718	-0.23492	-3.24021	-4.16193	2.81094	-1.65393	-5.43593	-3.38843	-2.71269	-2.42624	5.29597	-2.56768	-1.50348	-0.29190	-3.95858	-3.82851	2.83208	-2.40888	-3.30967	-2.11269	-3.65790	-3.70263	1.10684	-3.31809	-8.05486	-3.68857	-4.26243	-1.44623	0.74627	-3.36387	-4.23681	-2.74214	-3.88115	-5.05258	-2.99109	-3.27490	-3.19270	1.96464	-1.54605
60	-5.49284	2.22864	-3.08888	1.22712	-3.38107	1.32400	-3.01110	1.59740	1.05342	1.56604	-2.84202	0.96778	-3.98357	-4.61546	-5.91357	-5.10572	0.11681	-2.96127	-6.17370	-3.50301	-1.41268	-2.16565	-0.09078	-4.32482	-9.33824	-5.32431	-1.53759	-2.78150	-1.79961	-4.42972	0.22091	0.72285	-4.08361	-2.41259	-0.83122	-2.65805	-4.48434	1.99189	-1.60111	-6.00108	-4.01068	-2.59782	-2.64381	4.69057	-2.55381	-1.70298	-0.69625	-3.96217	-4.33616	2.07576	-2.40289	-3.75041	-2.52734	-3.56275	-3.95156	0.51050	-3.25152	-8.46336	-4.21406	-3.92892	-1.66707	0.18044	-3.30441	-4.67881	-3.33804	-3.57475	-5.51197	-3.66486	-2.62868	-3.56503	1.16737	-1.27872
61	-5.86584	2.27532	-3.43935	1.25584	-3.11838	1.40631	-3.38082	1.62345	0.36184	1.53879	-2.61131	1.01040	-4.24987	-4.78027	-5.48798	-5.51007	-0.52064	-3.22193	-6.37371	-3.50674	-0.67158	-2.49971	-0.76901	-3.91633	-9.76103	-5.68480	-1.77949	-3.02553	-1.80655	-4.68742	-0.19389	0.22178	-3.88737	-2.82919	-1.48145	-1.87560	-4.83844	1.08746	-1.44422	-6.49765	-4.47032	-2.56695	-2.87339	4.06255	-2.40788	-1.92537	-1.09493	-3.77125	-4.90460	1.24989	-2.27061	-4.14051	-2.82683	-3.26293	-4.22472	-0.11985	-3.03825	-8.88165	-4.69288	-3.54474	-1.92046	-0.40547	-3.15560	-5.15477	-3.92854	-3.29157	-5.98908	-4.28802	-2.09285	-4.01373	0.29308	-0.89535
62	-6.19491	2.32784	-3.69009	1.29385	-2.77355	1.47643	-3.78495	1.64325	-0.36246	1.52145	-2.22184	1.09180	-4.43440	-4.84053	-4.74722	-5.93628	-1.16469	-3.42112	-6.50819	-3.40041	0.16549	-2.84943	-1.48319	-3.18361	-10.15303	-6.00354	-1.94091	-3.20161	-1.71906	-4.81984	-0.70367	-0.33375	-3.45638	-3.28952	-2.15584	-0.91431	-5.20611	0.12633	-1.16833	-6.89167	-4.72379	-2.61075	-3.12179	3.41226	-2.13158	-2.14710	-1.45694	-3.38853	-5.50362	0.39282	-2.00931	-4.44793	-2.97887	-2.76420	-4.53278	-0.79000	-2.65729	-9.28889	-5.09245	-3.10817	-2.18827	-0.99816	-2.88270	-5.63455	-4.46551	-3.05940	-6.43977	-4.79989	-1.68382	-4.51806	-0.63040	-0.39379
63	-6.45757	2.38693	-3.81301	1.33683	-2.34875	1.55471	-4.20527	1.65522	-1.09442	1.50772	-1.68142	1.22892	-4.52386	-4.77347	-3.72058	-6.37431	-1.81640	-3.52993	-6.58072	-3.17805	1.04979	-3.19033	-2.20450	-2.15552	-10.48901	-6.25926	-2.01339	-3.29111	-1.48997	-4.77880	-1.30863	-0.93213	-2.83682	-3.75512	-2.80803	0.16645	-5.56279	-0.85073	-0.75395	-7.16283	-4.74869	-2.71043	-3.39458	2.73445	-1.71909	-2.33980	-1.74858	-2.81561	-6.09183	-0.44441	-1.62594	-4.65634	-2.96229	-2.09549	-4.88200	-1.49913	-2.10087	-9.66047	-5.37786	-2.61611	-2.44428	-1.56608	-2.46168	-6.08158	-4.89244	-2.90349	-6.82183	-5.14426	-1.40679	-5.04886	-1.55725	0.20310
64	-6.63780	2.45213	-3.78637	1.37952	-1.85339	1.66910	-4.61751	1.66082	-1.80056	1.48481	-1.02276	1.40318	-4.51467	-4.55909	-2.47878	-6.80909	-2.46463	-3.51232	-6.59885	-2.83203	1.92294	-3.48842	-2.88534	-0.91859	-10.74980	-6.43599	-1.99047	-3.27811	-1.08488	-4.52695	-1.99079	-1.55351	-2.11400	-4.18461	-3.39120	1.26811	-5.88221	-1.79602	-0.19481	-7.30563	-4.54376	-2.83980	-3.69399	2.02452	-1.15576	-2.47581	-1.93854	-2.05513	-6.62383	-1.21088	-1.13811	-4.76180	-2.76670	-1.31027	-5.27108	-2.23523	-1.40167	-9.97297	-5.51836	-2.07206	-2.65758	-2.06343	-1.89538	-6.46038	-5.15656	-2.83603	-7.10214	-5.28006	-1.25292	-5.57351	-2.42983	0.83493
65	-6.72707	2.52134	-3.59729	1.41901	-1.30369	1.83510	-4.99446	1.66645	-2.44446	1.44186	-0.30501	1.56667	-4.41193	-4.18176	-1.11584	-7.22118	-3.08417	-3.33311	-6.57117	-2.35395	2.72105	-3.70582	-3.47100	0.39062	-10.92365	-6.52547	-1.86588	-3.15216	-0.49364	-4.04305	-2.71482	-2.16978	-1.40990	-4.54117	-3.87215	2.27073	-6.14067	-2.66145	0.48397	-7.32741	-4.12535	-2.96675	-4.01621	1.28625	-0.42176	-2.53426	-2.00400	-1.12146	-7.05775	-1.86735	-0.57481	-4.76684	-2.38826	-0.47964	-5.68883	-2.97320	-0.64216	-10.20726	-5.49445	-1.48791	-2.79764	-2.44176	-1.21868	-6.74310	-5.21993	-2.85012	-7.25961	-5.18712	-1.19951	-6.06047	-3.19004	1.40501
66	-6.72407	2.59072	-3.24291	1.45671	-0.72090	2.04472	-5.30976	1.68333	-2.99286	1.37755	0.39518	1.67490	-4.22736	-3.63256	0.26525	-7.58883	-3.64064	-2.97324	-6.50507	-1.73725	3.38169	-3.80882	-3.91372	1.61240	-11.00616	-6.52720	-1.63239	-2.91026	0.26565	-3.32364	-3.43345	-2.74372	-0.86851	-4.79736	-4.23733	3.06513	-6.32021	-3.40508	1.22147	-7.24455	-3.52194	-3.05339	-4.35048	0.53576	0.49612	-2.50522	-1.93503	-0.05028	-7.36163	-2.39044	0.02778	-4.67791	-1.82879	0.32027	-6.11343	-3.67738	0.06433	-10.34947	-5.30070	-0.87950	-2.84029	-2.66357	-0.49222	-6.91313	-5.06605	-2.91907	-7.28461	-4.86409	-1.21595	-6.48315	-3.79252	1.79853
67	-6.63376	2.65538	-2.72966	1.49736	-0.12847	2.27145	-5.54172	1.72392	-3.42055	1.30240	1.00134	1.72281	-3.97714	-2.91098	1.56557	-7.89086	-4.09962	-2.44569	-6.40551	-0.98187	3.85356	-3.77551	-4.18337	2.60499	-10.99939	-6.44662	-1.28300	-2.55698	1.15157	-2.38420	-4.09591	-3.23058	-0.62475	-4.93702	-4.48863	3.58266	-6.41067	-3.99732	1.93288	-7.07949	-2.76921	-3.05754	-4.68034	-0.19973	1.58484	-2.39006	-1.73334	1.09994	-7.51699	-2.77121	0.63943	-4.50630	-1.09773	1.02033	-6.51507	-4.30866	0.60779	-10.39107	-4.94271	-0.26108	-2.77271	-2.71285	0.21435	-6.96533	-4.69947	-3.00035	-7.17673	-4.32130	-1.27255	-6.82215	-4.21354	1.91691
68	-6.46610	2.71028	-2.07171	1.54589	0.45116	2.48405	-5.67567	1.79592	-3.71329	1.23447	1.45708	1.76827	-3.67983	-2.02724	2.70238	-8.10899	-4.43568	-1.80147	-6.27561	-0.10000	4.10590	-3.59942	-4.27084	3.28174	-10.91069	-6.29272	-0.81320	-2.10284	2.10949	-1.26070	-4.65639	-3.58331	-0.76907	-4.95358	-4.63343	3.80684	-6.41037	-4.42484	2.53370	-6.85826	-1.90613	-2.93949	-4.98617	-0.88901	2.79045	-2.19946	-1.40675	2.25453	-7.51908	-3.01104	1.24823	-4.26892	-0.21340	1.56807	-6.86123	-4.83233	0.91350	-10.32901	-4.43178	0.35659	-2.59590	-2.59870	0.84765	-6.90378	-4.14054	-3.04257	-6.94273	-3.57521	-1.34265	-7.06553	-4.45377	1.71922
69	-6.23460	2.75128	-1.28977	1.60366	0.99903	2.65722	-5.70448	1.89792	-3.86805	1.19026	1.73847	1.91147	-3.35461	-1.00484	3.61579	-8.22924	-4.63728	-1.11809	-6.11816	0.88035	4.13391	-3.28782	-4.18381	3.62437	-10.75169	-6.07641	-0.22377	-1.56104	3.08209	-0.01058	-5.08032	-3.75964	-1.32365	-4.84696	-4.67787	3.76411	-6.32508	-4.69010	2.96755	-6.60737	-0.97244	-2.67060	-5.24820	-1.50625	4.01618	-1.94998	-0.96417	3.33414	-7.37395	-3.11737	1.85962	-3.98679	0.79681	1.93655	-7.12175	-5.22104	0.95744	-10.16576	-3.78050	0.96426	-2.32365	-2.35200	1.39352	-6.73953	-3.41845	-2.99689	-6.59571	-2.64967	-1.39833	-7.20784	-4.53516	1.24369
70	-5.95513	2.77606	-0.41036	1.66609	1.50134	2.77450	-5.62770	2.02035	-3.89171	1.17611	1.85466	2.21037	-3.01934	0.12053	4.27105	-8.24227	-4.70497	-0.46945	-5.93724	1.91624	3.95787	-2.85691	-3.94038	3.67341	-10.53775	-5.81010	0.47567	-0.94362	4.01565	1.28961	-5.34742	-3.72999	-2.23531	-4.62095	-4.62727	3.50579	-6.16463	-4.80663	3.21892	-6.34974	-0.00608	-2.23654	-5.44985	-2.03715	5.13613	-1.66170	-0.41427	4.26938	-7.09489	-3.10232	2.48166	-3.68193	1.89678	2.12735	-7.27288	-5.45514	0.76385	-9.90940	-3.00135	1.55131	-1.97778	-2.01817	1.88009	-6.48931	-2.56619	-2.82591	-6.15481	-1.58131	-1.40637	-7.24943	-4.49509	0.59154
71	-5.64463	2.78466	0.53512	1.72244	1.95095	2.82589	-5.44968	2.15032	-3.79908	1.18690	1.84038	2.62656	-2.68878	1.30493	4.65909	-8.14354	-4.64708	0.10782	-5.73945	2.95434	3.61908	-2.32692	-3.56509	3.51004	-10.28726	-5.50738	1.26295	-0.25939	4.86176	2.55345	-5.45167	-3.48431	-3.38345	-4.28187	-4.48947	3.09506	-5.93824	-4.79350	3.29990	-6.10093	0.95927	-1.63488	-5.58004	-2.47961	6.02741	-1.35629	0.23344	5.01478	-6.69950	-2.98312	3.10916	-3.37408	3.04259	2.16683	-7.29820	-5.52188	0.39307	-9.57352	-2.10844	2.10217	-1.58171	-1.64762	2.35536	-6.17437	-1.61764	-2.50440	-5.64423	-0.42085	-1.32833	-7.19514	-4.37909	-0.11054
72	-5.31945	2.77919	1.51149	1.75748	2.34756	2.80506	-5.17758	2.27582	-3.61019	1.21311	1.74447	3.07326	-2.37461	2.49898	4.79288	-7.93328	-4.47578	0.62206	-5.53330	3.93706	3.17541	-1.71870	-3.08717	3.23602	-10.01964	-5.18179	2.10194	0.48457	5.57679	3.70011	-5.39865	-3.03436	-4.60253	-3.83848	-4.27620	2.60145	-5.65141	-4.67300	3.22822	-5.86763	1.89579	-0.87309	-5.63366	-2.84129	6.60631	-1.05457	0.96631	5.55386	-6.20758	-2.78264	3.71946	-3.07780	4.18340	2.09941	-7.18704	-5.41511	-0.07501	-9.17568	-1.11979	2.59351	-1.15600	-1.28652	2.85688	-5.81857	-0.60585	-2.01740	-5.09092	0.77250	-1.12590	-7.05105	-4.22983	-0.74815
73	-4.99373	2.76294	2.48129	1.75492	2.69519	2.70926	-4.81994	2.38771	-3.34697	1.25012	1.61696	3.47250	-2.08619	3.64976	4.70124	-7.61605	-4.20379	1.09875	-5.32645	4.81051	2.69356	-1.05240	-2.53812	2.95055	-9.75212	-4.84648	2.94496	1.27876	6.12281	4.66767	-5.20222	-2.40885	-5.71672	-3.30204	-4.00118	2.09718	-5.30539	-4.47160	3.02141	-5.64913	2.78129	0.03047	-5.61050	-3.13471	6.84249	-0.77271	1.76737	5.89068	-5.64019	-2.52918	4.28094	-2.80131	5.26366	1.97888	-6.93295	-5.13754	-0.55639	-8.73488	-0.05984	3.00002	-0.71601	-0.96931	3.39726	-5.44571	0.43877	-1.36328	-4.52235	1.93764	-0.77011	-6.82168	-4.07542	-1.24583
74	-4.67810	2.73950	3.40742	1.70147	2.99851	2.54261	-4.38637	2.48002	-3.03014	1.30224	1.49847	3.77224	-1.82946	4.70569	4.42478	-7.19977	-3.84178	1.54330	-5.12298	5.53405	2.23659	-0.34765	-1.95011	2.72992	-9.49702	-4.51314	3.73899	2.11034	6.47010	5.41758	-4.88207	-1.64477	-6.57676	-2.68645	-3.67689	1.65037	-4.89768	-4.21864	2.70786	-5.44084	3.59727	1.04460	-5.51426	-3.37052	6.74615	-0.51866	2.61567	6.03675	-5.01943	-2.25406	4.76370	-2.54778	6.22715	1.85725	-6.53459	-4.70487	-0.97398	-8.26868	1.03895	3.30769	-0.27150	-0.71437	3.96838	-5.07771	1.48951	-0.56140	-3.96475	3.01664	-0.24887	-6.51032	-3.92542	-1.57423
75	-4.37904	2.71241	4.25717	1.59050	3.25926	2.32034	-3.88804	2.54986	-2.67795	1.37868	1.41516	3.94366	-1.60412	5.62552	4.01122	-6.69531	-3.39850	1.92595	-4.92293	6.08817	1.85227	0.37619	-1.35690	2.61935	-9.26075	-4.19111	4.43477	2.96437	6.59951	5.93254	-4.46225	-0.78161	-7.08385	-2.00802	-3.31279	1.31816	-4.42339	-3.93966	2.33343	-5.23798	4.32747	2.12311	-5.35198	-3.55225	6.34737	-0.29114	3.48634	6.00498	-4.36838	-1.98713	5.14509	-2.31692	7.02352	1.77349	-5.99869	-4.14855	-1.26895	-7.79159	2.13707	3.52108	0.17232	-0.52442	4.54856	-4.73311	2.52366	0.34515	-3.44079	3.96078	0.42923	-6.12088	-3.77769	-1.73348
