	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d
27	14.04096	1.77636	12.91180	5.71729	15.38911	8.57678	17.01424	4.27551	15.36423	1.56175	18.35447	2.63155	21.29983	2.68036	13.68373	3.47199	15.35790	16.73749	17.33689	15.43050	15.77238	17.92278	20.23343	18.32684	12.60301	14.13985	22.59638	14.61877	14.13313	17.55879	19.54432	17.11154	13.56484	16.15194	23.14853	11.68600	16.04625	15.45733	21.81907	14.70851	12.09874	15.28710	10.48370	16.51653	17.09694	22.36748	20.26620	20.20025	15.79948	17.09922	19.83574	14.04591	14.63435	11.97170	15.09066	18.66333	16.80796	18.16666	22.43820	14.95876	14.40896	5.97351	-0.08388	7.78013	16.59303	19.41504	15.49788	13.98243	11.34623	6.64018	12.41345	19.09805	16.68406	22.70215	25.37015	3.92729	10.65474	6.19701	5.94528	10.67625	13.44252	17.74849	19.82273	14.71305	16.15617	20.17060	25.64382	20.70808	15.17700	21.97151	22.30903	15.36181	14.95250	19.19056	26.13543	21.70974	15.00555	19.98247	22.84636	16.73624	13.68930	5.57875	2.94542	14.19998	17.28281	19.06451	18.61404	15.78231
28	13.92969	1.73610	11.85085	5.82011	14.21719	9.05387	16.88135	4.74116	15.57573	1.45636	18.23562	2.64236	21.41845	2.69613	14.02015	3.29492	15.02130	16.05400	16.97561	15.69524	15.37204	17.25307	20.32869	18.90573	13.02705	14.28700	23.09931	15.15879	14.13303	16.51939	17.86463	16.64068	13.71261	16.00706	23.22596	12.04282	16.33172	15.27781	21.72006	14.92614	11.78486	15.01891	9.55158	15.07777	17.01008	21.06550	20.88041	20.16612	16.23067	17.00084	20.06245	14.39112	14.63286	10.37264	12.12393	17.55738	16.26672	17.14544	22.28420	15.08601	14.76464	5.22141	-1.87960	6.36750	16.85317	19.44240	15.67630	14.24414	10.93988	5.32016	12.02670	19.46453	16.74207	22.21580	25.44463	4.80135	10.91580	5.16689	4.36933	10.31465	13.82554	17.84253	19.82714	14.96968	16.03029	19.21226	24.39171	20.78110	15.50028	22.24224	22.65471	15.65748	14.58319	18.29608	25.76905	22.19320	15.35559	20.18136	23.03142	17.02956	13.95949	4.16493	0.56063	13.60973	17.48764	18.94929	18.57685	15.91459
29	13.81138	1.74756	10.83680	5.82981	13.17510	9.36006	16.80609	5.13040	15.75297	1.37744	18.06894	2.68264	21.48189	2.65831	14.33411	3.13444	14.75305	15.38355	16.70378	15.98957	14.98082	16.53293	20.39180	19.47996	13.42296	14.45520	23.60919	15.67861	14.16372	15.34164	15.94690	16.06104	13.80527	15.75380	23.14700	12.31427	16.64635	15.14338	21.52798	15.10217	11.43621	14.72768	8.41457	13.43061	16.62064	19.46693	21.41438	20.06291	16.65985	16.93526	20.29777	14.74012	14.76878	8.70018	8.82256	16.28243	15.61739	15.93465	21.90908	15.13483	14.94802	4.80119	-2.88777	5.39480	16.98769	19.41827	15.97332	14.54233	10.54782	4.15379	11.99261	19.96189	16.71171	21.51769	25.32809	5.64255	11.11154	4.39773	3.34345	10.21740	14.22204	18.00090	19.91174	15.24705	15.87629	18.38945	23.45602	20.95532	15.85942	22.44800	22.72008	15.84990	14.17976	17.42405	25.48457	22.70829	15.77693	20.50074	23.39325	17.39737	14.24287	3.07193	-1.24027	13.14509	17.57304	18.65041	18.48326	16.02602
30	13.67759	1.80056	9.85390	5.77010	12.25003	9.51334	16.78529	5.43033	15.88592	1.34753	17.84347	2.78665	21.47321	2.62756	14.61240	3.00447	14.55413	14.73647	16.49371	16.32497	14.59837	15.71843	20.32558	20.02138	13.77051	14.55076	24.03348	16.16491	14.24045	14.03163	13.77515	15.36553	13.87294	15.41677	22.93825	12.52179	16.95359	15.07200	21.27775	15.23401	11.06085	14.43193	7.10162	11.60573	15.89234	17.55186	21.81670	19.86880	17.05822	16.92247	20.54481	15.07220	15.04578	7.01068	5.39894	14.89055	14.94008	14.59580	21.23944	15.08309	14.91184	4.48727	-3.32217	4.85623	17.01036	19.28577	16.31367	14.87059	10.19350	3.15553	12.23542	20.55562	16.59474	20.67279	25.14909	6.39869	11.19629	3.84448	2.91047	10.43807	14.60496	18.15529	19.97941	15.50251	15.67333	17.67294	22.83720	21.21394	16.23426	22.55631	22.50386	15.93575	13.75115	16.53185	25.20936	23.21826	16.21082	20.90303	23.91442	17.81764	14.47347	2.35016	-2.30756	12.85346	17.49459	18.14717	18.31116	16.13527
31	13.52470	1.88684	8.88063	5.67111	11.40803	9.56389	16.80613	5.65936	15.97007	1.36391	17.55386	2.97552	21.39410	2.67274	14.84885	2.91797	14.41238	14.11189	16.30967	16.70381	14.22069	14.78043	20.05758	20.50166	14.07687	14.54123	24.33112	16.61148	14.36854	12.59076	11.31805	14.55771	13.93041	15.00576	22.62720	12.68643	17.21074	15.02165	20.97677	15.32040	10.67791	14.15238	5.65299	9.66754	14.84674	15.38478	22.06594	19.58666	17.42384	16.95860	20.77872	15.37631	15.43091	5.41855	2.14995	13.49113	14.31731	13.18069	20.23097	14.94160	14.68200	4.08803	-3.47994	4.61912	16.95145	19.02560	16.65211	15.20257	9.88955	2.30332	12.63550	21.19737	16.39823	19.74291	25.02591	7.03045	11.13961	3.46051	3.06625	10.99575	14.96641	18.26492	19.96375	15.69784	15.42239	17.00537	22.43024	21.51120	16.58054	22.57835	22.13018	15.94737	13.30188	15.56896	24.86396	23.67556	16.59950	21.34241	24.55760	18.26943	14.59819	1.91917	-2.68638	12.76767	17.21553	17.43037	18.06081	16.25344
32	13.35468	2.00049	7.90337	5.54395	10.61635	9.55477	16.85508	5.84733	16.00385	1.41038	17.19593	3.24767	21.25948	2.84430	15.04098	2.88645	14.30755	13.48044	16.10582	17.11305	13.84232	13.70931	19.55428	20.89930	14.35570	14.45311	24.50906	17.01068	14.53878	11.02896	8.60280	13.67338	13.97238	14.51585	22.23328	12.82046	17.38097	14.89175	20.57969	15.35968	10.31844	13.91297	4.13585	7.69532	13.57195	13.09563	22.18116	19.24392	17.75873	17.01492	20.96634	15.65071	15.85118	4.06768	-0.60171	12.24447	13.80517	11.73479	18.90862	14.74389	14.33974	3.53722	-3.59757	4.48819	16.83700	18.64778	16.97573	15.49938	9.63602	1.55500	13.06645	21.84208	16.13863	18.79581	25.03502	7.49939	10.92915	3.20577	3.75425	11.85796	15.31200	18.32028	19.86225	15.81945	15.13706	16.30520	22.06742	21.79146	16.83471	22.52136	21.77473	15.93700	12.83184	14.48190	24.36112	24.02656	16.90467	21.75943	25.27140	18.73996	14.61108	1.63781	-2.58418	12.89942	16.74244	16.50015	17.73823	16.37018
33	13.17254	2.12886	6.92200	5.37559	9.86451	9.48753	16.92804	6.01027	15.98622	1.47431	16.76514	3.57376	21.08455	3.14656	15.18356	2.91151	14.21426	12.78713	15.83604	17.52705	13.46053	12.50839	18.80854	21.20222	14.60714	14.33200	24.57891	17.34070	14.73325	9.40676	5.78660	12.78397	13.98484	13.94226	21.76796	12.92358	17.44346	14.56498	20.00949	15.35272	10.01764	13.73880	2.63569	5.78038	12.20321	10.85690	22.21283	18.88640	18.04582	17.05284	21.08716	15.89076	16.20376	3.06905	-2.57032	11.31947	13.41029	10.30778	17.39194	14.51555	13.97674	2.88878	-3.76938	4.31274	16.67787	18.16126	17.27105	15.73289	9.42804	0.87089	13.43284	22.46346	15.83351	17.89115	25.20056	7.77470	10.57216	3.03581	4.86975	12.96120	15.64371	18.31998	19.71448	15.87421	14.83297	15.48332	21.57857	22.01031	16.94817	22.36632	21.56092	15.94808	12.33945	13.21496	23.60705	24.22848	17.10764	22.08624	25.98988	19.20046	14.55284	1.38288	-2.26569	13.22840	16.14602	15.39176	17.35774	16.46552
34	12.98357	2.25150	5.94474	5.14124	9.16285	9.32040	17.02882	6.15095	15.91711	1.54900	16.25973	3.90794	20.88180	3.52888	15.27013	2.98259	14.10664	11.97166	15.46333	17.91653	13.07856	11.18396	17.81836	21.40134	14.81376	14.19721	24.51593	17.56641	14.92817	7.83899	3.11870	11.98531	13.95898	13.29386	21.24421	12.98854	17.39540	13.96384	19.21030	15.30424	9.80311	13.64871	1.24008	4.01888	10.88802	8.84427	22.22220	18.57068	18.25400	17.03591	21.14196	16.09861	16.38621	2.43674	-3.58724	10.84971	13.08695	8.95403	15.89980	14.26479	13.66504	2.25444	-3.96781	4.00315	16.47493	17.55694	17.50314	15.89499	9.26334	0.22893	13.69773	23.06027	15.48964	17.05301	25.50513	7.84608	10.09627	2.89760	6.28180	14.22928	15.94754	18.24444	19.55449	15.87916	14.52315	14.46797	20.82232	22.13212	16.91606	22.09325	21.52659	16.00768	11.82776	11.71924	22.51495	24.26499	17.20412	22.25473	26.63949	19.60774	14.47588	1.07841	-1.94022	13.71025	15.54684	14.20985	16.95874	16.51318
35	12.79273	2.34987	4.98252	4.82037	8.52817	9.00606	17.15981	6.27451	15.79850	1.62812	15.68297	4.20191	20.66134	3.90506	15.29591	3.08184	13.96394	10.99817	14.97046	18.26015	12.70546	9.74018	16.57781	21.48053	14.95646	14.02356	24.24964	17.65585	15.09166	6.46327	0.88060	11.38724	13.89570	12.59341	20.68365	13.01057	17.24671	13.08136	18.18503	15.21739	9.68701	13.64422	0.02661	2.49321	9.77051	7.19524	22.26486	18.35052	18.35649	16.93162	21.14640	16.28267	16.33572	2.06773	-3.68115	10.90281	12.75907	7.73011	14.71089	13.99486	13.45198	1.74699	-4.12730	3.48839	16.23459	16.82030	17.61903	15.98612	9.14469	-0.37457	13.87946	23.65360	15.10061	16.26424	25.90401	7.73360	9.54410	2.73503	7.84729	15.58470	16.20122	18.05644	19.37265	15.84335	14.21983	13.22284	19.70402	22.12408	16.76756	21.70654	21.65678	16.12534	11.31119	9.96985	21.02506	24.14098	17.20435	22.20115	27.14174	19.92923	14.41297	0.70098	-1.70392	14.27992	15.06071	13.10392	16.60490	16.47609
36	12.60526	2.41642	4.04634	4.40931	7.97301	8.52483	17.31701	6.39236	15.63356	1.70927	15.04234	4.41829	20.42547	4.18830	15.25643	3.18601	13.77526	9.87503	14.36610	18.55387	12.35299	8.17909	15.08264	21.41702	15.03381	13.75541	23.68067	17.58861	15.18758	5.39704	-0.67924	11.08586	13.80132	11.86714	20.11156	12.99160	17.01111	11.97493	17.00557	15.09173	9.66141	13.70175	-0.96054	1.25313	8.98109	5.99145	22.38517	18.26070	18.34728	16.72261	21.11666	16.44743	16.05371	1.80860	-3.05749	11.45641	12.35954	6.68496	14.08285	13.72108	13.36253	1.43971	-4.20731	2.74255	15.97871	15.95566	17.56615	16.01340	9.07426	-0.93551	14.02115	24.26905	14.65626	15.49100	26.34737	7.49009	8.96528	2.50028	9.41430	16.94334	16.38575	17.71611	19.09147	15.74397	13.93762	11.74966	18.19290	21.96341	16.53379	21.22338	21.90668	16.27649	10.82016	7.98153	19.12259	23.86585	17.13304	21.88737	27.40099	20.13941	14.37050	0.26802	-1.55209	14.86089	14.72855	12.18716	16.37022	16.31692
37	12.42508	2.45419	3.14674	3.92914	7.50631	7.89485	17.49826	6.50881	15.42631	1.79544	14.34835	4.53953	20.17520	4.33488	15.15760	3.27131	13.54041	8.64822	13.68378	18.81451	12.03375	6.50767	13.35105	21.19314	15.05977	13.32514	22.72057	17.35270	15.18086	4.69649	-1.41632	11.14556	13.68017	11.13586	19.56190	12.94726	16.69739	10.74486	15.80787	14.93484	9.70047	13.77344	-1.71575	0.30393	8.62229	5.25459	22.61708	18.30811	18.24631	16.40696	21.06077	16.58855	15.59743	1.55742	-1.96848	12.41284	11.87272	5.84846	14.15089	13.46260	13.39677	1.34624	-4.20760	1.84764	15.73442	14.99097	17.31571	16.00453	9.04020	-1.45827	14.16488	24.91765	14.15762	14.71866	26.81523	7.18807	8.40432	2.17080	10.84769	18.22131	16.48754	17.19446	18.62097	15.57399	13.69060	10.07490	16.31684	21.64551	16.22927	20.65243	22.22635	16.43195	10.39885	5.81331	16.85582	23.45226	17.01823	21.32471	27.32727	20.21105	14.34379	-0.18406	-1.42884	15.40347	14.50598	11.48936	16.31970	16.03807
38	12.25315	2.47069	2.29426	3.43186	7.14041	7.17930	17.71048	6.61738	15.18271	1.88219	13.61163	4.56516	19.92092	4.37467	15.02168	3.32349	13.26466	7.37738	12.97467	19.07172	11.76105	4.75221	11.43888	20.80471	15.04091	12.66592	21.34264	16.93293	15.04266	4.32865	-1.32786	11.60126	13.52934	10.41177	19.08658	12.91016	16.30748	9.50741	14.76850	14.77014	9.76655	13.80138	-2.25822	-0.38959	8.75285	4.96849	22.98311	18.49558	18.08521	15.98824	20.97216	16.69267	15.05050	1.30267	-0.60526	13.63812	11.35428	5.22725	14.86380	13.22782	13.53339	1.43057	-4.14896	0.96140	15.51283	13.95951	16.87652	15.99770	9.01027	-1.96300	14.34095	25.59125	13.62640	13.96681	27.32866	6.89458	7.89051	1.75560	12.06838	19.37385	16.49616	16.48911	17.95017	15.37421	13.48801	8.24183	14.14443	21.18508	15.86430	19.99216	22.58710	16.61920	10.09547	3.56852	14.35151	22.92287	16.87378	20.55644	26.87941	20.13583	14.33335	-0.61555	-1.27312	15.89684	14.31913	10.96328	16.47459	15.68327
39	12.08824	2.47445	1.49867	2.99782	6.89150	6.49436	17.96204	6.72055	14.91205	1.94692	12.84315	4.50638	19.68295	4.39883	14.87002	3.34779	12.95150	6.11438	12.29373	19.35152	11.54903	2.97127	9.43683	20.26385	14.96456	11.74013	19.62018	16.31245	14.76069	4.18402	-0.53858	12.44111	13.33757	9.70071	18.75071	12.91907	15.84198	8.36736	14.06192	14.63083	9.81638	13.73856	-2.62347	-0.88230	9.37211	5.11302	23.49340	18.84364	17.88907	15.47447	20.84405	16.75406	14.49375	1.07568	0.91824	14.99802	10.91562	4.80499	15.99536	12.99996	13.74093	1.62109	-4.06826	0.20422	15.30026	12.87779	16.29744	16.01352	8.94037	-2.47681	14.56564	26.27677	13.10324	13.27546	27.92857	6.64073	7.43696	1.28506	13.06647	20.41299	16.39976	15.62762	17.16244	15.19427	13.33546	6.31836	11.77382	20.60992	15.46405	19.25088	22.96058	16.88692	9.94934	1.39344	11.80698	22.30358	16.69106	19.62893	26.09961	19.94136	14.34592	-0.99664	-1.04204	16.34542	14.12539	10.52632	16.79155	15.27705
40	11.92757	2.47504	0.76702	2.70331	6.77281	5.99121	18.25291	6.83539	14.62812	1.95400	12.06015	4.38065	19.48420	4.49384	14.70596	3.37270	12.60132	4.88803	11.67848	19.66680	11.41119	1.25607	7.46794	19.60669	14.80493	10.56932	17.72963	15.50236	14.34558	4.13037	0.75933	13.59682	13.09048	9.00716	18.61257	13.00077	15.30909	7.39748	13.81241	14.54518	9.80883	13.56172	-2.86636	-1.22630	10.39775	5.66364	24.12499	19.36717	17.66677	14.88281	20.68465	16.78456	13.99232	0.89317	2.53263	16.38170	10.68500	4.54741	17.21655	12.72134	13.97453	1.81723	-4.01578	-0.38118	15.06980	11.75860	15.66516	16.04067	8.79438	-3.01759	14.84284	26.96085	12.63725	12.69174	28.64598	6.40493	7.04447	0.78974	13.88229	21.38497	16.18178	14.65801	16.39485	15.05665	13.23626	4.39784	9.32931	19.95251	15.06892	18.44545	23.28613	17.22850	9.97761	-0.54169	9.44755	21.60681	16.44762	18.57642	25.09863	19.67991	14.38266	-1.31626	-0.71222	16.76679	13.94769	10.12724	17.17967	14.80072
41	11.76526	2.48153	0.10062	2.56558	6.79153	5.78372	18.57290	6.98644	14.34846	1.87286	11.28958	4.20376	19.34563	4.67105	14.52158	3.43735	12.21584	3.69881	11.13112	20.01483	11.35570	-0.28707	5.68417	18.90122	14.53547	9.24407	15.91352	14.56722	13.82571	4.06935	2.39897	14.96893	12.78290	8.33199	18.69524	13.15900	14.73488	6.63082	14.06279	14.52263	9.71232	13.26918	-3.06487	-1.46309	11.65337	6.58628	24.79392	20.06398	17.40834	14.23580	20.50936	16.80110	13.59438	0.74459	4.17394	17.71144	10.76174	4.42204	18.20630	12.32925	14.15883	1.90259	-4.02457	-0.83038	14.80314	10.64432	15.10119	16.04866	8.56197	-3.58691	15.16734	27.62113	12.27484	12.26490	29.48251	6.12637	6.70495	0.27681	14.56582	22.33696	15.82829	13.63922	15.79069	14.94876	13.19042	2.58651	6.96522	19.25407	14.71588	17.57624	23.47809	17.58947	10.16303	-2.08918	7.47629	20.84726	16.12273	17.41699	24.00726	19.40106	14.43072	-1.58008	-0.27958	17.19142	13.86485	9.77902	17.55502	14.24384
42	11.59293	2.50101	-0.50397	2.53200	6.95107	5.86798	18.90878	7.19079	14.09092	1.70022	10.56206	3.98544	19.28548	4.87318	14.31454	3.56743	11.80321	2.52991	10.61977	20.37594	11.37800	-1.56800	4.24628	18.23399	14.14643	7.90908	14.42345	13.62033	13.24339	3.96220	4.28860	16.46077	12.43217	7.67445	18.96997	13.37657	14.16869	6.06271	14.76982	14.54393	9.51170	12.87081	-3.30038	-1.63078	12.93245	7.82904	25.39425	20.90833	17.09191	13.53624	20.32904	16.81123	13.32477	0.60985	5.76860	18.94818	11.17655	4.41804	18.77525	11.82677	14.21229	1.79404	-4.08692	-1.21783	14.50886	9.61221	14.74351	16.00978	8.25928	-4.17429	15.53114	28.22089	12.05246	12.02610	30.40339	5.74086	6.40400	-0.26901	15.14882	23.29011	15.35024	12.63131	15.44040	14.84519	13.19239	0.98934	4.86025	18.57102	14.41605	16.63918	23.48043	17.92426	10.44842	-3.18089	6.03896	20.08645	15.70533	16.15444	22.94069	19.13719	14.46696	-1.80958	0.23587	17.63334	13.95145	9.51891	17.86436	13.62383
43	11.40264	2.53896	-1.05303	2.53897	7.25115	6.13345	19.25591	7.43545	13.87315	1.47511	9.90408	3.73165	19.31801	5.03797	14.09193	3.76612	11.38144	1.36802	10.10093	20.71640	11.45440	-2.54440	3.28468	17.68104	13.66361	6.72315	13.45740	12.79239	12.64921	3.81335	6.38257	18.00579	12.08215	7.04628	19.36610	13.62162	13.67789	5.66420	15.82242	14.55884	9.21256	12.38087	-3.62430	-1.77773	14.09371	9.29342	25.87552	21.83365	16.70389	12.75182	20.14518	16.81593	13.17184	0.47034	7.24250	20.08524	11.87931	4.53873	18.91739	11.27335	14.10119	1.49559	-4.15250	-1.56542	14.22700	8.75350	14.70421	15.90753	7.91461	-4.76264	15.92869	28.71429	11.99367	11.96884	31.33656	5.21085	6.12505	-0.86648	15.64664	24.23418	14.80540	11.68252	15.33320	14.70480	13.22484	-0.30751	3.19737	17.97767	14.15287	15.64822	23.31864	18.23657	10.74473	-3.85550	5.20813	19.43167	15.19800	14.80832	22.01255	18.92423	14.47095	-2.04509	0.78761	18.08091	14.22093	9.35932	18.08443	12.96518
44	11.18948	2.59656	-1.55671	2.55254	7.68172	6.44726	19.61931	7.68241	13.71735	1.27443	9.33761	3.45605	19.44546	5.13476	13.86255	4.01902	10.97893	0.21976	9.54428	20.99356	11.54118	-3.23386	2.86991	17.28970	13.14637	5.78843	13.08869	12.18943	12.08519	3.62280	8.60726	19.57495	11.79692	6.47840	19.79285	13.85562	13.33103	5.40732	17.08686	14.50803	8.83967	11.81913	-4.04467	-1.96420	15.07497	10.83658	26.24210	22.74481	16.25823	11.85697	19.96350	16.83652	13.08522	0.29710	8.52437	21.12794	12.76291	4.77454	18.75153	10.71005	13.86712	1.09136	-4.16502	-1.83276	14.01221	8.14010	15.02321	15.73116	7.55548	-5.33100	16.35717	29.07043	12.11108	12.05363	32.18558	4.54433	5.85564	-1.51839	16.07380	25.15647	14.29862	10.82798	15.36127	14.46747	13.25266	-1.26182	2.13113	17.57236	13.91237	14.64619	23.07525	18.54718	10.95686	-4.22865	5.00089	18.96998	14.61358	13.44132	21.34477	18.80528	14.43675	-2.32892	1.32525	18.52212	14.64755	9.29885	18.22657	12.29296
45	10.95357	2.66529	-2.02586	2.55513	8.21983	6.70950	20.00719	7.89568	13.64974	1.18608	8.87775	3.18965	19.65029	5.16461	13.62524	4.29986	10.62957	-0.88811	8.95098	21.16932	11.58306	-3.69508	3.01520	17.07889	12.66175	5.10094	13.23715	11.83139	11.56748	3.34817	10.78372	21.14105	11.64541	6.01304	20.16150	14.04224	13.17243	5.28250	18.46007	14.35613	8.43207	11.21885	-4.53092	-2.24260	15.87142	12.30739	26.50858	23.55046	15.79706	10.87964	19.80605	16.90720	12.99542	0.04883	9.55645	22.07834	13.70553	5.08383	18.43544	10.13558	13.60386	0.69078	-4.08987	-1.97111	13.90821	7.78802	15.64463	15.46777	7.20389	-5.85286	16.80902	29.30509	12.41136	12.22561	32.85848	3.80328	5.59301	-2.19636	16.45971	26.06899	13.94968	10.10282	15.37565	14.07598	13.22725	-1.89581	1.73910	17.46322	13.71258	13.69866	22.81618	18.83683	11.01830	-4.42026	5.40497	18.72867	13.97340	12.13046	21.02558	18.79925	14.37002	-2.67606	1.82984	18.96474	15.20971	9.34971	18.33247	11.62196
46	10.69893	2.72771	-2.46634	2.53121	8.83970	6.86119	20.42449	8.05535	13.68783	1.24649	8.52631	2.96912	19.90260	5.14740	13.36630	4.57856	10.36288	-1.92333	8.35469	21.23743	11.52875	-3.99155	3.69979	17.04838	12.25976	4.60206	13.73051	11.61550	11.08386	2.92217	12.68560	22.63926	11.68376	5.68316	20.40446	14.14954	13.20246	5.29166	19.88890	14.10127	8.03283	10.63303	-5.02981	-2.63007	16.52943	13.58618	26.69235	24.19510	15.36900	9.88563	19.70023	17.04352	12.84362	-0.30550	10.32374	22.92725	14.60042	5.39832	18.12574	9.54364	13.40514	0.39059	-3.89682	-1.95229	13.93616	7.64929	16.43027	15.09782	6.87724	-6.30125	17.25731	29.47725	12.89275	12.43220	33.29840	3.08684	5.34177	-2.85492	16.83931	26.98879	13.84438	9.54296	15.26608	13.51770	13.09961	-2.29602	1.99192	17.72168	13.59354	12.85381	22.54049	19.05684	10.90917	-4.49855	6.38953	18.70684	13.32212	10.93931	21.07897	18.87390	14.26926	-3.07790	2.31571	19.41187	15.86177	9.51101	18.46451	10.94269
