	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d
23	2.79204	1.49670	3.57373	2.49862	-2.85871	0.63101	0.06448	1.05984	0.19147	0.98201	-0.07522	0.51029	4.20610	1.37927	6.79660	-1.20482	-2.13321	-4.30229	2.70786	1.52206	0.37725	2.23835	2.51083	2.78356	2.89940	-3.05903	-3.67135	0.04235	-0.81767	0.03136	0.20009	-0.04955	-0.40831	1.34158	1.04718	1.80652	0.64299	-3.53757	-3.27197	0.99218	0.61444	0.02557	1.05942	1.53340	0.35208	-0.90490	-3.44361	-2.52530	2.91775	4.03001	3.97655	4.39548	-2.63864	-3.03437	0.89215	0.67853	1.07676	0.12496	-0.09269	0.50155	2.05605	0.62425	3.96149	3.75562	-3.56879	-2.67111	-1.20360	-0.85606	0.14786	-0.49576	0.71788	0.42447	1.00471	3.53866	-2.80292	3.80512	2.63483	5.17895	5.77189	-2.84000	-2.52873	0.19020	-0.47573	1.84811	-0.66589	-1.48661	-0.01145	5.39492	3.93841	5.04876	6.51976	-2.14676	-1.46815	-1.54939	-1.49807	-0.50190	3.23524	5.66137	3.75217	8.86119	-2.81290	-2.65463	0.08790	-0.54529	-0.15664	1.04150	-0.27247	-0.15136	4.30780	3.70622	2.80417	4.31224	-2.59455	-2.32694	-0.61873	-0.22119	0.36371
24	2.54107	1.47884	3.43417	2.49903	-2.86964	0.61753	-0.06429	1.02821	0.07095	0.95189	-0.07026	0.52132	3.92992	1.17141	6.62797	-1.21631	-2.19846	-4.35688	2.55208	1.23857	0.38374	2.10364	2.11229	2.58891	2.59555	-3.03330	-3.68175	0.01135	-0.88582	0.03295	-0.05777	-0.23667	-0.49260	1.13313	0.74992	1.64377	0.41248	-3.47017	-3.20279	0.64762	0.25912	-0.00359	0.62871	1.21974	0.05487	-0.89489	-3.49954	-2.79075	2.49970	3.60835	3.63283	3.95997	-2.69520	-3.09082	0.77606	0.60267	0.90542	0.05040	0.00607	0.50914	1.64018	0.56470	3.53740	3.72607	-3.51886	-2.58520	-1.32452	-0.90815	0.14099	-0.54614	0.69227	0.37238	1.17164	3.67619	-2.59769	3.67355	2.29270	5.22566	5.50542	-2.84727	-2.50885	0.06357	-0.50929	1.80790	-0.65492	-1.53880	-0.00708	5.12415	3.82034	4.88110	6.45646	-2.19576	-1.53874	-1.61587	-1.54072	-0.38780	3.17604	5.49004	3.93015	8.77724	-2.73972	-2.53104	-0.11794	-0.64397	-0.34883	0.97804	-0.25540	-0.16929	3.87560	3.37677	2.73651	4.26020	-2.81765	-2.36204	-0.73783	-0.36333	0.42562
25	2.34936	1.45920	3.27013	2.51826	-2.84564	0.60626	-0.16574	1.00314	-0.04350	0.92815	-0.04018	0.53006	3.68151	1.02562	6.39764	-1.27760	-2.23537	-4.34278	2.40002	0.94934	0.37576	2.04270	1.81286	2.41371	2.30908	-3.00341	-3.64371	0.02550	-0.92866	0.05967	-0.28695	-0.43689	-0.53484	0.97968	0.52402	1.47118	0.14950	-3.37000	-3.07415	0.34643	-0.05854	-0.02763	0.27548	0.91345	-0.28820	-1.01188	-3.49832	-2.95838	2.17884	3.25283	3.25367	3.47084	-2.70365	-3.07717	0.71224	0.56160	0.76259	-0.00506	0.12533	0.55673	1.35678	0.60971	3.18766	3.78281	-3.45359	-2.51708	-1.40276	-0.93600	0.15295	-0.55801	0.69078	0.34554	1.42250	3.88103	-2.41815	3.56379	2.01400	5.17222	5.19919	-2.80559	-2.43762	-0.06604	-0.50920	1.71494	-0.64458	-1.54566	0.04030	4.87324	3.77498	4.68741	6.45500	-2.23534	-1.61762	-1.66684	-1.59163	-0.24645	3.14632	5.34856	4.04429	8.63124	-2.65162	-2.39416	-0.28662	-0.71173	-0.52640	0.93718	-0.19390	-0.17553	3.46388	3.07577	2.59586	4.14804	-2.98942	-2.33126	-0.87794	-0.53612	0.50526
26	2.22412	1.44072	3.10835	2.55584	-2.80000	0.59369	-0.23363	0.98510	-0.15060	0.91223	0.03324	0.53974	3.46922	0.95061	6.13437	-1.36224	-2.25404	-4.27119	2.25745	0.66237	0.37278	2.05460	1.62512	2.27897	2.06756	-2.98263	-3.56828	0.08254	-0.95603	0.13479	-0.47483	-0.65066	-0.50526	0.88642	0.37755	1.31134	-0.10939	-3.25909	-2.91555	0.09846	-0.33008	-0.03718	0.01152	0.62821	-0.64186	-1.23482	-3.45610	-3.03236	1.96826	2.98560	2.88551	2.98818	-2.67842	-3.01089	0.70128	0.55850	0.64687	-0.05146	0.29268	0.67092	1.21873	0.74704	2.95178	3.92759	-3.38507	-2.46688	-1.43395	-0.94475	0.19997	-0.53243	0.69781	0.37815	1.73444	4.14391	-2.26745	3.48543	1.80457	5.05103	4.88757	-2.73803	-2.33699	-0.18765	-0.47430	1.58153	-0.63318	-1.50459	0.15124	4.65078	3.79285	4.48478	6.50233	-2.27105	-1.68745	-1.69538	-1.65064	-0.06579	3.15657	5.24801	4.13298	8.46299	-2.57357	-2.26942	-0.40375	-0.74217	-0.67846	0.91868	-0.07156	-0.14483	3.08764	2.82326	2.40160	4.01115	-3.11490	-2.26067	-1.02460	-0.72036	0.59406
27	2.16706	1.42571	2.96805	2.60914	-2.74397	0.57836	-0.26443	0.97421	-0.25091	0.90432	0.16517	0.55392	3.29862	0.94718	5.86278	-1.44728	-2.26096	-4.15636	2.12936	0.38237	0.39907	2.13188	1.55186	2.19144	1.88684	-2.97610	-3.46515	0.17606	-0.98097	0.27719	-0.61022	-0.87479	-0.37684	0.85451	0.31175	1.17998	-0.33419	-3.15668	-2.75540	-0.09004	-0.55386	-0.02017	-0.15882	0.37761	-0.97758	-1.53383	-3.38793	-3.02395	1.87053	2.82184	2.56117	2.56322	-2.63286	-2.91101	0.74079	0.59339	0.55492	-0.09986	0.53783	0.86647	1.22450	0.95716	2.84838	4.14652	-3.32084	-2.43020	-1.42029	-0.94553	0.29632	-0.47239	0.70018	0.49179	2.08204	4.43979	-2.13697	3.44518	1.66676	4.89279	4.59859	-2.66468	-2.22581	-0.29226	-0.40468	1.42057	-0.61915	-1.41241	0.33745	4.46478	3.86364	4.28608	6.58356	-2.30376	-1.73468	-1.69747	-1.71757	0.16132	3.20961	5.19235	4.22250	8.30201	-2.52044	-2.17995	-0.45927	-0.73190	-0.79764	0.91548	0.12175	-0.05293	2.75900	2.63621	2.17217	3.88418	-3.20127	-2.17833	-1.16313	-0.89687	0.68559
28	2.17499	1.41503	2.85991	2.67285	-2.68601	0.56051	-0.25747	0.96973	-0.34517	0.90302	0.36173	0.57515	3.17328	1.00974	5.60215	-1.51505	-2.25824	-4.01448	2.01946	0.11013	0.47992	2.26227	1.58736	2.14530	1.77224	-2.97936	-3.34416	0.29645	-1.01623	0.49578	-0.68612	-1.10314	-0.13308	0.88125	0.32170	1.08454	-0.50448	-3.07585	-2.61755	-0.21675	-0.73454	0.03696	-0.23838	0.17433	-1.27659	-1.87359	-3.30609	-2.95083	1.87807	2.76728	2.29739	2.23125	-2.57810	-2.79529	0.82607	0.66340	0.48381	-0.15597	0.87150	1.13862	1.36083	1.21715	2.87639	4.41618	-3.26474	-2.40147	-1.36824	-0.94847	0.44647	-0.38268	0.69004	0.68794	2.44165	4.73872	-2.01343	3.44669	1.60010	4.72280	4.35150	-2.60068	-2.11946	-0.37245	-0.30197	1.24594	-0.60218	-1.26529	0.59795	4.32060	3.97745	4.09852	6.68422	-2.33022	-1.75317	-1.67184	-1.78951	0.43237	3.30146	5.17885	4.32494	8.16305	-2.49606	-2.14030	-0.44943	-0.68081	-0.88076	0.91697	0.38303	0.11558	2.48669	2.52633	1.92320	3.79534	-3.25536	-2.11135	-1.27973	-1.04852	0.77652
29	2.24073	1.40797	2.78636	2.73986	-2.63110	0.54192	-0.21488	0.96987	-0.43289	0.90610	0.61646	0.60230	3.09477	1.12859	5.36549	-1.55390	-2.24404	-3.86174	1.92960	-0.15691	0.63363	2.43157	1.71963	2.12773	1.72163	-2.98053	-3.21533	0.43232	-1.07136	0.78510	-0.70147	-1.32631	0.22382	0.96073	0.39778	1.02409	-0.61130	-3.02103	-2.51785	-0.28350	-0.88160	0.14659	-0.23543	0.02877	-1.53053	-2.21834	-3.21881	-2.83550	1.97567	2.81723	2.09631	2.00790	-2.52198	-2.67754	0.95048	0.76350	0.43174	-0.21852	1.27293	1.46456	1.60548	1.50339	3.01815	4.70900	-3.21813	-2.37656	-1.28518	-0.95622	0.64130	-0.26959	0.66573	0.94854	2.79363	5.01497	-1.88697	3.49023	1.60108	4.55832	4.15513	-2.55498	-2.02867	-0.42285	-0.16925	1.07188	-0.58366	-1.06045	0.91999	4.21950	4.12518	3.92321	6.79148	-2.34461	-1.74300	-1.61973	-1.86011	0.73367	3.42327	5.19967	4.43956	8.04581	-2.49386	-2.14918	-0.37795	-0.59181	-0.92866	0.91454	0.69457	0.36095	2.27585	2.49883	1.66666	3.76226	-3.28178	-2.08099	-1.36289	-1.16103	0.86526
30	2.35436	1.40271	2.74326	2.80311	-2.58050	0.52520	-0.14120	0.97206	-0.51236	0.91192	0.91182	0.62998	3.06220	1.29215	5.15933	-1.55801	-2.21398	-3.71185	1.85975	-0.42131	0.86320	2.62614	1.93238	2.12429	1.72739	-2.96435	-3.08735	0.57205	-1.15201	1.12607	-0.66098	-1.53253	0.66989	1.08502	0.52768	0.99094	-0.65705	-2.98776	-2.46204	-0.29578	-1.00706	0.31603	-0.16145	-0.05255	-1.74029	-2.53729	-3.12980	-2.70232	2.14402	2.95741	1.94988	1.89047	-2.46875	-2.56709	1.10531	0.88677	0.39692	-0.28387	1.69728	1.81271	1.92993	1.79374	3.24403	4.99751	-3.18078	-2.35328	-1.17749	-0.96426	0.86295	-0.14075	0.63040	1.24337	3.12246	5.25085	-1.75525	3.57276	1.66284	4.40769	4.00826	-2.52974	-1.95819	-0.44051	-0.01097	0.91140	-0.56585	-0.79895	1.28193	4.15954	4.29871	3.75721	6.89524	-2.34113	-1.70786	-1.54431	-1.92096	1.04320	3.56333	5.24472	4.55684	7.93963	-2.50059	-2.18818	-0.25510	-0.47013	-0.94545	0.90560	1.03066	0.66670	2.12858	2.55201	1.41134	3.79026	-3.28297	-2.09717	-1.40463	-1.22401	0.95046
31	2.50467	1.39711	2.72240	2.85720	-2.53234	0.51247	-0.04298	0.97336	-0.58227	0.92026	1.22472	0.65144	3.07231	1.48868	4.98483	-1.52680	-2.16390	-3.57375	1.80793	-0.68336	1.15617	2.83373	2.20619	2.12193	1.77749	-2.91606	-2.96619	0.70497	-1.26083	1.49181	-0.57391	-1.71188	1.16587	1.24526	0.69819	0.97321	-0.65297	-2.96599	-2.44620	-0.26148	-1.12288	0.54436	-0.02945	-0.06741	-1.91341	-2.80823	-3.03845	-2.57387	2.36274	3.16717	1.84508	1.86310	-2.41928	-2.46900	1.27979	1.02475	0.37550	-0.35009	2.09611	2.15125	2.30369	2.07010	3.51917	5.25799	-3.15051	-2.32931	-1.05070	-0.96634	1.09446	-0.00550	0.58831	1.53932	3.41711	5.43719	-1.62357	3.68821	1.77542	4.27143	3.90237	-2.52058	-1.90604	-0.42503	0.16660	0.77463	-0.55096	-0.48872	1.65583	4.13813	4.49094	3.59743	6.98877	-2.31625	-1.65348	-1.44976	-1.96519	1.33739	3.70942	5.30465	4.66365	7.83025	-2.50132	-2.22878	-0.09537	-0.32268	-0.93791	0.89288	1.36695	1.00364	2.04473	2.67827	1.16452	3.87346	-3.26095	-2.15559	-1.40133	-1.23365	1.03166
32	2.68050	1.38934	2.71407	2.89910	-2.48275	0.50405	0.07190	0.97083	-0.64336	0.93231	1.53233	0.66198	3.12052	1.70740	4.84017	-1.46417	-2.09303	-3.45000	1.77071	-0.94069	1.49010	3.04395	2.52002	2.11064	1.85680	-2.82491	-2.85469	0.82226	-1.39866	1.85499	-0.45154	-1.85984	1.66964	1.43251	0.89639	0.95810	-0.61527	-2.94445	-2.45954	-0.18942	-1.23877	0.82183	0.14682	-0.01750	-2.06182	-3.01885	-2.94081	-2.46764	2.61216	3.42283	1.76764	1.90214	-2.37161	-2.38370	1.46139	1.16795	0.35957	-0.41809	2.43514	2.45256	2.69901	2.31987	3.81000	5.47290	-3.12132	-2.30047	-0.90985	-0.95808	1.32394	0.12537	0.54134	1.80723	3.67163	5.57230	-1.50235	3.82804	1.92651	4.14492	3.82548	-2.51784	-1.86375	-0.37815	0.35428	0.66797	-0.54154	-0.14542	2.01061	4.15377	4.69556	3.44307	7.06840	-2.26887	-1.58739	-1.34056	-1.99118	1.59814	3.85083	5.37225	4.74700	7.70527	-2.48302	-2.24411	0.08549	-0.15755	-0.91511	0.88074	1.68496	1.33765	2.02212	2.86587	0.93309	3.99774	-3.21918	-2.23915	-1.35379	-1.19469	1.11123
33	2.87170	1.37814	2.70891	2.92807	-2.42737	0.49806	0.19498	0.96166	-0.69887	0.94955	1.81567	0.65991	3.20204	1.93886	4.72272	-1.37771	-2.00541	-3.33683	1.74364	-1.18923	1.83767	3.24879	2.85266	2.08444	1.94881	-2.68701	-2.75291	0.91677	-1.56604	2.19239	-0.30412	-1.97646	2.14557	1.63845	1.11061	0.93436	-0.56149	-2.91336	-2.48782	-0.08833	-1.36112	1.13234	0.35372	0.09252	-2.19908	-3.16603	-2.83172	-2.39367	2.87439	3.70099	1.70330	1.98134	-2.32140	-2.30756	1.63632	1.30613	0.33612	-0.49176	2.69957	2.69587	3.09389	2.53518	4.08821	5.63096	-3.08315	-2.26319	-0.76040	-0.93773	1.54299	0.24102	0.48786	2.02498	3.88520	5.65970	-1.40348	3.98276	2.10267	4.02190	3.76527	-2.50889	-1.81922	-0.30288	0.53946	0.59402	-0.54252	0.21073	2.31679	4.20626	4.90620	3.29637	7.13197	-2.19999	-1.51927	-1.22143	-2.00379	1.81555	3.97982	5.44272	4.79643	7.55711	-2.43657	-2.21866	0.27351	0.01659	-0.88671	0.87217	1.97204	1.63855	2.05743	3.10062	0.72395	4.14451	-3.16216	-2.32255	-1.26650	-1.11901	1.19430
34	3.06958	1.36287	2.69878	2.94479	-2.36277	0.49119	0.31805	0.94341	-0.75395	0.97241	2.06140	0.64565	3.31237	2.17481	4.63007	-1.27757	-1.90793	-3.22624	1.72192	-1.42480	2.17167	3.44327	3.18400	2.04179	2.03724	-2.50739	-2.65846	0.98259	-1.76352	2.48590	-0.13892	-2.06389	2.56824	1.85583	1.33089	0.89354	-0.50798	-2.86585	-2.51640	0.03386	-1.49335	1.45754	0.57837	0.25628	-2.33766	-3.25368	-2.70722	-2.35340	3.13419	3.98148	1.63872	2.07591	-2.26292	-2.23459	1.79056	1.42847	0.28792	-0.57790	2.88982	2.86870	3.47251	2.71135	4.33217	5.72519	-3.02582	-2.21853	-0.60838	-0.90527	1.74538	0.33254	0.42364	2.17865	4.06162	5.70466	-1.33665	4.14328	2.29013	3.89702	3.71064	-2.48093	-1.76191	-0.20315	0.70773	0.55183	-0.56231	0.56111	2.55194	4.29574	5.11597	3.16221	7.17715	-2.11265	-1.46035	-1.09747	-2.01155	1.98539	4.09189	5.51309	4.80510	7.38345	-2.35816	-2.15167	0.45835	0.19130	-0.86132	0.86710	2.22099	1.88802	2.14643	3.36773	0.54194	4.29456	-3.09264	-2.37835	-1.14671	-1.02185	1.28625
35	3.26702	1.34342	2.67713	2.95041	-2.28752	0.48025	0.43366	0.91439	-0.81483	0.99988	2.26217	0.62101	3.44623	2.40808	4.55890	-1.17488	-1.80666	-3.10880	1.70119	-1.64484	2.46979	3.62538	3.49585	1.98499	2.10732	-2.30005	-2.56740	1.01500	-1.99063	2.72175	0.03914	-2.12544	2.92234	2.07853	1.54892	0.83019	-0.46875	-2.79863	-2.53374	0.17018	-1.63762	1.78022	0.80958	0.46658	-2.48642	-3.29018	-2.56655	-2.34032	3.37956	4.24946	1.56242	2.16536	-2.19017	-2.15891	1.91013	1.52422	0.19529	-0.68565	3.01529	2.96662	3.82420	2.84690	4.52704	5.75200	-2.94472	-2.17273	-0.46000	-0.86155	1.92736	0.39443	0.34264	2.26295	4.20700	5.70941	-1.30643	4.30232	2.47538	3.76760	3.65171	-2.42404	-1.68724	-0.08358	0.84602	0.53778	-0.61172	0.89280	2.70417	4.42173	5.31733	3.04732	7.20003	-2.01208	-1.42117	-0.97408	-2.02282	2.10580	4.18548	5.58149	4.77025	7.18626	-2.25047	-2.05392	0.63327	0.35888	-0.84584	0.86151	2.42915	2.08179	2.28434	3.65308	0.38826	4.43090	-3.00986	-2.38394	-1.00359	-0.91874	1.39030
36	3.45834	1.32018	2.63903	2.94589	-2.20268	0.46372	0.53556	0.87437	-0.88803	1.03050	2.41566	0.58942	3.59670	2.63250	4.50399	-1.08033	-1.70491	-2.97671	1.67811	-1.84884	2.71745	3.79517	3.77321	1.91929	2.14773	-2.08539	-2.47587	1.01126	-2.24480	2.89042	0.22510	-2.16652	3.20151	2.30155	1.75764	0.74184	-0.45461	-2.71274	-2.53416	0.31455	-1.79566	2.08538	1.03835	0.71588	-2.64934	-3.28631	-2.41286	-2.34210	3.60148	4.49565	1.46550	2.23420	-2.09856	-2.07687	1.98237	1.58396	0.03897	-0.82470	3.08909	2.99158	4.14215	2.94362	4.66386	5.71052	-2.84339	-2.13344	-0.32015	-0.80657	2.08774	0.42477	0.23755	2.28069	4.32588	5.66893	-1.31142	4.45544	2.64578	3.63442	3.57959	-2.33331	-1.59757	0.05029	0.94545	0.54598	-0.70101	1.19803	2.77204	4.58278	5.50329	2.95955	7.19560	-1.90541	-1.40812	-0.85678	-2.04464	2.17752	4.26165	5.64634	4.69310	6.97029	-2.12224	-1.94158	0.79523	0.51186	-0.84508	0.84713	2.59654	2.22496	2.46591	3.94416	0.26082	4.54101	-2.91119	-2.32850	-0.84825	-0.82425	1.50634
37	3.63911	1.29412	2.58130	2.93179	-2.11182	0.44240	0.61901	0.82518	-0.97939	1.06373	2.52319	0.55625	3.75549	2.84250	4.45861	-1.00294	-1.60418	-2.82653	1.65078	-2.03762	2.90745	3.95393	4.00494	1.85217	2.15147	-1.88590	-2.38205	0.97135	-2.52171	2.98814	0.41187	-2.19525	3.40731	2.52074	1.95115	0.62845	-0.47278	-2.61409	-2.51886	0.46113	-1.96919	2.36028	1.25795	0.99656	-2.82655	-3.25347	-2.25220	-2.34390	3.79385	4.71500	1.34249	2.27190	-1.98766	-1.98821	1.99837	1.60125	-0.19621	-1.00273	3.12402	2.94993	4.42203	3.00595	4.73733	5.60225	-2.73056	-2.10569	-0.19103	-0.73799	2.22701	0.42430	0.10045	2.24057	4.41953	5.57166	-1.34610	4.60135	2.79040	3.50147	3.48661	-2.20923	-1.50018	0.19192	1.00252	0.56849	-0.83696	1.47199	2.76267	4.77619	5.66869	2.90646	7.15910	-1.80118	-1.42151	-0.75095	-2.08372	2.20595	4.32365	5.70543	4.57784	6.74086	-1.98646	-1.83127	0.94483	0.64263	-0.86192	0.81302	2.72352	2.32570	2.68523	4.23067	0.15662	4.61781	-2.79621	-2.21619	-0.69282	-0.75007	1.63014
38	3.80606	1.26684	2.50257	2.90854	-2.02069	0.41903	0.68136	0.77082	-1.09300	1.10105	2.58834	0.52849	3.91384	3.03304	4.41585	-0.94935	-1.50629	-2.66063	1.61904	-2.21277	3.03834	4.10307	4.18529	1.79178	2.11701	-1.72212	-2.28847	0.89860	-2.81627	3.01815	0.59035	-2.22099	3.54767	2.73241	2.12494	0.49186	-0.52673	-2.51287	-2.49503	0.60366	-2.16003	2.59432	1.46387	1.30093	-3.01620	-3.20247	-2.09180	-2.33182	3.95365	4.90497	1.19195	2.27203	-1.86356	-1.89613	1.95492	1.57394	-0.51824	-1.22382	3.12999	2.85080	4.66100	3.04039	4.74385	5.43185	-2.61577	-2.09150	-0.07166	-0.65133	2.34609	0.39557	-0.07612	2.15467	4.48653	5.40385	-1.40301	4.74147	2.90090	3.37499	3.36720	-2.05637	-1.40452	0.33414	1.01887	0.59590	-1.02115	1.71093	2.68956	4.99753	5.81146	2.89287	7.08802	-1.70871	-1.45630	-0.66105	-2.14597	2.20067	4.37579	5.75557	4.43022	6.50186	-1.85781	-1.73795	1.08632	0.74449	-0.89731	0.74878	2.80944	2.39254	2.93580	4.50479	0.07424	4.65927	-2.67006	-2.06368	-0.54809	-0.70264	1.75363
