	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d
76	-0.00777	0.00614	-0.02905	0.00584	0.00241	0.00076	-0.01559	0.01148	-0.03305	0.01320	0.00411	0.00219	-0.00374	-0.03711	0.00341	-0.01202	-0.02657	0.00260	-0.02419	-0.04175	0.00552	-0.00781	-0.05699	0.00821	-0.01291	-0.03278	0.00246	-0.03418	-0.03413	0.00348	-0.02227	-0.02176	0.00244	-0.01648	-0.02160	0.00133	-0.00788	-0.02754	0.00251	-0.00473	-0.03208	0.00444	-0.00601	-0.03150	0.00178	-0.00393	-0.01803	0.00204	0.00040	-0.02377	0.00295
77	-0.01181	0.00764	-0.03076	0.00965	0.00270	0.00085	-0.01460	0.01122	-0.03062	0.01436	0.00364	0.00234	-0.00528	-0.04145	0.00375	-0.00944	-0.02351	0.00215	-0.02485	-0.03969	0.00493	-0.00557	-0.05747	0.00820	-0.01910	-0.04112	0.00331	-0.03179	-0.03125	0.00311	-0.02140	-0.01827	0.00183	-0.02166	-0.02172	0.00134	-0.01202	-0.02393	0.00244	-0.00492	-0.02858	0.00377	-0.01090	-0.03533	0.00235	-0.00424	-0.01555	0.00152	-0.00189	-0.02101	0.00300
78	-0.01504	0.00877	-0.03039	0.01389	0.00280	0.00100	-0.01378	0.01054	-0.02744	0.01469	0.00310	0.00233	-0.00591	-0.04368	0.00387	-0.00773	-0.02051	0.00177	-0.02512	-0.03630	0.00424	-0.00385	-0.05542	0.00773	-0.02453	-0.04741	0.00392	-0.02856	-0.02808	0.00274	-0.02040	-0.01452	0.00123	-0.02500	-0.02039	0.00133	-0.01553	-0.01790	0.00216	-0.00564	-0.02418	0.00302	-0.01481	-0.03676	0.00273	-0.00519	-0.01305	0.00099	-0.00445	-0.01619	0.00277
79	-0.01738	0.00949	-0.02803	0.01782	0.00271	0.00116	-0.01331	0.00944	-0.02376	0.01419	0.00252	0.00219	-0.00556	-0.04371	0.00380	-0.00693	-0.01777	0.00143	-0.02481	-0.03184	0.00349	-0.00317	-0.05107	0.00690	-0.02869	-0.05103	0.00426	-0.02496	-0.02475	0.00237	-0.01961	-0.01072	0.00068	-0.02630	-0.01825	0.00132	-0.01891	-0.01012	0.00171	-0.00703	-0.01945	0.00226	-0.01745	-0.03549	0.00285	-0.00667	-0.01070	0.00050	-0.00735	-0.00956	0.00231
80	-0.01884	0.00991	-0.02395	0.02106	0.00245	0.00129	-0.01328	0.00796	-0.01978	0.01296	0.00192	0.00195	-0.00430	-0.04176	0.00357	-0.00697	-0.01542	0.00114	-0.02378	-0.02664	0.00273	-0.00389	-0.04478	0.00580	-0.03139	-0.05163	0.00431	-0.02145	-0.02126	0.00197	-0.01921	-0.00708	0.00019	-0.02532	-0.01588	0.00130	-0.02257	-0.00130	0.00116	-0.00917	-0.01486	0.00153	-0.01879	-0.03154	0.00271	-0.00849	-0.00841	0.00007	-0.01070	-0.00160	0.00167
81	-0.01955	0.01050	-0.01850	0.02345	0.00207	0.00140	-0.01368	0.00614	-0.01561	0.01119	0.00131	0.00165	-0.00233	-0.03813	0.00321	-0.00771	-0.01340	0.00087	-0.02205	-0.02107	0.00198	-0.00613	-0.03690	0.00451	-0.03263	-0.04917	0.00412	-0.01831	-0.01763	0.00152	-0.01907	-0.00374	-0.00025	-0.02212	-0.01354	0.00126	-0.02670	0.00791	0.00055	-0.01202	-0.01056	0.00085	-0.01893	-0.02520	0.00234	-0.01048	-0.00599	-0.00032	-0.01456	0.00713	0.00093
82	-0.01965	0.01179	-0.01208	0.02502	0.00159	0.00149	-0.01443	0.00419	-0.01134	0.00910	0.00071	0.00130	0.00005	-0.03318	0.00277	-0.00896	-0.01161	0.00063	-0.01970	-0.01552	0.00124	-0.00978	-0.02782	0.00313	-0.03250	-0.04409	0.00373	-0.01564	-0.01396	0.00104	-0.01891	-0.00080	-0.00063	-0.01725	-0.01126	0.00116	-0.03117	0.01700	-0.00008	-0.01548	-0.00641	0.00022	-0.01817	-0.01696	0.00179	-0.01257	-0.00327	-0.00066	-0.01888	0.01602	0.00015
83	-0.01935	0.01384	-0.00512	0.02594	0.00104	0.00156	-0.01541	0.00310	-0.00706	0.00700	0.00013	0.00096	0.00247	-0.02735	0.00229	-0.01048	-0.00997	0.00040	-0.01688	-0.01027	0.00054	-0.01451	-0.01798	0.00170	-0.03109	-0.03713	0.00319	-0.01335	-0.01033	0.00055	-0.01855	0.00175	-0.00096	-0.01162	-0.00897	0.00099	-0.03554	0.02560	-0.00072	-0.01938	-0.00225	-0.00038	-0.01691	-0.00744	0.00112	-0.01469	-0.00036	-0.00095	-0.02338	0.02456	-0.00063
84	-0.01877	0.01612	0.00198	0.02637	0.00045	0.00161	-0.01642	0.00442	-0.00286	0.00545	-0.00043	0.00067	0.00453	-0.02113	0.00180	-0.01198	-0.00852	0.00021	-0.01371	-0.00542	-0.00013	-0.01979	-0.00785	0.00026	-0.02854	-0.02896	0.00254	-0.01129	-0.00675	0.00005	-0.01795	0.00404	-0.00125	-0.00623	-0.00654	0.00075	-0.03915	0.03337	-0.00136	-0.02350	0.00196	-0.00095	-0.01559	0.00271	0.00037	-0.01671	0.00252	-0.00120	-0.02762	0.03241	-0.00139
85	-0.01798	0.01792	0.00888	0.02641	-0.00016	0.00165	-0.01722	0.00701	0.00117	0.00517	-0.00094	0.00060	0.00593	-0.01502	0.00131	-0.01310	-0.00727	0.00007	-0.01029	-0.00088	-0.00074	-0.02497	0.00208	-0.00114	-0.02517	-0.02005	0.00181	-0.00928	-0.00318	-0.00044	-0.01707	0.00625	-0.00148	-0.00180	-0.00398	0.00044	-0.04120	0.04001	-0.00196	-0.02750	0.00604	-0.00149	-0.01464	0.01294	-0.00044	-0.01829	0.00516	-0.00137	-0.03101	0.03938	-0.00210
86	-0.01694	0.01870	0.01532	0.02616	-0.00076	0.00167	-0.01753	0.00973	0.00495	0.00617	-0.00141	0.00079	0.00651	-0.00948	0.00087	-0.01357	-0.00610	-0.00002	-0.00667	0.00339	-0.00127	-0.02944	0.01137	-0.00246	-0.02137	-0.01067	0.00103	-0.00714	0.00036	-0.00092	-0.01594	0.00847	-0.00169	0.00149	-0.00140	0.00009	-0.04091	0.04516	-0.00252	-0.03093	0.00974	-0.00201	-0.01434	0.02289	-0.00128	-0.01906	0.00745	-0.00148	-0.03301	0.04539	-0.00278
87	-0.01551	0.01824	0.02106	0.02568	-0.00135	0.00170	-0.01716	0.01215	0.00844	0.00763	-0.00180	0.00110	0.00629	-0.00481	0.00047	-0.01327	-0.00487	-0.00002	-0.00285	0.00736	-0.00167	-0.03272	0.01956	-0.00363	-0.01761	-0.00123	0.00022	-0.00470	0.00387	-0.00135	-0.01465	0.01079	-0.00189	0.00393	0.00123	-0.00028	-0.03769	0.04852	-0.00299	-0.03327	0.01295	-0.00249	-0.01479	0.03227	-0.00215	-0.01868	0.00943	-0.00152	-0.03322	0.05036	-0.00339
88	-0.01358	0.01664	0.02590	0.02502	-0.00190	0.00173	-0.01599	0.01404	0.01159	0.00894	-0.00210	0.00142	0.00539	-0.00117	0.00013	-0.01223	-0.00344	0.00006	0.00113	0.01087	-0.00192	-0.03442	0.02625	-0.00461	-0.01424	0.00781	-0.00060	-0.00188	0.00730	-0.00174	-0.01344	0.01327	-0.00210	0.00601	0.00402	-0.00066	-0.03136	0.04982	-0.00333	-0.03413	0.01567	-0.00291	-0.01580	0.04081	-0.00303	-0.01692	0.01121	-0.00148	-0.03146	0.05411	-0.00394
89	-0.01106	0.01443	0.02961	0.02422	-0.00239	0.00175	-0.01402	0.01528	0.01437	0.00977	-0.00230	0.00171	0.00415	0.00132	-0.00014	-0.01057	-0.00171	0.00021	0.00513	0.01374	-0.00201	-0.03432	0.03115	-0.00535	-0.01139	0.01591	-0.00137	0.00134	0.01057	-0.00204	-0.01267	0.01596	-0.00232	0.00808	0.00699	-0.00103	-0.02235	0.04892	-0.00352	-0.03332	0.01802	-0.00323	-0.01704	0.04814	-0.00387	-0.01371	0.01283	-0.00136	-0.02782	0.05639	-0.00439
90	-0.00798	0.01252	0.03194	0.02332	-0.00278	0.00178	-0.01138	0.01587	0.01672	0.01000	-0.00237	0.00193	0.00311	0.00260	-0.00036	-0.00848	0.00042	0.00043	0.00889	0.01584	-0.00191	-0.03239	0.03410	-0.00578	-0.00881	0.02258	-0.00207	0.00488	0.01357	-0.00221	-0.01250	0.01875	-0.00255	0.01016	0.01001	-0.00141	-0.01158	0.04579	-0.00353	-0.03089	0.02012	-0.00346	-0.01808	0.05378	-0.00461	-0.00916	0.01424	-0.00114	-0.02268	0.05685	-0.00468
91	-0.00441	0.01176	0.03262	0.02232	-0.00304	0.00178	-0.00827	0.01594	0.01861	0.00962	-0.00232	0.00209	0.00279	0.00264	-0.00051	-0.00625	0.00294	0.00066	0.01205	0.01710	-0.00163	-0.02895	0.03509	-0.00590	-0.00600	0.02741	-0.00264	0.00860	0.01616	-0.00222	-0.01262	0.02143	-0.00278	0.01206	0.01282	-0.00178	-0.00016	0.04052	-0.00335	-0.02711	0.02209	-0.00358	-0.01857	0.05721	-0.00518	-0.00364	0.01543	-0.00081	-0.01656	0.05512	-0.00478
92	-0.00040	0.01225	0.03145	0.02119	-0.00316	0.00175	-0.00498	0.01561	0.01994	0.00874	-0.00215	0.00218	0.00360	0.00153	-0.00059	-0.00414	0.00567	0.00088	0.01424	0.01751	-0.00122	-0.02455	0.03421	-0.00571	-0.00236	0.03006	-0.00306	0.01225	0.01821	-0.00205	-0.01245	0.02372	-0.00296	0.01348	0.01505	-0.00215	0.01101	0.03329	-0.00299	-0.02242	0.02391	-0.00360	-0.01820	0.05791	-0.00551	0.00221	0.01638	-0.00039	-0.00996	0.05084	-0.00464
93	0.00396	0.01330	0.02829	0.01985	-0.00311	0.00168	-0.00177	0.01490	0.02063	0.00756	-0.00186	0.00222	0.00564	-0.00049	-0.00062	-0.00224	0.00833	0.00109	0.01516	0.01707	-0.00069	-0.01977	0.03155	-0.00523	0.00259	0.03027	-0.00327	0.01550	0.01958	-0.00168	-0.01142	0.02537	-0.00306	0.01398	0.01638	-0.00250	0.02138	0.02434	-0.00249	-0.01730	0.02547	-0.00354	-0.01666	0.05554	-0.00552	0.00766	0.01706	0.00012	-0.00316	0.04372	-0.00424
94	0.00854	0.01441	0.02322	0.01828	-0.00289	0.00156	0.00119	0.01372	0.02055	0.00639	-0.00146	0.00221	0.00861	-0.00308	-0.00059	-0.00014	0.01057	0.00129	0.01472	0.01587	-0.00013	-0.01494	0.02731	-0.00449	0.00898	0.02800	-0.00327	0.01804	0.02005	-0.00114	-0.00905	0.02616	-0.00302	0.01306	0.01665	-0.00282	0.03073	0.01399	-0.00188	-0.01223	0.02654	-0.00339	-0.01386	0.04998	-0.00519	0.01196	0.01737	0.00067	0.00373	0.03380	-0.00359
95	0.01301	0.01569	0.01653	0.01663	-0.00253	0.00143	0.00401	0.01197	0.01962	0.00564	-0.00095	0.00215	0.01182	-0.00580	-0.00056	0.00305	0.01210	0.00154	0.01308	0.01406	0.00042	-0.01012	0.02180	-0.00354	0.01639	0.02347	-0.00306	0.01988	0.01946	-0.00045	-0.00488	0.02596	-0.00276	0.01030	0.01585	-0.00308	0.03895	0.00266	-0.00120	-0.00753	0.02683	-0.00313	-0.01004	0.04138	-0.00452	0.01462	0.01718	0.00123	0.01065	0.02160	-0.00272
96	0.01698	0.01754	0.00868	0.01517	-0.00201	0.00136	0.00703	0.00985	0.01787	0.00558	-0.00036	0.00205	0.01464	-0.00810	-0.00044	0.00848	0.01269	0.00189	0.01059	0.01185	0.00090	-0.00509	0.01550	-0.00243	0.02414	0.01709	-0.00267	0.02137	0.01776	0.00033	0.00153	0.02476	-0.00224	0.00539	0.01393	-0.00323	0.04589	-0.00901	-0.00048	-0.00340	0.02614	-0.00274	-0.00564	0.03008	-0.00356	0.01570	0.01638	0.00177	0.01746	0.00809	-0.00170
97	0.02016	0.02017	0.00014	0.01432	-0.00145	0.00132	0.01062	0.00856	0.01541	0.00605	0.00031	0.00188	0.01623	-0.01021	-0.00067	0.01690	0.01223	0.00238	0.00769	0.00948	0.00126	0.00042	0.00899	-0.00122	0.03163	0.00928	-0.00214	0.02297	0.01516	0.00115	0.01037	0.02267	-0.00144	-0.00141	0.01092	-0.00322	0.05124	-0.02021	0.00027	0.00023	0.02435	-0.00219	-0.00084	0.01661	-0.00234	0.01578	0.01499	0.00224	0.02408	-0.00558	-0.00058
98	0.02294	0.02310	-0.00819	0.01406	-0.00061	0.00149	0.01501	0.01008	0.01243	0.00662	0.00102	0.00166	0.01788	-0.00996	0.00016	0.02807	0.01068	0.00294	0.00490	0.00713	0.00152	0.00664	0.00275	0.00006	0.03853	0.00056	-0.00148	0.02484	0.01200	0.00192	0.02133	0.01988	-0.00040	-0.00880	0.00689	-0.00298	0.05461	-0.03014	0.00104	0.00362	0.02147	-0.00148	0.00477	0.00174	-0.00093	0.01564	0.01307	0.00261	0.03063	-0.01824	0.00056
99	0.02529	0.02560	-0.01664	0.01450	-0.00020	0.00184	0.01997	0.01386	0.00912	0.00699	0.00172	0.00137	0.01627	-0.01297	-0.00208	0.04039	0.00815	0.00341	0.00280	0.00489	0.00172	0.01371	-0.00282	0.00137	0.04478	-0.00843	-0.00069	0.02668	0.00861	0.00254	0.03323	0.01662	0.00078	-0.01437	0.00203	-0.00247	0.05563	-0.03809	0.00179	0.00716	0.01761	-0.00062	0.01205	-0.01345	0.00060	0.01584	0.01081	0.00285	0.03737	-0.02894	0.00163
100	0.02952	0.02609	-0.02249	0.01634	0.00128	0.00170	0.02491	0.01769	0.00570	0.00705	0.00231	0.00103	0.02097	-0.00634	0.00209	0.05138	0.00490	0.00356	0.00194	0.00281	0.00192	0.02152	-0.00750	0.00266	0.05050	-0.01700	0.00017	0.02774	0.00522	0.00289	0.04413	0.01306	0.00186	-0.01515	-0.00344	-0.00169	0.05416	-0.04360	0.00246	0.01116	0.01297	0.00038	0.02197	-0.02758	0.00215	0.01648	0.00842	0.00288	0.04469	-0.03698	0.00253
101	0.03865	0.02426	-0.02204	0.02858	0.00612	0.01022	0.02907	0.02010	0.00236	0.00683	0.00269	0.00076	0.04594	0.02919	0.02673	0.05895	0.00140	0.00331	0.00272	0.00094	0.00220	0.02968	-0.01116	0.00382	0.05580	-0.02446	0.00101	0.02735	0.00197	0.00286	0.05178	0.00938	0.00256	-0.00865	-0.00926	-0.00065	0.05058	-0.04639	0.00294	0.01573	0.00788	0.00146	0.03527	-0.03925	0.00355	0.01729	0.00608	0.00262	0.05295	-0.04205	0.00315
